star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
1608,566,107,6,2000,1142.857142857143
989,627,148,18,2000,1142.857142857143
1187,659,126,14,2000,1142.857142857143
1174,368,104,6,2000,1142.857142857143
1682,458,106,12,2000,1142.857142857143
258,644,147,8,2000,1142.857142857143
720,717,141,8,2000,1142.857142857143
501,369,139,7,2000,1142.857142857143
662,477,147,14,2000,1142.857142857143
1051,507,119,8,2000,1142.857142857143
554,709,118,18,2000,1142.857142857143
326,762,129,19,2000,1142.857142857143
1692,785,109,8,2000,1142.857142857143
503,592,143,7,2000,1142.857142857143
940,514,133,13,2000,1142.857142857143
252,369,147,10,2000,1142.857142857143
349,628,141,8,2000,1142.857142857143
643,628,112,17,2000,1142.857142857143
417,411,149,16,2000,1142.857142857143
833,371,135,17,2000,1142.857142857143
513,550,112,7,2000,1142.857142857143
479,689,104,13,2000,1142.857142857143
1044,530,107,16,2000,1142.857142857143
272,577,131,12,2000,1142.857142857143
1124,533,110,11,2000,1142.857142857143
1574,747,126,16,2000,1142.857142857143
883,618,112,17,2000,1142.857142857143
1647,480,146,6,2000,1142.857142857143
1544,720,117,14,2000,1142.857142857143
1559,583,127,18,2000,1142.857142857143
1735,465,108,19,2000,1142.857142857143
1187,511,110,16,2000,1142.857142857143
1307,489,114,17,2000,1142.857142857143
805,355,130,13,2000,1142.857142857143
1604,748,111,12,2000,1142.857142857143
806,731,100,15,2000,1142.857142857143
1618,789,112,5,2000,1142.857142857143
1071,462,149,6,2000,1142.857142857143
1351,662,119,6,2000,1142.857142857143
1393,514,140,10,2000,1142.857142857143
860,738,143,14,2000,1142.857142857143
251,536,101,14,2000,1142.857142857143
598,371,140,17,2000,1142.857142857143
671,368,124,12,2000,1142.857142857143
1544,501,139,15,2000,1142.857142857143
1097,496,124,8,2000,1142.857142857143
654,588,149,7,2000,1142.857142857143
658,636,108,17,2000,1142.857142857143
785,748,135,13,2000,1142.857142857143
406,760,136,8,2000,1142.857142857143
977,695,114,7,2000,1142.857142857143
1424,512,136,19,2000,1142.857142857143
1351,547,119,14,2000,1142.857142857143
1405,585,145,8,2000,1142.857142857143
905,592,133,13,2000,1142.857142857143
473,780,127,6,2000,1142.857142857143
1747,382,111,16,2000,1142.857142857143
1569,418,107,19,2000,1142.857142857143
462,678,142,14,2000,1142.857142857143
1686,723,110,7,2000,1142.857142857143
1213,488,123,14,2000,1142.857142857143
994,523,129,15,2000,1142.857142857143
994,759,125,6,2000,1142.857142857143
1628,586,113,7,2000,1142.857142857143
429,388,115,5,2000,1142.857142857143
1456,613,125,19,2000,1142.857142857143
788,651,141,15,2000,1142.857142857143
1434,418,127,5,2000,1142.857142857143
1155,572,149,17,2000,1142.857142857143
1742,548,120,10,2000,1142.857142857143
1627,395,123,7,2000,1142.857142857143
1164,773,131,10,2000,1142.857142857143
1560,627,120,19,2000,1142.857142857143
1419,566,138,16,2000,1142.857142857143
999,604,126,15,2000,1142.857142857143
362,674,112,18,2000,1142.857142857143
1067,598,147,18,2000,1142.857142857143
364,391,117,5,2000,1142.857142857143
394,556,108,5,2000,1142.857142857143
1513,414,146,13,2000,1142.857142857143
1012,646,105,19,2000,1142.857142857143
1633,529,108,17,2000,1142.857142857143
1436,520,144,12,2000,1142.857142857143
577,776,126,19,2000,1142.857142857143
723,631,115,5,2000,1142.857142857143
1595,719,129,15,2000,1142.857142857143
1733,711,128,6,2000,1142.857142857143
1141,491,121,14,2000,1142.857142857143
693,786,131,19,2000,1142.857142857143
1370,757,135,6,2000,1142.857142857143
782,507,144,15,2000,1142.857142857143
471,523,148,8,2000,1142.857142857143
1071,587,109,12,2000,1142.857142857143
1568,700,110,12,2000,1142.857142857143
316,358,108,5,2000,1142.857142857143
681,556,145,8,2000,1142.857142857143
429,442,130,12,2000,1142.857142857143
314,622,111,9,2000,1142.857142857143
1045,609,113,8,2000,1142.857142857143
820,645,148,12,2000,1142.857142857143
555,517,122,14,2000,1142.857142857143
1744,628,135,14,2000,1142.857142857143
1543,425,118,6,2000,1142.857142857143
1139,733,112,6,2000,1142.857142857143
1041,459,116,16,2000,1142.857142857143
1220,447,125,17,2000,1142.857142857143
532,607,149,13,2000,1142.857142857143
356,677,148,9,2000,1142.857142857143
282,538,138,17,2000,1142.857142857143
935,786,124,10,2000,1142.857142857143
523,558,110,11,2000,1142.857142857143
1070,559,111,13,2000,1142.857142857143
878,484,145,9,2000,1142.857142857143
268,778,110,18,2000,1142.857142857143
1428,354,108,13,2000,1142.857142857143
993,639,106,17,2000,1142.857142857143
290,397,142,7,2000,1142.857142857143
918,395,112,7,2000,1142.857142857143
1719,517,145,16,2000,1142.857142857143
1279,463,141,15,2000,1142.857142857143
1323,467,116,15,2000,1142.857142857143
371,410,112,14,2000,1142.857142857143
631,491,128,16,2000,1142.857142857143
564,761,124,19,2000,1142.857142857143
802,417,106,12,2000,1142.857142857143
1628,385,127,12,2000,1142.857142857143
1210,360,101,8,2000,1142.857142857143
532,541,142,10,2000,1142.857142857143
1528,583,139,19,2000,1142.857142857143
1733,693,146,6,2000,1142.857142857143
894,762,135,13,2000,1142.857142857143
1432,530,149,9,2000,1142.857142857143
425,624,118,15,2000,1142.857142857143
1653,567,142,11,2000,1142.857142857143
984,659,139,12,2000,1142.857142857143
1749,682,140,14,2000,1142.857142857143
1633,554,124,7,2000,1142.857142857143
1573,703,110,6,2000,1142.857142857143
1265,628,118,13,2000,1142.857142857143
1559,372,121,12,2000,1142.857142857143
420,376,147,6,2000,1142.857142857143
265,639,138,14,2000,1142.857142857143
1145,664,115,12,2000,1142.857142857143
435,544,135,12,2000,1142.857142857143
981,556,130,14,2000,1142.857142857143
411,561,112,5,2000,1142.857142857143
1323,786,147,18,2000,1142.857142857143
719,722,101,10,2000,1142.857142857143
1195,359,118,6,2000,1142.857142857143
490,526,133,19,2000,1142.857142857143
480,379,119,15,2000,1142.857142857143
660,596,144,19,2000,1142.857142857143
649,533,114,10,2000,1142.857142857143
1186,354,135,14,2000,1142.857142857143
1620,729,106,16,2000,1142.857142857143
688,367,101,15,2000,1142.857142857143
417,636,141,5,2000,1142.857142857143
747,424,140,6,2000,1142.857142857143
305,728,109,14,2000,1142.857142857143
1048,688,142,9,2000,1142.857142857143
562,588,100,18,2000,1142.857142857143
1544,508,113,18,2000,1142.857142857143
1323,350,106,19,2000,1142.857142857143
1397,755,144,13,2000,1142.857142857143
1614,704,109,19,2000,1142.857142857143
1259,644,119,10,2000,1142.857142857143
641,449,139,16,2000,1142.857142857143
1291,628,119,10,2000,1142.857142857143
1271,541,138,9,2000,1142.857142857143
1290,462,121,13,2000,1142.857142857143
649,641,147,18,2000,1142.857142857143
1401,659,136,18,2000,1142.857142857143
707,567,139,15,2000,1142.857142857143
809,692,104,8,2000,1142.857142857143
1532,492,118,13,2000,1142.857142857143
850,618,147,19,2000,1142.857142857143
1633,443,105,9,2000,1142.857142857143
270,619,129,12,2000,1142.857142857143
1438,491,123,14,2000,1142.857142857143
756,630,107,7,2000,1142.857142857143
449,361,128,7,2000,1142.857142857143
310,774,106,6,2000,1142.857142857143
755,393,148,8,2000,1142.857142857143
503,484,140,16,2000,1142.857142857143
1280,436,133,16,2000,1142.857142857143
1187,700,136,16,2000,1142.857142857143
671,535,116,17,2000,1142.857142857143
1661,631,142,18,2000,1142.857142857143
1067,357,132,8,2000,1142.857142857143
1339,601,118,12,2000,1142.857142857143
1364,370,130,5,2000,1142.857142857143
1374,574,113,8,2000,1142.857142857143
301,617,144,12,2000,1142.857142857143
382,418,126,12,2000,1142.857142857143
732,737,123,19,2000,1142.857142857143
266,569,124,10,2000,1142.857142857143
419,636,135,14,2000,1142.857142857143
742,471,136,7,2000,1142.857142857143
1197,497,141,12,2000,1142.857142857143
1003,394,141,10,2000,1142.857142857143
879,425,106,8,2000,1142.857142857143
1359,528,125,8,2000,1142.857142857143
1325,383,115,18,2000,1142.857142857143
1246,700,147,13,2000,1142.857142857143
437,583,105,8,2000,1142.857142857143
1266,726,109,16,2000,1142.857142857143
926,712,100,10,2000,1142.857142857143
865,474,121,18,2000,1142.857142857143
1517,626,119,8,2000,1142.857142857143
719,696,145,9,2000,1142.857142857143
652,757,143,14,2000,1142.857142857143
480,667,131,10,2000,1142.857142857143
1604,466,124,6,2000,1142.857142857143
720,751,116,6,2000,1142.857142857143
1253,638,143,14,2000,1142.857142857143
308,748,103,19,2000,1142.857142857143
475,685,137,15,2000,1142.857142857143
1447,637,124,17,2000,1142.857142857143
1426,440,109,10,2000,1142.857142857143
379,776,128,17,2000,1142.857142857143
1075,724,131,19,2000,1142.857142857143
525,471,145,19,2000,1142.857142857143
845,717,126,14,2000,1142.857142857143
1684,518,147,11,2000,1142.857142857143
1116,409,110,9,2000,1142.857142857143
976,600,121,17,2000,1142.857142857143
1681,636,136,17,2000,1142.857142857143
1229,590,102,11,2000,1142.857142857143
539,675,137,14,2000,1142.857142857143
1678,420,146,7,2000,1142.857142857143
450,726,135,8,2000,1142.857142857143
1563,397,117,13,2000,1142.857142857143
1338,411,131,6,2000,1142.857142857143
581,391,112,12,2000,1142.857142857143
620,443,142,15,2000,1142.857142857143
1075,749,144,16,2000,1142.857142857143
1701,355,107,18,2000,1142.857142857143
957,579,115,7,2000,1142.857142857143
858,364,114,9,2000,1142.857142857143
371,411,106,11,2000,1142.857142857143
809,636,131,14,2000,1142.857142857143
431,387,110,8,2000,1142.857142857143
661,588,101,8,2000,1142.857142857143
1023,518,109,8,2000,1142.857142857143
1708,750,129,6,2000,1142.857142857143
1071,582,121,15,2000,1142.857142857143
636,483,123,11,2000,1142.857142857143
1296,742,141,9,2000,1142.857142857143
1034,403,108,16,2000,1142.857142857143
537,533,104,7,2000,1142.857142857143
1331,605,105,18,2000,1142.857142857143
1138,711,142,14,2000,1142.857142857143
613,367,139,13,2000,1142.857142857143
693,722,124,10,2000,1142.857142857143
1227,578,133,6,2000,1142.857142857143
1524,601,107,8,2000,1142.857142857143
1647,350,123,9,2000,1142.857142857143
550,374,107,10,2000,1142.857142857143
1579,632,129,15,2000,1142.857142857143
1570,448,122,14,2000,1142.857142857143
986,754,102,16,2000,1142.857142857143
1393,483,142,15,2000,1142.857142857143
961,417,116,12,2000,1142.857142857143
1039,505,138,10,2000,1142.857142857143
701,606,148,10,2000,1142.857142857143
1102,753,130,12,2000,1142.857142857143
455,696,132,11,2000,1142.857142857143
312,528,128,7,2000,1142.857142857143
656,538,110,16,2000,1142.857142857143
1169,618,100,19,2000,1142.857142857143
1311,521,136,16,2000,1142.857142857143
432,499,106,8,2000,1142.857142857143
562,434,134,17,2000,1142.857142857143
1518,673,138,7,2000,1142.857142857143
537,494,123,11,2000,1142.857142857143
399,522,125,6,2000,1142.857142857143
1087,769,121,16,2000,1142.857142857143
1395,384,106,11,2000,1142.857142857143
275,767,141,6,2000,1142.857142857143
866,527,108,13,2000,1142.857142857143
369,432,122,16,2000,1142.857142857143
1501,435,132,16,2000,1142.857142857143
811,476,126,12,2000,1142.857142857143
413,442,135,10,2000,1142.857142857143
865,387,149,12,2000,1142.857142857143
405,509,110,11,2000,1142.857142857143
1399,600,104,11,2000,1142.857142857143
934,738,115,8,2000,1142.857142857143
1216,617,133,11,2000,1142.857142857143
1639,664,117,8,2000,1142.857142857143
893,676,101,10,2000,1142.857142857143
634,728,110,16,2000,1142.857142857143
601,539,125,6,2000,1142.857142857143
561,615,121,5,2000,1142.857142857143
910,507,106,15,2000,1142.857142857143
466,595,110,11,2000,1142.857142857143
1353,420,128,19,2000,1142.857142857143
524,561,115,7,2000,1142.857142857143
855,398,126,14,2000,1142.857142857143
689,672,114,18,2000,1142.857142857143
1397,523,136,18,2000,1142.857142857143
1608,655,137,18,2000,1142.857142857143
742,776,142,17,2000,1142.857142857143
639,401,135,8,2000,1142.857142857143
1666,461,135,16,2000,1142.857142857143
918,381,121,8,2000,1142.857142857143
514,478,144,15,2000,1142.857142857143
1014,665,134,15,2000,1142.857142857143
1499,657,142,11,2000,1142.857142857143
1037,584,120,14,2000,1142.857142857143
723,707,139,15,2000,1142.857142857143
1504,651,118,11,2000,1142.857142857143
296,790,132,5,2000,1142.857142857143
273,378,136,18,2000,1142.857142857143
1474,686,114,12,2000,1142.857142857143
460,516,122,5,2000,1142.857142857143
1438,412,120,13,2000,1142.857142857143
718,410,146,5,2000,1142.857142857143
1002,456,141,9,2000,1142.857142857143
1635,381,120,19,2000,1142.857142857143
1017,675,142,17,2000,1142.857142857143
1191,654,127,15,2000,1142.857142857143
904,684,102,15,2000,1142.857142857143
1205,442,108,7,2000,1142.857142857143
887,752,123,11,2000,1142.857142857143
382,372,106,7,2000,1142.857142857143
728,401,106,6,2000,1142.857142857143
1141,539,107,13,2000,1142.857142857143
1400,634,121,7,2000,1142.857142857143
1435,434,108,18,2000,1142.857142857143
1069,649,147,10,2000,1142.857142857143
1090,438,140,12,2000,1142.857142857143
676,534,100,11,2000,1142.857142857143
476,714,113,7,2000,1142.857142857143
1595,717,105,14,2000,1142.857142857143
810,457,122,11,2000,1142.857142857143
263,634,140,7,2000,1142.857142857143
376,497,104,13,2000,1142.857142857143
1060,477,106,6,2000,1142.857142857143
1114,363,136,8,2000,1142.857142857143
1673,516,117,5,2000,1142.857142857143
787,449,137,8,2000,1142.857142857143
1228,363,143,10,2000,1142.857142857143
1746,461,133,11,2000,1142.857142857143
1261,721,114,11,2000,1142.857142857143
1038,695,149,5,2000,1142.857142857143
282,682,119,18,2000,1142.857142857143
325,397,105,11,2000,1142.857142857143
1202,441,122,10,2000,1142.857142857143
661,449,142,18,2000,1142.857142857143
590,646,111,16,2000,1142.857142857143
1627,727,127,18,2000,1142.857142857143
496,371,138,11,2000,1142.857142857143
1675,602,134,14,2000,1142.857142857143
465,534,143,6,2000,1142.857142857143
1357,350,119,12,2000,1142.857142857143
626,394,146,7,2000,1142.857142857143
1319,524,138,9,2000,1142.857142857143
1242,679,139,16,2000,1142.857142857143
1611,748,124,12,2000,1142.857142857143
847,664,108,12,2000,1142.857142857143
332,455,143,6,2000,1142.857142857143
1254,777,102,17,2000,1142.857142857143
299,710,135,14,2000,1142.857142857143
810,690,139,11,2000,1142.857142857143
1368,724,115,6,2000,1142.857142857143
591,539,109,6,2000,1142.857142857143
945,579,128,7,2000,1142.857142857143
826,368,140,19,2000,1142.857142857143
310,659,131,6,2000,1142.857142857143
1399,537,146,6,2000,1142.857142857143
727,363,116,15,2000,1142.857142857143
1624,737,117,8,2000,1142.857142857143
1395,504,131,19,2000,1142.857142857143
1140,384,111,17,2000,1142.857142857143
1139,623,142,7,2000,1142.857142857143
1146,509,104,11,2000,1142.857142857143
870,763,123,14,2000,1142.857142857143
1741,451,132,13,2000,1142.857142857143
544,654,148,5,2000,1142.857142857143
633,784,144,5,2000,1142.857142857143
1536,445,134,9,2000,1142.857142857143
903,509,133,16,2000,1142.857142857143
1692,557,114,13,2000,1142.857142857143
1383,646,131,11,2000,1142.857142857143
679,492,123,18,2000,1142.857142857143
1291,710,135,12,2000,1142.857142857143
421,486,109,18,2000,1142.857142857143
424,444,146,18,2000,1142.857142857143
314,459,136,17,2000,1142.857142857143
1608,391,108,12,2000,1142.857142857143
1472,717,135,9,2000,1142.857142857143
486,493,137,12,2000,1142.857142857143
1114,602,101,11,2000,1142.857142857143
630,486,145,5,2000,1142.857142857143
831,379,116,15,2000,1142.857142857143
1609,443,149,14,2000,1142.857142857143
627,455,138,14,2000,1142.857142857143
630,736,129,9,2000,1142.857142857143
861,559,108,18,2000,1142.857142857143
263,674,107,7,2000,1142.857142857143
1716,367,100,11,2000,1142.857142857143
688,589,148,6,2000,1142.857142857143
885,670,131,17,2000,1142.857142857143
1146,677,137,14,2000,1142.857142857143
327,565,113,13,2000,1142.857142857143
1429,483,123,15,2000,1142.857142857143
1419,412,124,11,2000,1142.857142857143
1320,582,115,11,2000,1142.857142857143
1105,617,109,6,2000,1142.857142857143
1220,762,119,8,2000,1142.857142857143
715,368,146,13,2000,1142.857142857143
1681,556,135,8,2000,1142.857142857143
1656,575,146,7,2000,1142.857142857143
1181,574,114,15,2000,1142.857142857143
652,601,137,18,2000,1142.857142857143
997,517,109,9,2000,1142.857142857143
1499,520,149,16,2000,1142.857142857143
1712,557,134,7,2000,1142.857142857143
274,671,139,19,2000,1142.857142857143
393,625,140,19,2000,1142.857142857143
599,574,130,15,2000,1142.857142857143
260,767,137,14,2000,1142.857142857143
1110,789,122,9,2000,1142.857142857143
549,692,145,9,2000,1142.857142857143
294,400,133,9,2000,1142.857142857143
1194,737,130,13,2000,1142.857142857143
876,462,105,11,2000,1142.857142857143
1573,488,111,9,2000,1142.857142857143
1305,393,100,15,2000,1142.857142857143
1574,422,102,17,2000,1142.857142857143
625,466,143,9,2000,1142.857142857143
488,386,131,19,2000,1142.857142857143
924,457,147,8,2000,1142.857142857143
1493,445,109,18,2000,1142.857142857143
256,596,127,11,2000,1142.857142857143
648,733,120,8,2000,1142.857142857143
619,510,128,12,2000,1142.857142857143
644,646,138,13,2000,1142.857142857143
888,639,105,13,2000,1142.857142857143
1168,775,122,7,2000,1142.857142857143
1323,701,132,6,2000,1142.857142857143
460,558,107,5,2000,1142.857142857143
956,482,149,16,2000,1142.857142857143
817,607,131,7,2000,1142.857142857143
587,399,140,17,2000,1142.857142857143
806,624,133,13,2000,1142.857142857143
1330,624,129,17,2000,1142.857142857143
1433,709,128,13,2000,1142.857142857143
465,541,124,9,2000,1142.857142857143
840,455,143,6,2000,1142.857142857143
262,611,117,7,2000,1142.857142857143
259,640,117,10,2000,1142.857142857143
1138,722,136,19,2000,1142.857142857143
547,624,105,11,2000,1142.857142857143
527,505,123,8,2000,1142.857142857143
906,459,121,7,2000,1142.857142857143
468,743,133,9,2000,1142.857142857143
658,532,110,7,2000,1142.857142857143
1463,469,132,6,2000,1142.857142857143
648,765,139,10,2000,1142.857142857143
1105,755,129,5,2000,1142.857142857143
371,761,120,6,2000,1142.857142857143
1356,734,107,18,2000,1142.857142857143
1066,716,114,19,2000,1142.857142857143
1540,398,133,9,2000,1142.857142857143
396,418,146,13,2000,1142.857142857143
1739,771,110,13,2000,1142.857142857143
371,647,111,17,2000,1142.857142857143
1017,750,123,7,2000,1142.857142857143
1467,432,146,16,2000,1142.857142857143
953,791,139,16,2000,1142.857142857143
1400,462,139,12,2000,1142.857142857143
1183,459,132,17,2000,1142.857142857143
340,526,131,8,2000,1142.857142857143
636,435,102,13,2000,1142.857142857143
1030,410,134,6,2000,1142.857142857143
829,697,140,7,2000,1142.857142857143
310,615,142,9,2000,1142.857142857143
852,742,148,6,2000,1142.857142857143
842,628,141,13,2000,1142.857142857143
1310,475,106,18,2000,1142.857142857143
1420,636,124,17,2000,1142.857142857143
1646,592,134,10,2000,1142.857142857143
698,734,127,7,2000,1142.857142857143
515,734,132,10,2000,1142.857142857143
1643,390,108,17,2000,1142.857142857143
894,396,124,16,2000,1142.857142857143
1356,682,137,10,2000,1142.857142857143
486,674,119,13,2000,1142.857142857143
564,425,112,8,2000,1142.857142857143
416,557,125,8,2000,1142.857142857143
1449,577,122,19,2000,1142.857142857143
345,579,139,10,2000,1142.857142857143
1458,415,128,12,2000,1142.857142857143
1461,528,149,8,2000,1142.857142857143
323,676,103,6,2000,1142.857142857143
1603,516,144,8,2000,1142.857142857143
838,692,147,5,2000,1142.857142857143
731,656,122,16,2000,1142.857142857143
