star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
1158,584,139,19,2000,1142.857142857143
525,443,148,14,2000,1142.857142857143
571,460,147,15,2000,1142.857142857143
1547,758,146,19,2000,1142.857142857143
991,531,127,15,2000,1142.857142857143
1532,550,127,15,2000,1142.857142857143
1204,404,135,17,2000,1142.857142857143
897,743,145,15,2000,1142.857142857143
1049,583,127,16,2000,1142.857142857143
1148,488,149,16,2000,1142.857142857143
1384,396,127,13,2000,1142.857142857143
1705,420,135,17,2000,1142.857142857143
874,480,128,18,2000,1142.857142857143
865,713,149,15,2000,1142.857142857143
1679,403,135,15,2000,1142.857142857143
1293,408,130,14,2000,1142.857142857143
1204,583,136,15,2000,1142.857142857143
433,506,141,17,2000,1142.857142857143
508,523,136,18,2000,1142.857142857143
960,490,147,15,2000,1142.857142857143
1176,540,129,18,2000,1142.857142857143
1066,356,126,16,2000,1142.857142857143
1255,502,142,16,2000,1142.857142857143
1074,779,142,13,2000,1142.857142857143
1104,763,133,14,2000,1142.857142857143
295,642,127,15,2000,1142.857142857143
1406,423,142,16,2000,1142.857142857143
922,766,141,18,2000,1142.857142857143
698,641,148,16,2000,1142.857142857143
502,612,148,14,2000,1142.857142857143
1648,537,134,19,2000,1142.857142857143
1171,743,128,18,2000,1142.857142857143
1580,691,139,15,2000,1142.857142857143
637,488,134,19,2000,1142.857142857143
947,483,141,18,2000,1142.857142857143
1338,427,132,14,2000,1142.857142857143
1012,780,136,19,2000,1142.857142857143
1175,419,129,19,2000,1142.857142857143
1723,625,141,15,2000,1142.857142857143
1118,738,143,17,2000,1142.857142857143
1576,463,138,17,2000,1142.857142857143
1174,760,141,17,2000,1142.857142857143
1022,351,136,18,2000,1142.857142857143
1023,460,140,15,2000,1142.857142857143
820,673,140,19,2000,1142.857142857143
250,688,142,16,2000,1142.857142857143
1145,573,138,13,2000,1142.857142857143
582,411,133,14,2000,1142.857142857143
1242,603,133,18,2000,1142.857142857143
1272,568,141,14,2000,1142.857142857143
525,482,131,13,2000,1142.857142857143
1553,759,130,15,2000,1142.857142857143
1634,470,140,17,2000,1142.857142857143
1101,497,144,15,2000,1142.857142857143
964,653,140,17,2000,1142.857142857143
1129,371,147,18,2000,1142.857142857143
1027,776,138,15,2000,1142.857142857143
802,607,143,16,2000,1142.857142857143
1082,756,133,18,2000,1142.857142857143
1055,501,144,15,2000,1142.857142857143
1133,745,146,18,2000,1142.857142857143
1110,412,134,13,2000,1142.857142857143
495,361,132,13,2000,1142.857142857143
1358,622,133,14,2000,1142.857142857143
1602,382,144,17,2000,1142.857142857143
769,376,128,13,2000,1142.857142857143
737,686,136,19,2000,1142.857142857143
363,608,135,19,2000,1142.857142857143
1085,484,126,16,2000,1142.857142857143
1345,358,149,13,2000,1142.857142857143
1426,606,144,15,2000,1142.857142857143
1182,384,143,19,2000,1142.857142857143
1238,633,133,15,2000,1142.857142857143
1246,545,137,15,2000,1142.857142857143
1232,576,139,17,2000,1142.857142857143
1099,366,132,14,2000,1142.857142857143
585,507,127,15,2000,1142.857142857143
1421,389,146,13,2000,1142.857142857143
1266,460,136,19,2000,1142.857142857143
1105,395,132,13,2000,1142.857142857143
1346,578,147,17,2000,1142.857142857143
637,779,143,13,2000,1142.857142857143
566,352,130,13,2000,1142.857142857143
1043,612,141,16,2000,1142.857142857143
476,443,129,17,2000,1142.857142857143
350,434,144,19,2000,1142.857142857143
1702,523,133,13,2000,1142.857142857143
1230,605,134,18,2000,1142.857142857143
934,547,140,18,2000,1142.857142857143
1676,545,143,17,2000,1142.857142857143
1658,477,135,15,2000,1142.857142857143
654,489,140,18,2000,1142.857142857143
1503,741,147,17,2000,1142.857142857143
1348,422,149,19,2000,1142.857142857143
664,436,134,13,2000,1142.857142857143
626,668,138,18,2000,1142.857142857143
311,492,138,19,2000,1142.857142857143
414,603,127,15,2000,1142.857142857143
1701,783,132,15,2000,1142.857142857143
440,736,130,14,2000,1142.857142857143
1717,570,131,14,2000,1142.857142857143
609,449,133,19,2000,1142.857142857143
1158,386,132,19,2000,1142.857142857143
1234,782,139,15,2000,1142.857142857143
845,742,142,13,2000,1142.857142857143
1620,518,136,15,2000,1142.857142857143
282,775,135,18,2000,1142.857142857143
669,496,145,16,2000,1142.857142857143
862,588,133,17,2000,1142.857142857143
709,573,148,17,2000,1142.857142857143
1547,691,126,14,2000,1142.857142857143
1343,387,127,13,2000,1142.857142857143
1120,670,141,18,2000,1142.857142857143
620,591,137,19,2000,1142.857142857143
1666,484,131,14,2000,1142.857142857143
717,500,147,14,2000,1142.857142857143
373,535,144,19,2000,1142.857142857143
1478,601,133,15,2000,1142.857142857143
463,472,133,13,2000,1142.857142857143
757,717,134,17,2000,1142.857142857143
519,359,139,17,2000,1142.857142857143
418,509,146,14,2000,1142.857142857143
714,552,149,17,2000,1142.857142857143
1720,435,148,17,2000,1142.857142857143
452,777,145,18,2000,1142.857142857143
929,484,131,14,2000,1142.857142857143
374,603,140,13,2000,1142.857142857143
843,511,128,19,2000,1142.857142857143
784,750,137,15,2000,1142.857142857143
1013,726,143,15,2000,1142.857142857143
855,782,141,14,2000,1142.857142857143
646,757,140,18,2000,1142.857142857143
1214,517,147,18,2000,1142.857142857143
429,452,148,14,2000,1142.857142857143
780,676,148,16,2000,1142.857142857143
264,669,140,14,2000,1142.857142857143
727,551,140,17,2000,1142.857142857143
283,470,143,18,2000,1142.857142857143
993,569,146,18,2000,1142.857142857143
1660,373,145,16,2000,1142.857142857143
310,717,143,16,2000,1142.857142857143
947,520,142,19,2000,1142.857142857143
1183,504,144,18,2000,1142.857142857143
1611,762,137,19,2000,1142.857142857143
295,670,126,19,2000,1142.857142857143
1750,604,131,14,2000,1142.857142857143
1392,359,141,15,2000,1142.857142857143
861,478,128,16,2000,1142.857142857143
1672,483,132,13,2000,1142.857142857143
378,362,143,13,2000,1142.857142857143
1695,712,142,15,2000,1142.857142857143
1046,539,149,13,2000,1142.857142857143
971,754,136,17,2000,1142.857142857143
962,736,145,14,2000,1142.857142857143
358,566,132,13,2000,1142.857142857143
336,676,127,16,2000,1142.857142857143
1528,773,147,14,2000,1142.857142857143
1059,638,133,17,2000,1142.857142857143
484,529,145,14,2000,1142.857142857143
977,448,135,18,2000,1142.857142857143
1708,638,144,16,2000,1142.857142857143
804,419,137,13,2000,1142.857142857143
703,368,143,15,2000,1142.857142857143
1064,780,126,15,2000,1142.857142857143
839,408,133,18,2000,1142.857142857143
1533,456,128,13,2000,1142.857142857143
914,370,126,14,2000,1142.857142857143
1412,515,149,15,2000,1142.857142857143
1079,774,143,18,2000,1142.857142857143
690,612,143,13,2000,1142.857142857143
1052,475,129,13,2000,1142.857142857143
887,360,139,16,2000,1142.857142857143
612,780,137,17,2000,1142.857142857143
1240,439,147,19,2000,1142.857142857143
1611,524,132,13,2000,1142.857142857143
691,718,132,18,2000,1142.857142857143
1026,520,129,18,2000,1142.857142857143
435,502,145,19,2000,1142.857142857143
1064,541,142,14,2000,1142.857142857143
655,390,148,18,2000,1142.857142857143
1598,593,147,13,2000,1142.857142857143
779,586,149,14,2000,1142.857142857143
1036,697,147,16,2000,1142.857142857143
1671,738,139,18,2000,1142.857142857143
643,366,144,13,2000,1142.857142857143
757,433,130,19,2000,1142.857142857143
1130,487,142,14,2000,1142.857142857143
1529,677,126,14,2000,1142.857142857143
1693,417,138,18,2000,1142.857142857143
507,508,143,14,2000,1142.857142857143
911,756,148,13,2000,1142.857142857143
1708,375,135,14,2000,1142.857142857143
880,361,129,17,2000,1142.857142857143
1130,588,143,18,2000,1142.857142857143
1688,354,128,14,2000,1142.857142857143
722,722,136,17,2000,1142.857142857143
1012,422,149,14,2000,1142.857142857143
808,585,128,16,2000,1142.857142857143
888,750,132,19,2000,1142.857142857143
475,634,128,13,2000,1142.857142857143
1185,633,126,18,2000,1142.857142857143
1647,438,144,18,2000,1142.857142857143
382,375,127,15,2000,1142.857142857143
835,760,128,16,2000,1142.857142857143
285,374,128,15,2000,1142.857142857143
879,403,133,16,2000,1142.857142857143
279,615,139,19,2000,1142.857142857143
767,379,133,17,2000,1142.857142857143
1649,448,140,19,2000,1142.857142857143
1708,728,134,13,2000,1142.857142857143
1337,372,134,14,2000,1142.857142857143
765,647,133,16,2000,1142.857142857143
1185,393,143,15,2000,1142.857142857143
324,360,139,18,2000,1142.857142857143
1740,732,148,17,2000,1142.857142857143
356,781,134,16,2000,1142.857142857143
459,376,127,19,2000,1142.857142857143
875,755,131,14,2000,1142.857142857143
974,682,126,19,2000,1142.857142857143
596,782,128,16,2000,1142.857142857143
730,357,147,15,2000,1142.857142857143
279,765,140,16,2000,1142.857142857143
652,605,145,18,2000,1142.857142857143
1037,584,128,18,2000,1142.857142857143
894,579,141,15,2000,1142.857142857143
1697,515,130,18,2000,1142.857142857143
974,785,149,16,2000,1142.857142857143
992,605,137,14,2000,1142.857142857143
333,411,143,15,2000,1142.857142857143
1640,438,143,17,2000,1142.857142857143
1335,402,132,13,2000,1142.857142857143
796,419,147,14,2000,1142.857142857143
1260,609,147,17,2000,1142.857142857143
579,596,146,18,2000,1142.857142857143
1076,730,136,13,2000,1142.857142857143
1601,476,140,19,2000,1142.857142857143
433,434,145,19,2000,1142.857142857143
1468,548,127,19,2000,1142.857142857143
930,764,134,18,2000,1142.857142857143
1166,780,141,15,2000,1142.857142857143
977,619,136,17,2000,1142.857142857143
500,620,136,16,2000,1142.857142857143
1008,716,131,15,2000,1142.857142857143
662,740,147,15,2000,1142.857142857143
796,502,138,15,2000,1142.857142857143
516,570,148,14,2000,1142.857142857143
758,373,148,14,2000,1142.857142857143
461,455,128,15,2000,1142.857142857143
1733,421,127,19,2000,1142.857142857143
635,433,129,16,2000,1142.857142857143
1070,745,149,17,2000,1142.857142857143
705,449,135,17,2000,1142.857142857143
1711,740,136,15,2000,1142.857142857143
406,361,142,13,2000,1142.857142857143
1306,575,131,13,2000,1142.857142857143
1649,351,142,17,2000,1142.857142857143
1602,619,140,19,2000,1142.857142857143
624,656,144,14,2000,1142.857142857143
311,756,134,13,2000,1142.857142857143
1053,453,143,13,2000,1142.857142857143
381,734,146,13,2000,1142.857142857143
1293,751,144,18,2000,1142.857142857143
639,786,139,18,2000,1142.857142857143
619,382,135,17,2000,1142.857142857143
768,392,146,15,2000,1142.857142857143
319,392,146,19,2000,1142.857142857143
1535,704,149,13,2000,1142.857142857143
1667,791,137,14,2000,1142.857142857143
550,724,131,14,2000,1142.857142857143
1230,713,137,19,2000,1142.857142857143
1250,535,149,17,2000,1142.857142857143
1035,602,128,14,2000,1142.857142857143
256,587,146,18,2000,1142.857142857143
1657,351,130,18,2000,1142.857142857143
515,711,126,18,2000,1142.857142857143
1297,425,143,17,2000,1142.857142857143
1571,439,138,13,2000,1142.857142857143
1609,385,138,14,2000,1142.857142857143
1041,634,146,19,2000,1142.857142857143
352,631,140,14,2000,1142.857142857143
984,785,148,18,2000,1142.857142857143
801,590,141,14,2000,1142.857142857143
1748,541,135,13,2000,1142.857142857143
676,719,134,19,2000,1142.857142857143
841,350,133,15,2000,1142.857142857143
1652,555,133,16,2000,1142.857142857143
1171,537,137,13,2000,1142.857142857143
899,580,145,13,2000,1142.857142857143
1188,361,147,16,2000,1142.857142857143
1738,440,143,13,2000,1142.857142857143
720,784,140,17,2000,1142.857142857143
1231,361,144,17,2000,1142.857142857143
301,791,146,15,2000,1142.857142857143
1049,403,126,16,2000,1142.857142857143
1185,391,130,19,2000,1142.857142857143
426,501,149,18,2000,1142.857142857143
1163,450,131,13,2000,1142.857142857143
480,595,144,13,2000,1142.857142857143
1158,372,136,13,2000,1142.857142857143
1385,531,131,14,2000,1142.857142857143
1284,487,136,15,2000,1142.857142857143
1033,482,131,18,2000,1142.857142857143
379,644,129,14,2000,1142.857142857143
1525,356,143,18,2000,1142.857142857143
1632,519,148,15,2000,1142.857142857143
431,436,130,13,2000,1142.857142857143
352,529,139,17,2000,1142.857142857143
319,621,128,15,2000,1142.857142857143
1141,423,127,19,2000,1142.857142857143
1520,556,128,15,2000,1142.857142857143
990,624,135,17,2000,1142.857142857143
537,556,128,14,2000,1142.857142857143
789,524,138,13,2000,1142.857142857143
729,369,149,14,2000,1142.857142857143
1258,447,148,19,2000,1142.857142857143
994,391,148,14,2000,1142.857142857143
907,611,129,17,2000,1142.857142857143
1508,709,148,13,2000,1142.857142857143
1135,718,140,15,2000,1142.857142857143
503,783,128,14,2000,1142.857142857143
324,429,130,15,2000,1142.857142857143
293,384,129,13,2000,1142.857142857143
1415,446,136,16,2000,1142.857142857143
257,762,131,14,2000,1142.857142857143
1251,732,139,16,2000,1142.857142857143
345,696,149,18,2000,1142.857142857143
484,751,133,19,2000,1142.857142857143
536,668,149,16,2000,1142.857142857143
1285,628,130,19,2000,1142.857142857143
1712,792,146,17,2000,1142.857142857143
1016,489,135,18,2000,1142.857142857143
1724,616,145,15,2000,1142.857142857143
368,631,144,15,2000,1142.857142857143
607,412,130,17,2000,1142.857142857143
1293,600,137,19,2000,1142.857142857143
767,769,149,13,2000,1142.857142857143
1044,498,148,18,2000,1142.857142857143
373,749,134,15,2000,1142.857142857143
1635,657,133,14,2000,1142.857142857143
1160,594,127,16,2000,1142.857142857143
1402,670,138,13,2000,1142.857142857143
297,605,128,19,2000,1142.857142857143
1715,661,126,17,2000,1142.857142857143
495,732,140,13,2000,1142.857142857143
513,494,147,16,2000,1142.857142857143
1216,616,133,14,2000,1142.857142857143
1394,356,138,19,2000,1142.857142857143
1118,444,131,18,2000,1142.857142857143
877,353,145,16,2000,1142.857142857143
705,446,139,15,2000,1142.857142857143
1355,608,135,15,2000,1142.857142857143
489,732,149,13,2000,1142.857142857143
1392,563,145,15,2000,1142.857142857143
1505,422,146,19,2000,1142.857142857143
1082,724,129,19,2000,1142.857142857143
1196,436,131,16,2000,1142.857142857143
1459,782,134,19,2000,1142.857142857143
1435,689,128,18,2000,1142.857142857143
1198,712,142,17,2000,1142.857142857143
1620,707,136,13,2000,1142.857142857143
941,546,126,19,2000,1142.857142857143
1675,641,140,19,2000,1142.857142857143
1348,604,139,16,2000,1142.857142857143
861,657,141,16,2000,1142.857142857143
1253,551,140,19,2000,1142.857142857143
1059,520,131,17,2000,1142.857142857143
1283,363,141,14,2000,1142.857142857143
1329,445,137,16,2000,1142.857142857143
647,586,147,17,2000,1142.857142857143
685,665,139,17,2000,1142.857142857143
1414,681,148,19,2000,1142.857142857143
977,595,126,16,2000,1142.857142857143
1587,700,138,18,2000,1142.857142857143
704,384,144,14,2000,1142.857142857143
1311,646,142,14,2000,1142.857142857143
1615,652,139,17,2000,1142.857142857143
990,583,142,18,2000,1142.857142857143
819,551,128,14,2000,1142.857142857143
1395,665,130,13,2000,1142.857142857143
835,634,135,19,2000,1142.857142857143
326,442,147,18,2000,1142.857142857143
951,740,148,19,2000,1142.857142857143
1459,570,149,13,2000,1142.857142857143
1085,617,129,19,2000,1142.857142857143
256,381,136,17,2000,1142.857142857143
841,487,144,16,2000,1142.857142857143
528,719,129,13,2000,1142.857142857143
727,688,136,13,2000,1142.857142857143
1373,744,126,17,2000,1142.857142857143
1089,729,138,18,2000,1142.857142857143
1665,627,145,15,2000,1142.857142857143
1277,715,131,16,2000,1142.857142857143
1236,628,138,17,2000,1142.857142857143
424,573,146,15,2000,1142.857142857143
1409,502,134,14,2000,1142.857142857143
329,567,139,16,2000,1142.857142857143
606,374,147,19,2000,1142.857142857143
835,423,135,19,2000,1142.857142857143
1607,630,138,18,2000,1142.857142857143
1028,788,144,19,2000,1142.857142857143
721,359,148,17,2000,1142.857142857143
1367,778,136,15,2000,1142.857142857143
1319,636,142,19,2000,1142.857142857143
595,377,144,14,2000,1142.857142857143
1656,372,135,13,2000,1142.857142857143
1178,375,147,16,2000,1142.857142857143
843,573,127,18,2000,1142.857142857143
536,482,142,19,2000,1142.857142857143
1310,660,135,16,2000,1142.857142857143
1533,637,135,19,2000,1142.857142857143
1515,739,135,15,2000,1142.857142857143
1020,523,146,18,2000,1142.857142857143
1501,643,140,13,2000,1142.857142857143
326,687,127,15,2000,1142.857142857143
1237,476,148,17,2000,1142.857142857143
1555,740,147,14,2000,1142.857142857143
1451,614,134,15,2000,1142.857142857143
422,718,145,14,2000,1142.857142857143
1429,684,133,18,2000,1142.857142857143
1010,773,127,13,2000,1142.857142857143
263,708,143,19,2000,1142.857142857143
901,716,137,13,2000,1142.857142857143
1260,751,137,17,2000,1142.857142857143
625,423,146,18,2000,1142.857142857143
1328,373,141,13,2000,1142.857142857143
1704,737,145,14,2000,1142.857142857143
1029,601,131,16,2000,1142.857142857143
1276,744,132,18,2000,1142.857142857143
770,394,137,15,2000,1142.857142857143
1017,548,142,18,2000,1142.857142857143
815,459,147,16,2000,1142.857142857143
864,692,134,17,2000,1142.857142857143
621,637,134,13,2000,1142.857142857143
537,776,149,19,2000,1142.857142857143
699,415,144,15,2000,1142.857142857143
378,427,133,17,2000,1142.857142857143
1302,438,134,15,2000,1142.857142857143
824,724,129,19,2000,1142.857142857143
658,625,146,16,2000,1142.857142857143
1494,615,147,14,2000,1142.857142857143
1361,724,144,16,2000,1142.857142857143
1483,703,133,16,2000,1142.857142857143
466,513,143,17,2000,1142.857142857143
1075,772,129,18,2000,1142.857142857143
642,363,142,15,2000,1142.857142857143
860,356,126,13,2000,1142.857142857143
1556,452,130,17,2000,1142.857142857143
1571,459,145,18,2000,1142.857142857143
574,602,148,16,2000,1142.857142857143
1312,388,126,15,2000,1142.857142857143
458,419,148,19,2000,1142.857142857143
967,718,132,19,2000,1142.857142857143
606,398,128,16,2000,1142.857142857143
742,620,126,17,2000,1142.857142857143
1081,418,126,17,2000,1142.857142857143
513,479,131,18,2000,1142.857142857143
1713,412,149,13,2000,1142.857142857143
1317,570,127,15,2000,1142.857142857143
1613,568,139,15,2000,1142.857142857143
1155,369,136,13,2000,1142.857142857143
482,755,140,17,2000,1142.857142857143
747,654,126,15,2000,1142.857142857143
1644,647,142,19,2000,1142.857142857143
879,743,148,17,2000,1142.857142857143
371,393,148,14,2000,1142.857142857143
700,449,133,16,2000,1142.857142857143
597,412,146,14,2000,1142.857142857143
1275,381,131,15,2000,1142.857142857143
960,410,138,19,2000,1142.857142857143
1244,492,148,16,2000,1142.857142857143
1516,735,131,13,2000,1142.857142857143
1701,506,127,17,2000,1142.857142857143
893,772,147,18,2000,1142.857142857143
293,455,133,14,2000,1142.857142857143
953,791,136,13,2000,1142.857142857143
1668,491,142,16,2000,1142.857142857143
1750,510,131,15,2000,1142.857142857143
1515,526,146,14,2000,1142.857142857143
1022,491,138,16,2000,1142.857142857143
1368,476,130,13,2000,1142.857142857143
1714,627,149,13,2000,1142.857142857143
908,360,128,19,2000,1142.857142857143
857,362,139,15,2000,1142.857142857143
355,618,126,13,2000,1142.857142857143
299,680,148,17,2000,1142.857142857143
1142,490,135,16,2000,1142.857142857143
286,394,126,17,2000,1142.857142857143
1606,668,139,13,2000,1142.857142857143
764,784,126,15,2000,1142.857142857143
342,550,138,16,2000,1142.857142857143
889,410,126,18,2000,1142.857142857143
538,595,146,18,2000,1142.857142857143
1586,542,136,13,2000,1142.857142857143
1458,352,148,19,2000,1142.857142857143
551,485,134,18,2000,1142.857142857143
967,692,146,14,2000,1142.857142857143
1070,643,129,17,2000,1142.857142857143
939,580,137,15,2000,1142.857142857143
351,764,131,19,2000,1142.857142857143
779,425,132,18,2000,1142.857142857143
305,484,134,18,2000,1142.857142857143
1217,590,141,15,2000,1142.857142857143
1161,648,148,19,2000,1142.857142857143
1032,623,142,17,2000,1142.857142857143
820,395,145,15,2000,1142.857142857143
348,534,129,17,2000,1142.857142857143
776,380,138,16,2000,1142.857142857143
453,702,133,18,2000,1142.857142857143
863,639,139,18,2000,1142.857142857143
524,460,138,14,2000,1142.857142857143
1560,683,138,13,2000,1142.857142857143
497,767,130,15,2000,1142.857142857143
491,498,149,13,2000,1142.857142857143
1673,527,126,17,2000,1142.857142857143
920,364,127,14,2000,1142.857142857143
1209,452,133,18,2000,1142.857142857143
1332,792,139,17,2000,1142.857142857143
564,361,139,18,2000,1142.857142857143
1305,701,137,13,2000,1142.857142857143
647,463,128,19,2000,1142.857142857143
1476,488,130,13,2000,1142.857142857143
799,653,126,14,2000,1142.857142857143
1562,674,136,17,2000,1142.857142857143
644,604,145,19,2000,1142.857142857143
796,626,129,17,2000,1142.857142857143
1735,734,142,18,2000,1142.857142857143
1152,628,139,15,2000,1142.857142857143
1243,785,149,19,2000,1142.857142857143
745,702,135,14,2000,1142.857142857143
1226,355,141,17,2000,1142.857142857143
327,488,142,16,2000,1142.857142857143
1110,578,149,13,2000,1142.857142857143
1699,518,140,16,2000,1142.857142857143
642,376,136,14,2000,1142.857142857143
1146,459,128,13,2000,1142.857142857143
896,786,135,18,2000,1142.857142857143
662,624,126,14,2000,1142.857142857143
256,545,127,13,2000,1142.857142857143
1132,575,135,14,2000,1142.857142857143
1541,478,138,17,2000,1142.857142857143
1615,676,145,19,2000,1142.857142857143
806,437,148,15,2000,1142.857142857143
1203,769,135,18,2000,1142.857142857143
313,730,145,18,2000,1142.857142857143
