was succesful, reward, actual steps, target steps, runs completed
0,192,342,1024,104
0,-256,38,1024,105
0,40,151,1024,106
0,-24,122,1024,107
0,-96,36,1024,108
1,1166,1025,1024,109
0,96,223,1024,110
0,56,172,1024,111
0,-200,107,1024,112
0,-216,88,1024,113
0,-56,81,1024,114
0,-176,131,1024,115
0,-216,86,1024,116
0,-200,100,1024,117
0,96,226,1024,118
0,-192,113,1024,119
1,1166,1025,1024,120
1,1166,1025,1024,121
1,1166,1025,1024,122
0,-208,90,1024,123
0,-88,46,1024,124
1,1166,1025,1024,125
0,-224,73,1024,126
0,-200,107,1024,127
0,-72,65,1024,128
0,-240,53,1024,129
0,-80,59,1024,130
0,-200,101,1024,131
0,-208,91,1024,132
0,-88,49,1024,133
0,-56,90,1024,134
1,1166,1025,1024,135
0,48,167,1024,136
0,-208,90,1024,137
0,136,276,1024,138
1,1166,1025,1024,139
0,-176,134,1024,140
0,-32,116,1024,141
0,-224,78,1024,142
0,-192,116,1024,143
0,72,193,1024,144
0,-88,45,1024,145
0,-40,110,1024,146
0,-208,92,1024,147
0,-24,129,1024,148
1,1166,1025,1024,149
0,144,285,1024,150
0,160,302,1024,151
0,40,156,1024,152
0,-64,72,1024,153
0,-208,90,1024,154
0,-176,134,1024,155
0,56,179,1024,156
0,96,222,1024,157
1,1166,1025,1024,158
0,-264,25,1024,159
0,-104,24,1024,160
0,-232,63,1024,161
0,-216,87,1024,162
1,1166,1025,1024,163
1,1166,1025,1024,164
0,-72,64,1024,165
1,1166,1025,1024,166
0,-192,117,1024,167
0,48,161,1024,168
0,-24,127,1024,169
0,-80,56,1024,170
0,-56,84,1024,171
1,1166,1025,1024,172
0,-200,104,1024,173
1,1166,1025,1024,174
0,-176,138,1024,175
1,1166,1025,1024,176
0,-240,55,1024,177
0,-224,79,1024,178
0,-24,125,1024,179
0,-8,149,1024,180
0,-224,72,1024,181
1,1166,1025,1024,182
1,1166,1025,1024,183
1,1166,1025,1024,184
0,-80,56,1024,185
0,-168,144,1024,186
1,1166,1025,1024,187
0,-192,119,1024,188
1,1166,1025,1024,189
1,1166,1025,1024,190
0,-80,59,1024,191
1,1166,1025,1024,192
1,1166,1025,1024,193
0,-184,121,1024,194
1,1166,1025,1024,195
1,1166,1025,1024,196
0,-216,89,1024,197
0,-88,49,1024,198
0,-240,59,1024,199
0,-32,112,1024,200
0,80,207,1024,201
0,56,177,1024,202
1,1166,1025,1024,203
0,40,157,1024,204
1,1166,1025,1024,205
0,-224,79,1024,206
0,-32,114,1024,207
1,1166,1025,1024,208
0,-224,75,1024,209
0,56,175,1024,210
1,1166,1025,1024,211
1,1166,1025,1024,212
1,1166,1025,1024,213
0,-192,118,1024,214
1,1166,1025,1024,215
0,-184,121,1024,216
0,-88,43,1024,217
0,216,377,1024,218
0,-88,46,1024,219
1,1166,1025,1024,220
0,-80,52,1024,221
1,1166,1025,1024,222
0,-72,62,1024,223
0,-208,93,1024,224
0,-192,115,1024,225
0,-192,117,1024,226
0,-96,31,1024,227
0,-216,82,1024,228
0,-200,101,1024,229
0,-184,121,1024,230
0,-224,76,1024,231
1,1166,1025,1024,232
1,1166,1025,1024,233
0,-24,128,1024,234
1,1166,1025,1024,235
1,1166,1025,1024,236
0,40,156,1024,237
1,1166,1025,1024,238
0,-208,97,1024,239
0,-200,100,1024,240
0,-176,133,1024,241
0,-88,46,1024,242
0,104,235,1024,243
0,-80,59,1024,244
1,1166,1025,1024,245
0,-88,41,1024,246
0,-96,32,1024,247
0,104,237,1024,248
0,184,336,1024,249
1,1166,1025,1024,250
0,-88,48,1024,251
0,-232,64,1024,252
0,-264,28,1024,253
1,1166,1025,1024,254
0,-248,46,1024,255
0,-176,132,1024,256
0,-256,36,1024,257
0,80,205,1024,258
0,-200,104,1024,259
0,-184,127,1024,260
0,-72,66,1024,261
0,-40,101,1024,262
0,-224,71,1024,263
0,-232,65,1024,264
0,-32,111,1024,265
0,56,172,1024,266
0,-88,49,1024,267
0,248,410,1024,268
0,-256,36,1024,269
0,-48,92,1024,270
0,-168,149,1024,271
0,-168,144,1024,272
0,-200,105,1024,273
0,-248,49,1024,274
0,-216,89,1024,275
0,-88,46,1024,276
0,-48,93,1024,277
0,-192,119,1024,278
0,64,184,1024,279
0,-184,127,1024,280
0,48,169,1024,281
0,-80,56,1024,282
0,-200,105,1024,283
0,-216,82,1024,284
0,-200,101,1024,285
0,72,191,1024,286
0,-200,107,1024,287
0,-232,60,1024,288
0,-56,81,1024,289
1,1166,1025,1024,290
0,-64,74,1024,291
0,-96,40,1024,292
0,-240,57,1024,293
0,-24,129,1024,294
0,-208,95,1024,295
0,-208,91,1024,296
1,1166,1025,1024,297
0,-24,122,1024,298
0,96,224,1024,299
0,-224,78,1024,300
0,-48,99,1024,301
1,1166,1025,1024,302
0,-248,45,1024,303
0,-184,127,1024,304
1,1166,1025,1024,305
0,-200,101,1024,306
0,-88,42,1024,307
0,-192,112,1024,308
0,-208,94,1024,309
0,-200,107,1024,310
0,40,153,1024,311
0,-232,60,1024,312
0,-192,114,1024,313
0,40,151,1024,314
0,104,237,1024,315
1,1166,1025,1024,316
0,112,245,1024,317
0,-208,93,1024,318
1,1166,1025,1024,319
0,-32,114,1024,320
0,-80,52,1024,321
0,-192,118,1024,322
0,40,156,1024,323
0,-56,82,1024,324
0,-8,147,1024,325
0,96,226,1024,326
1,1166,1025,1024,327
1,1166,1025,1024,328
0,-48,96,1024,329
0,-192,117,1024,330
0,-240,53,1024,331
0,-96,37,1024,332
1,1166,1025,1024,333
0,-104,29,1024,334
0,-216,86,1024,335
0,-16,131,1024,336
1,1166,1025,1024,337
0,-40,109,1024,338
0,-8,141,1024,339
0,-176,136,1024,340
0,-192,115,1024,341
0,56,173,1024,342
0,-216,84,1024,343
0,-256,33,1024,344
0,-248,43,1024,345
0,-80,60,1024,346
0,-192,111,1024,347
0,-56,87,1024,348
0,-200,103,1024,349
0,48,160,1024,350
0,-224,79,1024,351
0,184,338,1024,352
1,1166,1025,1024,353
0,-80,60,1024,354
1,1166,1025,1024,355
0,88,216,1024,356
0,-240,51,1024,357
0,-88,48,1024,358
0,-200,106,1024,359
1,1166,1025,1024,360
0,232,392,1024,361
1,1166,1025,1024,362
0,144,284,1024,363
0,120,255,1024,364
0,-32,118,1024,365
0,-208,92,1024,366
0,-88,49,1024,367
1,1166,1025,1024,368
0,80,205,1024,369
0,-24,125,1024,370
0,64,184,1024,371
0,-200,107,1024,372
1,1166,1025,1024,373
0,-184,124,1024,374
0,-168,144,1024,375
0,-224,72,1024,376
1,1166,1025,1024,377
0,-88,47,1024,378
1,1166,1025,1024,379
0,-168,142,1024,380
0,-192,117,1024,381
0,-240,57,1024,382
0,-80,52,1024,383
0,-32,117,1024,384
1,1166,1025,1024,385
1,1166,1025,1024,386
0,-256,37,1024,387
0,-24,129,1024,388
0,-56,84,1024,389
1,1166,1025,1024,390
1,1166,1025,1024,391
0,-224,72,1024,392
0,-176,130,1024,393
1,1166,1025,1024,394
0,-184,123,1024,395
0,-224,77,1024,396
0,-216,80,1024,397
0,-168,142,1024,398
0,-32,119,1024,399
0,-216,89,1024,400
0,64,181,1024,401
0,-192,112,1024,402
0,-96,35,1024,403
0,-208,92,1024,404
0,-208,98,1024,405
1,1166,1025,1024,406
0,64,184,1024,407
0,48,162,1024,408
0,-208,90,1024,409
0,-96,39,1024,410
0,64,189,1024,411
0,-24,125,1024,412
0,-40,102,1024,413
1,1166,1025,1024,414
0,-168,148,1024,415
0,-16,135,1024,416
0,48,162,1024,417
0,112,249,1024,418
0,-216,89,1024,419
0,-104,28,1024,420
0,-208,94,1024,421
0,-216,87,1024,422
0,-248,46,1024,423
0,-192,119,1024,424
0,-216,87,1024,425
0,-192,113,1024,426
0,-232,61,1024,427
0,-184,121,1024,428
1,1166,1025,1024,429
0,48,162,1024,430
0,192,348,1024,431
0,-24,128,1024,432
0,-104,22,1024,433
0,-88,50,1024,434
1,1166,1025,1024,435
1,1166,1025,1024,436
0,-32,120,1024,437
0,-104,23,1024,438
0,-64,73,1024,439
0,-8,144,1024,440
1,1166,1025,1024,441
0,-232,66,1024,442
0,-40,108,1024,443
1,1166,1025,1024,444
1,1166,1025,1024,445
1,1166,1025,1024,446
0,48,163,1024,447
1,1166,1025,1024,448
1,1166,1025,1024,449
0,96,221,1024,450
1,1166,1025,1024,451
0,-176,137,1024,452
0,80,204,1024,453
0,-88,41,1024,454
0,-80,59,1024,455
0,-168,145,1024,456
0,-104,22,1024,457
0,-16,131,1024,458
0,128,268,1024,459
0,-208,91,1024,460
0,-200,109,1024,461
0,-224,75,1024,462
0,-48,94,1024,463
0,-184,121,1024,464
0,64,180,1024,465
1,1166,1025,1024,466
0,-248,45,1024,467
0,-80,53,1024,468
0,-256,38,1024,469
0,-248,46,1024,470
0,48,164,1024,471
1,1166,1025,1024,472
0,-216,85,1024,473
0,-200,100,1024,474
0,-256,31,1024,475
0,-64,79,1024,476
0,-40,106,1024,477
0,128,266,1024,478
0,-208,93,1024,479
1,1166,1025,1024,480
0,136,271,1024,481
0,-96,33,1024,482
0,-88,47,1024,483
1,1166,1025,1024,484
0,-24,122,1024,485
0,-176,130,1024,486
1,1166,1025,1024,487
0,-224,70,1024,488
0,104,237,1024,489
0,-192,118,1024,490
1,1166,1025,1024,491
1,1166,1025,1024,492
0,-200,102,1024,493
0,-32,113,1024,494
0,-112,18,1024,495
0,-240,57,1024,496
1,1166,1025,1024,497
0,-96,33,1024,498
1,1166,1025,1024,499
0,-176,138,1024,500
1,1166,1025,1024,501
0,-176,131,1024,502
0,-200,102,1024,503
1,1166,1025,1024,504
0,-72,65,1024,505
1,1166,1025,1024,506
0,168,319,1024,507
0,-240,55,1024,508
0,-88,48,1024,509
1,1166,1025,1024,510
0,40,152,1024,511
0,-248,42,1024,512
0,-216,88,1024,513
0,-192,117,1024,514
1,1166,1025,1024,515
0,-184,127,1024,516
0,40,158,1024,517
1,1166,1025,1024,518
0,-56,83,1024,519
1,1166,1025,1024,520
1,1166,1025,1024,521
0,-184,122,1024,522
0,-16,132,1024,523
0,-184,125,1024,524
0,-240,55,1024,525
1,1166,1025,1024,526
0,-88,44,1024,527
0,-216,88,1024,528
0,-64,77,1024,529
0,-104,25,1024,530
0,56,180,1024,531
0,-88,44,1024,532
0,-200,103,1024,533
0,-224,74,1024,534
0,48,163,1024,535
0,-232,64,1024,536
0,-216,83,1024,537
1,1166,1025,1024,538
0,-24,124,1024,539
0,-32,115,1024,540
0,168,316,1024,541
0,40,158,1024,542
0,-216,87,1024,543
0,-80,58,1024,544
0,-64,77,1024,545
1,1166,1025,1024,546
0,-72,68,1024,547
0,-168,148,1024,548
0,-88,47,1024,549
0,72,195,1024,550
0,40,151,1024,551
0,88,216,1024,552
1,1166,1025,1024,553
0,-32,117,1024,554
0,-224,70,1024,555
0,-88,42,1024,556
1,1166,1025,1024,557
0,-168,143,1024,558
1,1166,1025,1024,559
0,-80,53,1024,560
0,56,175,1024,561
0,-184,122,1024,562
0,-48,94,1024,563
0,208,368,1024,564
0,-248,43,1024,565
0,-64,71,1024,566
0,-208,93,1024,567
0,64,185,1024,568
1,1166,1025,1024,569
0,-48,100,1024,570
0,232,390,1024,571
0,48,166,1024,572
0,64,185,1024,573
1,1166,1025,1024,574
1,1166,1025,1024,575
0,-40,108,1024,576
0,96,223,1024,577
0,-88,42,1024,578
0,-56,84,1024,579
0,-208,97,1024,580
0,-88,47,1024,581
0,-192,112,1024,582
0,-56,86,1024,583
0,176,324,1024,584
0,-72,61,1024,585
1,1166,1025,1024,586
0,136,270,1024,587
1,1166,1025,1024,588
0,-168,142,1024,589
0,64,186,1024,590
0,-88,46,1024,591
0,-80,54,1024,592
0,-64,77,1024,593
0,-208,96,1024,594
0,-216,83,1024,595
0,-64,77,1024,596
0,-72,69,1024,597
0,-104,28,1024,598
0,-80,52,1024,599
0,-224,78,1024,600
0,-248,47,1024,601
0,-168,145,1024,602
0,-8,150,1024,603
0,-216,88,1024,604
0,200,358,1024,605
0,-208,94,1024,606
0,-192,111,1024,607
0,112,241,1024,608
0,120,257,1024,609
0,-224,79,1024,610
0,200,359,1024,611
0,96,227,1024,612
0,-8,147,1024,613
0,-208,90,1024,614
0,-224,79,1024,615
0,-96,39,1024,616
0,-104,23,1024,617
0,-24,121,1024,618
0,-96,36,1024,619
0,-224,78,1024,620
0,-240,57,1024,621
0,-208,94,1024,622
0,-168,149,1024,623
0,-8,145,1024,624
0,-192,116,1024,625
0,-208,90,1024,626
0,-80,57,1024,627
0,-200,107,1024,628
0,40,160,1024,629
0,-80,51,1024,630
0,-88,42,1024,631
1,1166,1025,1024,632
1,1166,1025,1024,633
1,1166,1025,1024,634
0,-168,148,1024,635
0,-216,80,1024,636
0,-208,98,1024,637
0,-256,35,1024,638
0,64,189,1024,639
0,-72,61,1024,640
1,1166,1025,1024,641
0,-40,102,1024,642
0,-176,131,1024,643
1,1166,1025,1024,644
0,-208,90,1024,645
0,-112,19,1024,646
0,-56,85,1024,647
0,-168,146,1024,648
0,-48,99,1024,649
0,-24,129,1024,650
1,1166,1025,1024,651
0,-56,90,1024,652
1,1166,1025,1024,653
0,-72,64,1024,654
1,1166,1025,1024,655
0,192,343,1024,656
1,1166,1025,1024,657
1,1166,1025,1024,658
0,-176,132,1024,659
0,-56,87,1024,660
0,-248,41,1024,661
1,1166,1025,1024,662
0,-168,141,1024,663
0,-72,64,1024,664
0,-184,120,1024,665
0,-240,58,1024,666
0,-72,63,1024,667
0,48,168,1024,668
0,-184,122,1024,669
0,-208,94,1024,670
1,1166,1025,1024,671
1,1166,1025,1024,672
1,1166,1025,1024,673
0,-184,126,1024,674
0,376,571,1024,675
1,1166,1025,1024,676
0,-192,111,1024,677
1,1166,1025,1024,678
1,1166,1025,1024,679
1,1166,1025,1024,680
1,1166,1025,1024,681
0,-24,123,1024,682
0,192,346,1024,683
0,-216,82,1024,684
0,64,182,1024,685
0,-40,106,1024,686
0,-88,48,1024,687
0,-208,99,1024,688
0,-32,114,1024,689
0,96,227,1024,690
1,1166,1025,1024,691
0,136,279,1024,692
1,1166,1025,1024,693
0,-104,23,1024,694
0,48,162,1024,695
1,1166,1025,1024,696
0,-48,95,1024,697
1,1166,1025,1024,698
0,-208,94,1024,699
0,-56,89,1024,700
0,-184,128,1024,701
0,-184,123,1024,702
1,1166,1025,1024,703
0,-80,51,1024,704
0,-88,49,1024,705
0,-112,20,1024,706
1,1166,1025,1024,707
0,-208,91,1024,708
0,96,227,1024,709
0,-104,23,1024,710
0,128,266,1024,711
0,72,190,1024,712
0,-80,55,1024,713
0,-80,55,1024,714
0,-32,111,1024,715
1,1166,1025,1024,716
0,112,244,1024,717
0,-8,147,1024,718
0,-168,143,1024,719
1,1166,1025,1024,720
0,-48,97,1024,721
0,64,184,1024,722
0,-32,114,1024,723
0,-72,68,1024,724
1,1166,1025,1024,725
0,48,167,1024,726
0,-224,77,1024,727
0,184,339,1024,728
0,-72,61,1024,729
0,104,235,1024,730
1,1166,1025,1024,731
1,1166,1025,1024,732
0,48,163,1024,733
0,88,213,1024,734
0,-256,37,1024,735
1,1166,1025,1024,736
0,-40,109,1024,737
0,-56,88,1024,738
0,-192,112,1024,739
0,-208,97,1024,740
0,-208,94,1024,741
1,1166,1025,1024,742
0,-80,55,1024,743
0,-208,95,1024,744
0,-96,34,1024,745
0,88,215,1024,746
0,64,185,1024,747
1,1166,1025,1024,748
1,1166,1025,1024,749
0,-168,147,1024,750
0,-80,52,1024,751
1,1166,1025,1024,752
0,-16,133,1024,753
0,-72,63,1024,754
0,-208,90,1024,755
0,-184,120,1024,756
0,-192,112,1024,757
0,-56,82,1024,758
1,1166,1025,1024,759
1,1166,1025,1024,760
1,1166,1025,1024,761
0,-72,64,1024,762
0,-192,117,1024,763
1,1166,1025,1024,764
1,1166,1025,1024,765
0,-216,87,1024,766
0,-216,80,1024,767
0,-224,75,1024,768
0,-176,137,1024,769
1,1166,1025,1024,770
0,-48,96,1024,771
0,-112,19,1024,772
0,72,198,1024,773
0,-88,45,1024,774
1,1166,1025,1024,775
0,-192,110,1024,776
0,-168,141,1024,777
0,-104,30,1024,778
0,-176,136,1024,779
1,1166,1025,1024,780
0,-224,70,1024,781
0,152,297,1024,782
0,-80,53,1024,783
0,-256,39,1024,784
0,-184,128,1024,785
1,1166,1025,1024,786
1,1166,1025,1024,787
1,1166,1025,1024,788
0,-240,52,1024,789
0,136,277,1024,790
0,-16,134,1024,791
0,-176,135,1024,792
0,-184,129,1024,793
0,-32,115,1024,794
0,-104,23,1024,795
0,-200,107,1024,796
0,56,177,1024,797
0,-208,97,1024,798
0,-208,99,1024,799
0,-208,99,1024,800
1,1166,1025,1024,801
0,64,186,1024,802
0,-224,71,1024,803
0,-48,91,1024,804
0,-16,134,1024,805
0,-56,87,1024,806
0,248,413,1024,807
0,80,206,1024,808
0,424,637,1024,809
0,-232,65,1024,810
0,-24,128,1024,811
0,-56,89,1024,812
0,-224,77,1024,813
1,1166,1025,1024,814
0,48,166,1024,815
0,88,214,1024,816
0,-64,77,1024,817
0,-72,68,1024,818
0,-232,60,1024,819
0,-88,45,1024,820
1,1166,1025,1024,821
0,-96,34,1024,822
1,1166,1025,1024,823
1,1166,1025,1024,824
0,96,222,1024,825
0,-216,84,1024,826
0,-224,76,1024,827
1,1166,1025,1024,828
0,-80,53,1024,829
1,1166,1025,1024,830
0,-88,47,1024,831
1,1166,1025,1024,832
0,-56,90,1024,833
0,-176,132,1024,834
0,-224,76,1024,835
1,1166,1025,1024,836
0,64,188,1024,837
0,128,263,1024,838
0,64,181,1024,839
0,56,172,1024,840
0,-104,28,1024,841
1,1166,1025,1024,842
1,1166,1025,1024,843
0,-96,34,1024,844
0,40,155,1024,845
0,-208,94,1024,846
0,-88,42,1024,847
0,152,290,1024,848
0,88,213,1024,849
0,-32,120,1024,850
0,-176,131,1024,851
0,-96,39,1024,852
0,-168,146,1024,853
0,-104,28,1024,854
1,1166,1025,1024,855
0,-224,77,1024,856
0,-104,30,1024,857
0,-248,42,1024,858
0,-216,82,1024,859
1,1166,1025,1024,860
1,1166,1025,1024,861
0,-224,74,1024,862
0,-32,115,1024,863
0,176,321,1024,864
1,1166,1025,1024,865
0,-80,60,1024,866
0,-184,121,1024,867
0,-16,133,1024,868
0,-80,59,1024,869
0,-56,84,1024,870
0,-240,52,1024,871
0,-216,88,1024,872
0,-232,69,1024,873
0,-24,127,1024,874
0,112,241,1024,875
0,-96,40,1024,876
1,1166,1025,1024,877
0,-184,128,1024,878
0,-224,78,1024,879
0,80,202,1024,880
1,1166,1025,1024,881
1,1166,1025,1024,882
0,-112,19,1024,883
0,-208,97,1024,884
0,-224,78,1024,885
0,-96,37,1024,886
0,-224,78,1024,887
0,88,216,1024,888
0,-56,85,1024,889
0,-224,77,1024,890
0,-200,105,1024,891
0,40,159,1024,892
0,-80,53,1024,893
0,-208,93,1024,894
0,-208,99,1024,895
0,-88,41,1024,896
0,-168,141,1024,897
0,-224,74,1024,898
0,-200,104,1024,899
0,64,183,1024,900
0,-232,69,1024,901
0,-168,147,1024,902
1,1166,1025,1024,903
1,1166,1025,1024,904
1,1166,1025,1024,905
0,88,219,1024,906
0,80,204,1024,907
0,128,262,1024,908
0,-168,146,1024,909
0,-88,49,1024,910
0,-200,105,1024,911
1,1166,1025,1024,912
0,-224,70,1024,913
1,1166,1025,1024,914
1,1166,1025,1024,915
1,1166,1025,1024,916
0,40,154,1024,917
1,1166,1025,1024,918
0,-80,54,1024,919
0,-200,107,1024,920
0,-72,66,1024,921
0,-216,80,1024,922
0,-240,59,1024,923
0,-64,75,1024,924
0,-224,77,1024,925
0,152,295,1024,926
1,1166,1025,1024,927
0,-48,98,1024,928
0,-88,50,1024,929
1,1166,1025,1024,930
0,-264,27,1024,931
0,-248,46,1024,932
0,-184,123,1024,933
0,-56,84,1024,934
0,-200,102,1024,935
0,112,248,1024,936
1,1166,1025,1024,937
1,1166,1025,1024,938
1,1166,1025,1024,939
0,72,192,1024,940
0,64,181,1024,941
1,1166,1025,1024,942
0,96,221,1024,943
0,-88,41,1024,944
0,152,299,1024,945
0,-224,76,1024,946
0,-48,99,1024,947
0,-216,89,1024,948
0,-40,104,1024,949
1,1166,1025,1024,950
0,-216,86,1024,951
0,-56,83,1024,952
0,-224,71,1024,953
1,1166,1025,1024,954
0,-88,45,1024,955
1,1166,1025,1024,956
0,-32,112,1024,957
0,-216,81,1024,958
0,-184,120,1024,959
0,-256,37,1024,960
0,-168,145,1024,961
0,-224,78,1024,962
1,1166,1025,1024,963
0,-192,111,1024,964
0,-72,67,1024,965
0,160,304,1024,966
1,1166,1025,1024,967
0,40,153,1024,968
0,-192,117,1024,969
0,-32,115,1024,970
0,-256,31,1024,971
0,-216,83,1024,972
1,1166,1025,1024,973
0,-72,62,1024,974
0,72,200,1024,975
1,1166,1025,1024,976
1,1166,1025,1024,977
0,-176,138,1024,978
0,-208,90,1024,979
1,1166,1025,1024,980
0,-184,125,1024,981
0,48,168,1024,982
0,-184,123,1024,983
0,-88,48,1024,984
1,1166,1025,1024,985
0,-184,120,1024,986
1,1166,1025,1024,987
0,56,175,1024,988
0,72,194,1024,989
0,-48,93,1024,990
1,1166,1025,1024,991
1,1166,1025,1024,992
0,-32,120,1024,993
1,1166,1025,1024,994
1,1166,1025,1024,995
0,-88,46,1024,996
0,192,345,1024,997
0,-184,126,1024,998
0,-264,28,1024,999
1,1166,1025,1024,1000
