was succesful, reward, actual steps, target steps, num stars, num planets, runs completed
0,-340,10,2300,4
0,-340,12,2300,6
0,-180,37,2300,4
0,-340,7,2300,6
0,-172,85,2300,3
0,-340,17,2300,4
0,-340,10,2300,5
0,-340,10,2300,5
0,-340,9,2300,4
0,-340,20,2300,5
0,-336,63,2300,4
0,-180,8,2300,6
0,-340,9,2300,4
0,-340,10,2300,5
0,-332,80,2300,4
0,-340,7,2300,6
0,-124,165,2300,3
0,-340,10,2300,5
0,-120,227,2300,2
0,-340,19,2300,5
0,-340,10,2300,5
0,-340,17,2300,4
0,-340,9,2300,4
0,-340,18,2300,5
0,-340,11,2300,5
0,-340,10,2300,5
0,-340,9,2300,4
0,-340,11,2300,6
0,-180,37,2300,6
0,-340,9,2300,4
0,-180,21,2300,4
0,-340,10,2300,5
0,-340,18,2300,5
0,-340,10,2300,5
0,-340,10,2300,4
0,-340,11,2300,4
0,-328,139,2300,5
0,-340,17,2300,5
0,-340,11,2300,5
0,-336,49,2300,7
0,-340,10,2300,5
0,-340,10,2300,5
0,-340,7,2300,6
0,-176,74,2300,5
0,-180,26,2300,5
0,-176,62,2300,7
0,-340,11,2300,5
0,-340,11,2300,6
0,-180,17,2300,6
0,-340,11,2300,5
0,-332,102,2300,6
0,-340,11,2300,5
0,-180,36,2300,6
0,-340,7,2300,6
0,-328,122,2300,5
0,-340,10,2300,5
0,-176,65,2300,4
0,-340,9,2300,4
0,-176,43,2300,4
0,-340,12,2300,6
0,-180,15,2300,6
0,-340,24,2300,7
0,-340,10,2300,5
0,-168,135,2300,3
0,-340,7,2300,6
0,-172,85,2300,7
0,-340,7,2300,6
0,-340,17,2300,5
0,-340,7,2300,6
0,-168,126,2300,5
0,-340,10,2300,5
0,-340,7,2300,6
0,-340,7,2300,6
0,-176,44,2300,6
0,-340,10,2300,5
0,-328,134,2300,7
0,-176,49,2300,7
0,-340,7,2300,6
0,-336,70,2300,6
0,-180,29,2300,5
0,-340,7,2300,6
0,-124,186,2300,5
0,-340,7,2300,6
0,-176,61,2300,5
0,-340,7,2300,6
0,-124,170,2300,3
0,-340,8,2300,6
0,-180,27,2300,7
0,-336,59,2300,7
0,-340,7,2300,6
0,-340,23,2300,7
0,-340,25,2300,7
0,-172,87,2300,8
0,-120,216,2300,5
0,-172,106,2300,7
0,-340,10,2300,5
0,-340,12,2300,6
0,-180,39,2300,6
0,-340,7,2300,6
0,-176,43,2300,6
0,-176,64,2300,6
0,-124,183,2300,8
0,-340,9,2300,4
0,-340,26,2300,7
0,-340,20,2300,8
0,-176,52,2300,7
0,-176,73,2300,7
0,-340,12,2300,6
0,-340,8,2300,6
0,-336,78,2300,6
0,-176,70,2300,5
0,-340,7,2300,6
0,-172,93,2300,7
0,-332,103,2300,6
0,-340,28,2300,7
0,-340,25,2300,7
0,-332,85,2300,8
0,-340,20,2300,8
0,-180,29,2300,5
0,-340,20,2300,8
0,-340,7,2300,6
0,-340,20,2300,8
0,-172,106,2300,6
0,-172,86,2300,7
0,-332,105,2300,7
0,-328,134,2300,7
0,-180,20,2300,7
0,-172,95,2300,7
0,-340,34,2300,7
0,-340,23,2300,7
0,-176,69,2300,7
0,-340,11,2300,6
0,-340,25,2300,7
0,-332,118,2300,6
0,-176,69,2300,7
0,-340,10,2300,5
0,-180,27,2300,8
0,-332,106,2300,7
0,-340,7,2300,6
0,-172,91,2300,9
0,-340,7,2300,6
0,-176,71,2300,6
0,-172,106,2300,7
0,-340,29,2300,7
0,-168,123,2300,8
0,-340,24,2300,9
0,-340,14,2300,9
0,-340,26,2300,8
0,-180,35,2300,7
0,-176,60,2300,4
0,-172,89,2300,7
0,-180,24,2300,6
0,-340,27,2300,8
0,-120,227,2300,7
0,-172,86,2300,7
0,-340,18,2300,8
0,-176,67,2300,7
0,-128,153,2300,8
0,-180,36,2300,7
0,-340,21,2300,8
0,-340,23,2300,9
0,-172,101,2300,7
0,-340,15,2300,9
0,-176,75,2300,8
0,-340,13,2300,9
0,-120,224,2300,8
0,-176,65,2300,7
0,-340,12,2300,10
0,-340,22,2300,8
0,-172,120,2300,8
0,-340,19,2300,8
0,-176,41,2300,8
0,-340,19,2300,8
0,-340,19,2300,8
0,-180,25,2300,8
0,-176,45,2300,7
0,-180,37,2300,7
0,-168,123,2300,7
0,-176,73,2300,8
0,-180,22,2300,8
0,-340,20,2300,8
0,-124,199,2300,8
0,-168,150,2300,7
0,-108,337,2300,9
0,-340,7,2300,6
0,-176,57,2300,7
0,-176,56,2300,7
0,-180,38,2300,5
0,-340,14,2300,9
0,-340,12,2300,10
0,-340,24,2300,10
0,-340,13,2300,9
0,-340,16,2300,9
0,-120,217,2300,8
0,-340,14,2300,9
0,-340,14,2300,9
0,-176,74,2300,7
0,-120,237,2300,8
0,-340,14,2300,9
0,-340,22,2300,10
0,-340,25,2300,9
0,-340,23,2300,10
0,-124,179,2300,9
0,-340,26,2300,8
0,-180,40,2300,9
0,-336,40,2300,8
0,-340,25,2300,10
0,-172,83,2300,8
0,-80,368,2300,8
0,-340,10,2300,11
0,-176,59,2300,9
0,-124,178,2300,8
0,-180,38,2300,8
0,-340,26,2300,8
0,-340,15,2300,9
0,-340,13,2300,9
0,-340,12,2300,10
0,-340,13,2300,9
0,-340,14,2300,9
0,-128,154,2300,8
0,-176,57,2300,8
0,-176,59,2300,8
0,-340,21,2300,9
0,-332,101,2300,10
0,-328,142,2300,9
0,-340,13,2300,9
0,-176,44,2300,8
0,-340,7,2300,6
0,-340,13,2300,9
0,-340,14,2300,9
0,-340,26,2300,9
0,-340,23,2300,10
0,-176,78,2300,9
0,-340,10,2300,11
0,-176,63,2300,8
0,-340,22,2300,7
0,-340,10,2300,11
0,-120,209,2300,7
0,-124,169,2300,8
0,-340,21,2300,10
0,-340,12,2300,10
0,-176,56,2300,8
0,-340,12,2300,10
0,-340,10,2300,11
0,-340,25,2300,8
0,-340,13,2300,10
0,-176,52,2300,9
0,-336,72,2300,9
0,-340,13,2300,9
0,-340,10,2300,11
0,-172,100,2300,11
0,-180,32,2300,9
0,-180,17,2300,9
0,-340,13,2300,9
0,-176,60,2300,10
0,-176,69,2300,10
0,-176,44,2300,12
0,-176,72,2300,10
0,-340,13,2300,9
0,-176,48,2300,9
0,-340,13,2300,9
0,-340,10,2300,11
0,-120,238,2300,8
0,-176,47,2300,9
0,-172,83,2300,10
0,-340,21,2300,10
0,-340,17,2300,10
0,-176,61,2300,9
0,-340,20,2300,10
0,-180,25,2300,11
0,-340,12,2300,10
0,-340,14,2300,9
0,-340,17,2300,11
0,-340,23,2300,7
0,-172,87,2300,10
0,-328,120,2300,10
0,-340,28,2300,10
0,-340,18,2300,12
0,-176,45,2300,10
0,-180,35,2300,10
0,-340,13,2300,9
0,-340,31,2300,8
0,-180,26,2300,12
0,-340,16,2300,12
0,-340,10,2300,11
0,-340,20,2300,8
0,-172,84,2300,10
0,-480,21,2300,10
0,-340,10,2300,11
0,-340,19,2300,12
0,-340,13,2300,9
0,-340,13,2300,9
0,-340,16,2300,12
0,-176,42,2300,9
0,-340,17,2300,11
0,-340,22,2300,10
0,-340,13,2300,10
0,-340,29,2300,13
0,-340,21,2300,10
0,-340,18,2300,11
0,-340,10,2300,11
0,-340,21,2300,10
0,-340,12,2300,10
0,-340,13,2300,10
0,-176,64,2300,10
0,-176,50,2300,11
0,-340,20,2300,10
0,-176,60,2300,10
0,-340,16,2300,12
0,-340,21,2300,10
0,-340,17,2300,11
0,-180,26,2300,10
0,-340,12,2300,11
0,-340,16,2300,12
0,-340,18,2300,11
0,-180,25,2300,11
0,-328,140,2300,11
0,-340,10,2300,11
0,-340,13,2300,9
0,-176,63,2300,11
0,-180,20,2300,12
0,-340,19,2300,8
0,-172,115,2300,10
0,-172,85,2300,9
0,-176,58,2300,11
0,-340,13,2300,10
0,-340,28,2300,13
0,-172,84,2300,12
0,-340,11,2300,11
0,-180,39,2300,13
0,-328,134,2300,11
0,-340,10,2300,11
0,-340,10,2300,11
0,-340,13,2300,10
0,-340,15,2300,13
0,-340,14,2300,13
0,-340,15,2300,9
0,-340,16,2300,12
0,-340,12,2300,10
0,-340,11,2300,11
0,-340,10,2300,11
0,-340,12,2300,10
0,-340,10,2300,11
0,-180,33,2300,12
0,-340,17,2300,12
0,-176,68,2300,12
0,-176,55,2300,10
0,-476,55,2300,11
0,-180,28,2300,14
0,-340,10,2300,11
0,-340,10,2300,11
0,-332,93,2300,11
0,-172,88,2300,11
0,-340,16,2300,12
0,-340,10,2300,11
0,-180,35,2300,12
0,-340,10,2300,11
0,-340,16,2300,12
0,-336,45,2300,12
0,-340,14,2300,13
0,-328,122,2300,11
0,-340,19,2300,12
0,-128,151,2300,13
0,-336,77,2300,13
0,-340,33,2300,12
0,-340,18,2300,12
0,-180,27,2300,12
0,-340,26,2300,13
0,-168,121,2300,11
0,-340,12,2300,10
0,-340,21,2300,11
0,-180,25,2300,11
0,-340,10,2300,11
0,-340,31,2300,12
0,-176,74,2300,12
0,-340,17,2300,14
0,-172,99,2300,13
0,-340,10,2300,15
0,-340,17,2300,12
0,-340,16,2300,14
0,-340,17,2300,14
0,-176,58,2300,12
0,-340,20,2300,10
0,-176,58,2300,12
0,-340,19,2300,13
0,-340,17,2300,12
0,-172,82,2300,14
0,-340,18,2300,12
0,-340,18,2300,13
0,-176,53,2300,11
0,-340,24,2300,12
0,-340,17,2300,11
0,-328,127,2300,9
0,-336,40,2300,12
0,-340,24,2300,13
0,-340,18,2300,11
0,-340,20,2300,13
0,-340,16,2300,12
0,-340,16,2300,12
0,-340,14,2300,13
0,-340,19,2300,12
0,-340,14,2300,13
0,-336,43,2300,14
0,-176,47,2300,13
0,-176,66,2300,12
0,-340,23,2300,14
0,-340,19,2300,13
0,-340,18,2300,13
0,-336,79,2300,12
0,-340,10,2300,11
0,-340,10,2300,15
0,-340,23,2300,12
0,-332,102,2300,13
0,-332,115,2300,14
0,-340,6,2300,15
0,-332,104,2300,12
0,-180,33,2300,12
0,-340,10,2300,11
0,-176,65,2300,12
0,-172,83,2300,14
0,-336,41,2300,14
0,-340,17,2300,14
0,-340,31,2300,13
0,-340,14,2300,13
0,-176,54,2300,13
0,-340,16,2300,14
0,-340,17,2300,14
0,-340,28,2300,13
0,-172,101,2300,16
0,-176,72,2300,13
0,-332,114,2300,13
0,-128,157,2300,13
0,-340,17,2300,14
0,-168,125,2300,12
0,-176,44,2300,12
0,-340,14,2300,13
0,-340,15,2300,13
0,-256,259,2300,12
0,-332,101,2300,15
0,-176,53,2300,12
0,-340,39,2300,13
0,-340,16,2300,12
0,-340,30,2300,14
0,-176,73,2300,14
0,-332,102,2300,15
0,-268,150,2300,13
0,-340,16,2300,14
0,-340,10,2300,15
0,-340,14,2300,13
0,-96,474,2300,13
0,-340,31,2300,12
0,-172,102,2300,12
0,-340,17,2300,14
0,-340,10,2300,15
0,-340,14,2300,13
0,-340,15,2300,16
0,-340,6,2300,15
0,-172,81,2300,13
0,-128,159,2300,13
0,-340,15,2300,13
0,-340,31,2300,16
0,-340,16,2300,13
0,-336,62,2300,15
0,-332,100,2300,14
0,-340,6,2300,15
0,-332,103,2300,13
0,-340,6,2300,15
0,-172,98,2300,14
0,-180,25,2300,15
0,-124,190,2300,10
0,-180,35,2300,15
0,-340,15,2300,13
0,-340,16,2300,14
0,-340,6,2300,15
0,-340,17,2300,14
0,-340,14,2300,13
0,-180,34,2300,17
0,-176,41,2300,16
0,-340,17,2300,14
0,-340,16,2300,14
0,-340,21,2300,14
0,-340,16,2300,16
0,-340,29,2300,13
0,-176,77,2300,14
0,-176,68,2300,14
0,-340,21,2300,14
0,-168,131,2300,13
0,-340,6,2300,15
0,-340,27,2300,13
0,-340,20,2300,16
0,-340,10,2300,15
0,-340,16,2300,14
0,-340,6,2300,15
0,-172,106,2300,13
0,-340,16,2300,14
0,-172,81,2300,16
0,-180,20,2300,14
0,-340,6,2300,15
0,-340,15,2300,13
0,-176,64,2300,14
0,-340,6,2300,15
0,-340,6,2300,15
0,-340,20,2300,17
0,-176,72,2300,14
0,-180,35,2300,15
0,-340,30,2300,16
0,-340,32,2300,14
0,-340,31,2300,14
0,-168,136,2300,13
0,-172,81,2300,14
0,-340,6,2300,15
0,-340,17,2300,17
0,-176,52,2300,14
0,-340,21,2300,11
0,-176,65,2300,14
0,-176,61,2300,17
0,-468,124,2300,14
0,-176,42,2300,16
0,-340,10,2300,15
0,-340,13,2300,15
0,-340,10,2300,15
0,-172,82,2300,16
0,-172,111,2300,14
0,-340,12,2300,15
0,-340,6,2300,15
0,-340,19,2300,17
0,-176,76,2300,14
0,-340,31,2300,14
0,-180,27,2300,14
0,-172,95,2300,16
0,-340,10,2300,18
0,-172,95,2300,14
0,-340,6,2300,15
0,-332,105,2300,15
0,-336,61,2300,15
0,-328,132,2300,17
0,-340,10,2300,15
0,-340,6,2300,15
0,-172,91,2300,18
0,-340,20,2300,14
0,-340,10,2300,15
0,-332,105,2300,15
0,-340,6,2300,15
0,-176,55,2300,14
0,-340,6,2300,15
0,-340,15,2300,18
0,-172,104,2300,17
0,-340,10,2300,15
0,-336,69,2300,15
0,-340,6,2300,15
0,-176,75,2300,14
0,-172,107,2300,12
0,-340,14,2300,18
0,-112,287,2300,17
0,-176,76,2300,17
0,-340,19,2300,17
0,-340,10,2300,18
0,-312,104,2300,15
0,-180,24,2300,15
0,-176,58,2300,18
0,-340,10,2300,15
0,-340,9,2300,18
0,-340,10,2300,18
0,-336,68,2300,15
0,-340,6,2300,15
0,-340,10,2300,15
0,-340,6,2300,15
0,-340,16,2300,18
0,-120,206,2300,17
0,-180,32,2300,18
0,-176,59,2300,15
0,-176,43,2300,18
0,-340,15,2300,16
0,-340,15,2300,16
0,-340,15,2300,16
0,-340,15,2300,16
0,-340,6,2300,19
0,-340,15,2300,16
0,-180,23,2300,16
0,-340,15,2300,16
0,-176,51,2300,16
0,-340,18,2300,16
0,-340,16,2300,16
0,-340,18,2300,16
0,-340,16,2300,16
0,-316,49,2300,16
0,-340,15,2300,16
0,-340,15,2300,16
0,-340,16,2300,16
0,-176,76,2300,16
0,-176,76,2300,16
0,-340,10,2300,19
0,-176,79,2300,16
0,-340,16,2300,16
0,-340,10,2300,19
0,-180,40,2300,16
0,-340,17,2300,16
0,-340,17,2300,16
0,-340,28,2300,16
0,-340,16,2300,16
0,-340,6,2300,19
0,-316,68,2300,16
0,-340,6,2300,19
0,-340,23,2300,17
0,-340,15,2300,16
0,-340,17,2300,16
0,-340,14,2300,16
0,-340,10,2300,19
0,-340,10,2300,19
0,-180,26,2300,16
0,-180,27,2300,17
0,-340,15,2300,16
0,-340,30,2300,13
0,-340,15,2300,16
0,-340,6,2300,19
0,-332,102,2300,17
0,-340,16,2300,16
0,-340,10,2300,19
0,-340,21,2300,20
0,-340,18,2300,17
0,-340,18,2300,17
0,-340,15,2300,16
0,-340,10,2300,19
0,-340,19,2300,17
0,-340,6,2300,19
0,-340,18,2300,17
0,-340,20,2300,17
0,-340,32,2300,16
0,-176,59,2300,17
0,-340,20,2300,17
0,-340,18,2300,17
0,-340,18,2300,17
0,-340,19,2300,17
0,-340,9,2300,18
0,-172,105,2300,17
0,-176,48,2300,17
0,-340,9,2300,18
0,-316,65,2300,17
0,-172,87,2300,16
0,-176,72,2300,17
0,-172,81,2300,17
0,-176,55,2300,17
0,-336,45,2300,17
0,-172,96,2300,20
0,-124,165,2300,17
0,-180,34,2300,17
0,-340,9,2300,18
0,-336,40,2300,17
0,-340,9,2300,18
0,-176,72,2300,20
0,-172,97,2300,17
0,-340,38,2300,17
0,-124,189,2300,17
0,-336,45,2300,20
0,-340,25,2300,17
0,-340,11,2300,18
0,-180,24,2300,18
0,-340,20,2300,20
0,-176,60,2300,17
0,-340,9,2300,18
0,-340,25,2300,21
0,-176,59,2300,20
0,-116,273,2300,20
0,-340,35,2300,17
0,-340,9,2300,18
0,-332,112,2300,20
0,-172,96,2300,20
0,-340,9,2300,18
0,-340,21,2300,17
0,-328,127,2300,20
0,-340,9,2300,18
0,-340,9,2300,18
0,-340,9,2300,17
0,-340,10,2300,19
0,-172,107,2300,20
0,-340,11,2300,19
0,-180,22,2300,17
0,-340,9,2300,18
0,-340,9,2300,18
0,-172,98,2300,17
0,-180,40,2300,19
0,-340,9,2300,18
0,-168,138,2300,17
0,-316,79,2300,18
0,-340,9,2300,18
0,-340,9,2300,18
0,-340,9,2300,18
0,-176,73,2300,14
0,-340,11,2300,18
0,-176,77,2300,17
0,-340,9,2300,18
0,-340,9,2300,18
0,-340,9,2300,18
0,-340,10,2300,19
0,-340,9,2300,18
0,-336,76,2300,18
0,-340,25,2300,21
0,-340,19,2300,17
0,-340,6,2300,19
0,-340,9,2300,18
0,-176,64,2300,21
0,-340,10,2300,18
0,-340,27,2300,22
0,-340,10,2300,19
0,-340,9,2300,18
0,-340,25,2300,21
0,-340,6,2300,19
0,-172,105,2300,21
0,-180,27,2300,18
0,-332,110,2300,19
0,-340,6,2300,19
0,-168,137,2300,18
0,-340,15,2300,18
0,-340,10,2300,19
0,-340,10,2300,19
0,-172,82,2300,21
0,-340,10,2300,18
0,-336,62,2300,21
0,-340,18,2300,20
0,-340,6,2300,19
0,-340,9,2300,18
0,-340,6,2300,19
0,-172,81,2300,19
0,-340,16,2300,18
0,-176,46,2300,20
0,-176,42,2300,21
0,-340,15,2300,18
0,-176,77,2300,21
0,-340,10,2300,19
0,-340,27,2300,21
0,-340,18,2300,20
0,-176,74,2300,19
0,-180,33,2300,19
0,-340,22,2300,21
0,-340,6,2300,19
0,-340,16,2300,22
0,-332,89,2300,19
0,-340,6,2300,19
0,-340,6,2300,19
0,-340,16,2300,22
0,-340,18,2300,20
0,-340,6,2300,19
0,-340,6,2300,19
0,-472,97,2300,19
0,-340,10,2300,15
0,-340,6,2300,19
0,-124,179,2300,18
0,-340,6,2300,19
0,-340,13,2300,20
0,-340,11,2300,19
0,-172,83,2300,20
0,-340,6,2300,19
0,-340,15,2300,22
0,-176,61,2300,21
0,-176,43,2300,19
0,-340,29,2300,22
0,-176,54,2300,20
0,-332,99,2300,19
0,-328,131,2300,18
0,-340,6,2300,19
0,-180,32,2300,22
0,-176,75,2300,19
0,-172,85,2300,21
0,-340,18,2300,20
0,-340,11,2300,19
0,-120,230,2300,20
0,-180,34,2300,20
0,-176,42,2300,19
0,-124,199,2300,20
0,-340,18,2300,20
0,-328,125,2300,16
0,-340,16,2300,22
0,-340,16,2300,22
0,-180,37,2300,22
0,-340,22,2300,20
0,-128,151,2300,23
0,-340,15,2300,22
0,-176,73,2300,20
0,-176,78,2300,20
0,-172,100,2300,20
0,-308,122,2300,20
0,-340,29,2300,21
0,-340,22,2300,20
0,-332,91,2300,22
0,-340,18,2300,20
0,-340,21,2300,23
0,-176,49,2300,22
0,-180,31,2300,20
0,-176,71,2300,23
0,-340,10,2300,19
0,-168,123,2300,21
0,-176,53,2300,20
0,-176,67,2300,23
0,-172,87,2300,21
0,-176,43,2300,21
0,-340,19,2300,20
0,-340,35,2300,20
0,-180,40,2300,19
0,-336,42,2300,23
0,-328,123,2300,20
0,-332,93,2300,20
0,-340,15,2300,22
0,-340,29,2300,21
0,-312,109,2300,20
0,-172,105,2300,21
0,-340,23,2300,21
0,-340,20,2300,23
0,-124,185,2300,20
0,-180,20,2300,20
0,-176,51,2300,20
0,-340,25,2300,23
0,-172,120,2300,20
0,-340,24,2300,21
0,-176,75,2300,21
0,-124,169,2300,20
0,-168,140,2300,23
0,-172,98,2300,21
0,-340,19,2300,22
0,-340,9,2300,24
0,-340,19,2300,23
0,-116,253,2300,20
0,-180,40,2300,22
0,-116,246,2300,21
0,-340,15,2300,22
0,-340,29,2300,21
0,-340,16,2300,24
0,-172,116,2300,24
0,-340,9,2300,24
0,-340,23,2300,21
0,-340,27,2300,21
0,-340,27,2300,22
0,-176,51,2300,22
0,-172,91,2300,22
0,-116,252,2300,21
0,-328,132,2300,21
0,-340,28,2300,21
0,-176,76,2300,22
0,-172,90,2300,23
0,-172,113,2300,23
0,-176,53,2300,22
0,-340,20,2300,20
0,-180,21,2300,23
0,-172,84,2300,20
0,-340,15,2300,24
0,-340,9,2300,24
0,-176,55,2300,20
0,-176,41,2300,25
0,-340,15,2300,22
0,-340,33,2300,21
0,-340,9,2300,23
0,-172,112,2300,21
0,-176,59,2300,22
0,-340,28,2300,21
0,-172,114,2300,24
0,-168,125,2300,21
0,-172,82,2300,21
0,-148,106,2300,21
0,-340,27,2300,21
0,-340,9,2300,24
0,-176,59,2300,22
0,-340,29,2300,21
0,-180,31,2300,22
0,-180,34,2300,21
0,-340,19,2300,26
0,-176,53,2300,24
0,-172,107,2300,20
0,-328,134,2300,17
0,-180,23,2300,23
0,-176,50,2300,21
0,-176,77,2300,24
0,-340,15,2300,22
0,-340,27,2300,22
0,-180,32,2300,25
0,-340,15,2300,22
0,-176,77,2300,23
0,-180,31,2300,23
0,-176,78,2300,21
0,-180,36,2300,23
0,-176,46,2300,22
0,-176,54,2300,24
0,-340,10,2300,24
0,-180,36,2300,25
0,-340,11,2300,25
0,-340,7,2300,25
0,-340,21,2300,24
0,-172,100,2300,21
0,-340,23,2300,23
0,-340,26,2300,21
0,-336,72,2300,25
0,-340,16,2300,22
0,-340,11,2300,25
0,-100,428,2300,21
0,-340,15,2300,22
0,-340,15,2300,22
0,-168,124,2300,23
0,-340,9,2300,24
0,-340,10,2300,24
0,-340,30,2300,22
0,-340,19,2300,23
0,-340,26,2300,27
0,-176,47,2300,23
0,-340,16,2300,18
0,-340,15,2300,22
0,-172,88,2300,22
0,-180,37,2300,22
0,-176,72,2300,22
0,-328,149,2300,23
0,-340,7,2300,25
0,-180,24,2300,22
0,-340,9,2300,25
0,-116,248,2300,22
0,-124,166,2300,21
0,-168,143,2300,23
0,-340,10,2300,24
0,-340,35,2300,21
0,-340,34,2300,22
0,-340,19,2300,26
0,-172,85,2300,22
0,-116,248,2300,23
0,-340,11,2300,25
0,-340,10,2300,24
0,-180,31,2300,25
0,-340,18,2300,26
0,-116,245,2300,23
0,-176,66,2300,23
0,-176,73,2300,23
0,-340,21,2300,23
0,-340,12,2300,25
0,-172,110,2300,23
0,-340,17,2300,26
0,-340,15,2300,24
0,-340,19,2300,26
0,-180,29,2300,22
0,-340,24,2300,23
0,-176,51,2300,25
0,-172,100,2300,23
0,-128,152,2300,26
0,-172,87,2300,24
0,-176,48,2300,23
0,-116,264,2300,21
0,-180,27,2300,26
0,-172,83,2300,25
0,-176,70,2300,25
0,-340,9,2300,24
0,-340,9,2300,24
0,-172,118,2300,22
0,-336,52,2300,23
0,-340,6,2300,19
0,-340,21,2300,23
0,-172,88,2300,22
0,-340,16,2300,23
0,-172,98,2300,26
0,-340,20,2300,23
0,-340,27,2300,23
0,-340,19,2300,23
0,-340,15,2300,24
0,-176,54,2300,22
0,-176,71,2300,26
0,-340,9,2300,24
0,-340,9,2300,24
0,-340,23,2300,27
0,-340,18,2300,26
0,-340,9,2300,24
0,-340,7,2300,25
0,-172,109,2300,24
0,-172,92,2300,23
0,-340,20,2300,26
0,-340,15,2300,24
0,-176,71,2300,26
0,-332,110,2300,25
0,-340,15,2300,24
0,-340,9,2300,24
0,-180,25,2300,27
0,-172,98,2300,23
0,-332,113,2300,22
0,-124,182,2300,28
0,-180,25,2300,25
0,-340,24,2300,27
0,-340,9,2300,24
0,-172,105,2300,22
0,-340,23,2300,20
0,-176,48,2300,23
0,-336,45,2300,26
