was succesful, reward, actual steps, target steps, num stars, num planets, runs completed
817,302,638,729,64,82,6,17,1600,914.2857142857143
1118,1400,496,384,64,62,22,18,1600,914.2857142857143
453,1026,678,748,64,62,22,18,1600,914.2857142857143
696,812,597,348,78,75,18,24,1600,914.2857142857143
762,248,280,552,78,75,18,24,1600,914.2857142857143
721,1057,385,435,64,82,6,17,1600,914.2857142857143
1343,765,726,180,64,82,6,17,1600,914.2857142857143
454,976,742,460,64,62,22,18,1600,914.2857142857143
322,574,729,360,64,62,22,18,1600,914.2857142857143
643,757,677,265,78,75,18,24,1600,914.2857142857143
1264,986,165,206,78,75,18,24,1600,914.2857142857143
1139,922,746,464,64,62,22,18,1600,914.2857142857143
901,1208,744,521,64,62,22,18,1600,914.2857142857143
961,564,749,510,64,62,22,18,1600,914.2857142857143
653,1360,294,690,64,62,22,18,1600,914.2857142857143
804,1187,481,302,64,62,22,18,1600,914.2857142857143
311,970,754,162,55,66,15,12,1600,914.2857142857143
1343,650,164,662,64,62,22,18,1600,914.2857142857143
669,723,226,266,64,62,22,18,1600,914.2857142857143
589,599,284,163,64,82,6,17,1600,914.2857142857143
441,239,523,356,64,82,6,17,1600,914.2857142857143
552,386,311,584,64,82,6,17,1600,914.2857142857143
379,1202,621,563,64,62,22,18,1600,914.2857142857143
1328,1193,667,479,78,75,18,24,1600,914.2857142857143
351,904,436,431,52,57,20,8,1600,914.2857142857143
810,1146,197,547,64,62,22,18,1600,914.2857142857143
1375,940,217,207,64,62,22,18,1600,914.2857142857143
313,867,589,679,64,82,6,17,1600,914.2857142857143
423,213,395,416,74,63,5,9,1600,914.2857142857143
435,1197,340,378,64,82,6,17,1600,914.2857142857143
1104,443,415,217,55,66,15,12,1600,914.2857142857143
742,1077,654,214,64,62,22,18,1600,914.2857142857143
775,856,365,452,64,62,22,18,1600,914.2857142857143
552,368,298,273,78,75,18,24,1600,914.2857142857143
318,1289,205,385,78,75,18,24,1600,914.2857142857143
315,1244,617,307,55,66,15,12,1600,914.2857142857143
586,1108,656,574,78,75,18,24,1600,914.2857142857143
1397,909,535,187,64,62,22,18,1600,914.2857142857143
956,458,646,483,78,75,18,24,1600,914.2857142857143
991,1211,457,537,64,82,6,17,1600,914.2857142857143
685,1064,601,474,78,75,18,24,1600,914.2857142857143
816,429,353,571,64,62,22,18,1600,914.2857142857143
427,939,246,412,78,75,18,24,1600,914.2857142857143
1209,400,310,183,55,66,15,12,1600,914.2857142857143
245,636,735,692,78,75,18,24,1600,914.2857142857143
720,969,525,571,78,75,18,24,1600,914.2857142857143
1243,1181,209,541,64,62,22,18,1600,914.2857142857143
470,1360,172,543,64,62,22,18,1600,914.2857142857143
343,610,265,502,55,66,15,12,1600,914.2857142857143
1183,1078,559,346,55,66,15,12,1600,914.2857142857143
1101,1323,201,474,64,62,22,18,1600,914.2857142857143
868,545,533,323,78,75,18,24,1600,914.2857142857143
895,748,215,372,64,62,22,18,1600,914.2857142857143
1266,904,341,349,64,62,22,18,1600,914.2857142857143
1082,1058,179,467,64,62,22,18,1600,914.2857142857143
495,730,429,313,64,65,10,11,1600,914.2857142857143
504,679,691,677,78,75,18,24,1600,914.2857142857143
415,632,609,212,78,75,18,24,1600,914.2857142857143
660,1172,633,524,55,66,15,12,1600,914.2857142857143
353,1199,551,551,78,75,18,24,1600,914.2857142857143
487,333,246,535,78,75,18,24,1600,914.2857142857143
993,999,515,624,64,62,22,18,1600,914.2857142857143
334,358,213,183,78,75,18,24,1600,914.2857142857143
1310,724,635,711,78,75,18,24,1600,914.2857142857143
1248,1315,744,548,64,62,22,18,1600,914.2857142857143
1377,721,387,746,55,66,15,12,1600,914.2857142857143
879,1345,614,492,78,75,18,24,1600,914.2857142857143
1003,205,243,717,78,75,18,24,1600,914.2857142857143
1291,860,685,325,78,75,18,24,1600,914.2857142857143
212,404,322,331,55,66,15,12,1600,914.2857142857143
548,689,322,469,78,75,18,24,1600,914.2857142857143
1040,394,211,669,64,62,22,18,1600,914.2857142857143
709,1321,516,418,64,82,6,17,1600,914.2857142857143
1085,1368,445,414,64,62,22,18,1600,914.2857142857143
805,1087,641,591,74,63,5,9,1600,914.2857142857143
630,322,708,396,78,75,18,24,1600,914.2857142857143
791,737,174,260,64,65,10,11,1600,914.2857142857143
425,1061,359,537,64,65,10,11,1600,914.2857142857143
352,1163,721,436,64,65,10,11,1600,914.2857142857143
267,1284,451,553,55,66,15,12,1600,914.2857142857143
579,534,285,673,78,75,18,24,1600,914.2857142857143
890,1081,720,575,55,66,15,12,1600,914.2857142857143
618,478,155,182,78,75,18,24,1600,914.2857142857143
1219,509,441,671,55,66,15,12,1600,914.2857142857143
1282,1032,547,165,64,62,22,18,1600,914.2857142857143
968,1236,461,258,55,66,15,12,1600,914.2857142857143
592,740,478,758,64,65,10,11,1600,914.2857142857143
710,908,246,452,55,66,15,12,1600,914.2857142857143
219,343,476,438,55,66,15,12,1600,914.2857142857143
1111,201,746,743,78,75,18,24,1600,914.2857142857143
1231,1262,223,698,55,66,15,12,1600,914.2857142857143
709,1133,470,291,78,75,18,24,1600,914.2857142857143
820,1336,549,418,64,65,10,11,1600,914.2857142857143
943,843,167,373,78,75,18,24,1600,914.2857142857143
1216,682,186,380,78,75,18,24,1600,914.2857142857143
690,899,195,311,57,53,9,14,1600,914.2857142857143
828,1341,484,651,55,66,15,12,1600,914.2857142857143
949,1302,733,299,78,75,18,24,1600,914.2857142857143
635,213,584,462,55,66,15,12,1600,914.2857142857143
1289,592,512,649,78,75,18,24,1600,914.2857142857143
1347,982,362,314,55,66,15,12,1600,914.2857142857143
1157,654,537,508,78,75,18,24,1600,914.2857142857143
999,553,266,354,55,66,15,12,1600,914.2857142857143
300,1048,272,170,64,65,10,11,1600,914.2857142857143
999,346,632,183,55,66,15,12,1600,914.2857142857143
755,955,671,297,55,66,15,12,1600,914.2857142857143
257,266,663,638,78,75,18,24,1600,914.2857142857143
553,1232,252,403,55,66,15,12,1600,914.2857142857143
253,989,667,741,78,75,18,24,1600,914.2857142857143
882,1310,724,631,55,66,15,12,1600,914.2857142857143
1186,829,348,360,78,75,18,24,1600,914.2857142857143
732,926,323,655,64,65,10,11,1600,914.2857142857143
542,207,223,235,55,66,15,12,1600,914.2857142857143
529,438,637,506,64,82,6,17,1600,914.2857142857143
1157,1175,203,330,55,66,15,12,1600,914.2857142857143
679,611,473,344,55,66,15,12,1600,914.2857142857143
923,489,532,753,64,65,10,11,1600,914.2857142857143
1225,940,275,277,57,53,9,14,1600,914.2857142857143
543,915,702,304,55,66,15,12,1600,914.2857142857143
1369,465,538,430,78,75,18,24,1600,914.2857142857143
517,244,610,718,64,62,22,18,1600,914.2857142857143
906,1348,425,469,64,62,22,18,1600,914.2857142857143
656,996,524,732,57,53,9,14,1600,914.2857142857143
1021,435,412,374,78,75,18,24,1600,914.2857142857143
490,754,667,458,57,53,9,14,1600,914.2857142857143
639,784,252,472,64,65,10,11,1600,914.2857142857143
274,694,750,371,64,65,10,11,1600,914.2857142857143
436,649,639,214,64,65,10,11,1600,914.2857142857143
1199,704,617,461,78,75,18,24,1600,914.2857142857143
458,621,440,435,57,53,9,14,1600,914.2857142857143
385,524,536,225,57,53,9,14,1600,914.2857142857143
1384,401,196,613,78,75,18,24,1600,914.2857142857143
1247,1292,563,464,84,74,15,19,1600,914.2857142857143
1254,334,467,439,64,65,10,11,1600,914.2857142857143
1002,749,678,761,55,66,15,12,1600,914.2857142857143
889,356,505,181,55,66,15,12,1600,914.2857142857143
1102,1375,259,331,55,66,15,12,1600,914.2857142857143
1189,720,703,327,55,66,15,12,1600,914.2857142857143
549,1105,192,518,55,66,15,12,1600,914.2857142857143
1324,1342,521,679,55,66,15,12,1600,914.2857142857143
366,1079,167,656,55,66,15,12,1600,914.2857142857143
751,892,701,550,64,65,10,11,1600,914.2857142857143
991,654,316,741,64,65,10,11,1600,914.2857142857143
981,476,539,402,55,66,15,12,1600,914.2857142857143
1330,1037,479,489,64,65,10,11,1600,914.2857142857143
851,654,718,563,55,66,15,12,1600,914.2857142857143
1062,584,741,615,55,66,15,12,1600,914.2857142857143
535,456,453,482,55,66,15,12,1600,914.2857142857143
806,222,579,299,78,75,18,24,1600,914.2857142857143
461,1007,209,365,57,53,9,14,1600,914.2857142857143
917,1076,431,696,55,66,15,12,1600,914.2857142857143
1272,966,502,593,64,65,10,11,1600,914.2857142857143
707,1381,211,556,64,65,10,11,1600,914.2857142857143
273,879,600,440,64,65,10,11,1600,914.2857142857143
258,312,240,576,64,65,10,11,1600,914.2857142857143
877,815,705,423,64,65,10,11,1600,914.2857142857143
1323,241,365,444,57,53,9,14,1600,914.2857142857143
1217,842,748,455,57,53,9,14,1600,914.2857142857143
1376,600,348,368,57,53,9,14,1600,914.2857142857143
746,295,651,675,64,65,10,11,1600,914.2857142857143
367,428,655,559,64,62,22,18,1600,914.2857142857143
308,822,254,243,64,65,10,11,1600,914.2857142857143
439,490,684,736,55,66,15,12,1600,914.2857142857143
947,1073,693,621,84,74,15,19,1600,914.2857142857143
728,989,382,335,84,74,15,19,1600,914.2857142857143
201,1192,391,547,64,65,10,11,1600,914.2857142857143
1055,437,712,731,64,65,10,11,1600,914.2857142857143
960,1131,668,635,64,65,10,11,1600,914.2857142857143
612,270,541,727,55,66,15,12,1600,914.2857142857143
981,1069,185,458,78,75,18,24,1600,914.2857142857143
752,672,437,372,64,65,10,11,1600,914.2857142857143
399,1349,515,587,84,74,15,19,1600,914.2857142857143
212,908,600,693,84,74,15,19,1600,914.2857142857143
529,716,746,590,64,65,10,11,1600,914.2857142857143
755,580,464,464,78,75,18,24,1600,914.2857142857143
360,708,663,463,64,65,10,11,1600,914.2857142857143
908,1045,589,297,64,65,10,11,1600,914.2857142857143
1014,988,475,229,57,53,9,14,1600,914.2857142857143
494,895,478,731,55,66,15,12,1600,914.2857142857143
438,741,543,186,64,65,10,11,1600,914.2857142857143
623,470,411,233,84,74,15,19,1600,914.2857142857143
980,1138,511,519,55,66,15,12,1600,914.2857142857143
1098,644,392,361,57,53,9,14,1600,914.2857142857143
263,1295,282,170,64,65,10,11,1600,914.2857142857143
1299,907,229,188,64,65,10,11,1600,914.2857142857143
1091,1297,322,342,51,55,5,13,1600,914.2857142857143
1216,301,460,256,57,53,9,14,1600,914.2857142857143
397,551,400,491,57,53,9,14,1600,914.2857142857143
539,1020,388,166,64,65,10,11,1600,914.2857142857143
297,908,352,597,64,65,10,11,1600,914.2857142857143
1141,360,696,316,64,65,10,11,1600,914.2857142857143
521,392,366,180,57,53,9,14,1600,914.2857142857143
1207,1357,181,229,64,65,10,11,1600,914.2857142857143
285,1020,581,597,57,53,9,14,1600,914.2857142857143
630,363,487,454,84,74,15,19,1600,914.2857142857143
607,305,705,192,64,65,10,11,1600,914.2857142857143
880,344,271,705,57,53,9,14,1600,914.2857142857143
1004,1383,744,568,64,65,10,11,1600,914.2857142857143
1349,1241,513,712,57,53,9,14,1600,914.2857142857143
645,474,764,366,84,74,15,19,1600,914.2857142857143
992,459,614,581,57,53,9,14,1600,914.2857142857143
611,739,607,272,57,53,9,14,1600,914.2857142857143
846,1372,703,583,57,53,9,14,1600,914.2857142857143
647,840,179,661,57,53,9,14,1600,914.2857142857143
558,961,684,355,57,53,9,14,1600,914.2857142857143
485,270,384,692,55,66,15,12,1600,914.2857142857143
814,1363,698,734,84,74,15,19,1600,914.2857142857143
335,359,150,718,78,75,18,24,1600,914.2857142857143
503,237,396,612,64,65,10,11,1600,914.2857142857143
1264,502,326,415,64,65,10,11,1600,914.2857142857143
1392,1317,388,461,55,66,15,12,1600,914.2857142857143
