star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
710,701,121,14,2000,1142.857142857143
1603,789,102,10,2000,1142.857142857143
1605,591,100,18,2000,1142.857142857143
1096,464,146,11,2000,1142.857142857143
1101,423,130,16,2000,1142.857142857143
911,548,120,11,2000,1142.857142857143
1380,409,113,7,2000,1142.857142857143
1020,462,110,9,2000,1142.857142857143
1139,714,111,9,2000,1142.857142857143
729,505,134,9,2000,1142.857142857143
1185,351,143,17,2000,1142.857142857143
798,705,134,19,2000,1142.857142857143
881,684,114,13,2000,1142.857142857143
1428,392,127,15,2000,1142.857142857143
913,444,113,15,2000,1142.857142857143
302,761,130,15,2000,1142.857142857143
1711,648,135,15,2000,1142.857142857143
1033,552,131,7,2000,1142.857142857143
476,704,119,12,2000,1142.857142857143
1470,428,131,12,2000,1142.857142857143
1739,536,114,17,2000,1142.857142857143
793,689,147,17,2000,1142.857142857143
1741,624,101,16,2000,1142.857142857143
937,706,119,11,2000,1142.857142857143
1691,760,147,14,2000,1142.857142857143
673,691,123,16,2000,1142.857142857143
1462,545,133,19,2000,1142.857142857143
613,666,149,7,2000,1142.857142857143
642,637,108,12,2000,1142.857142857143
1241,539,120,12,2000,1142.857142857143
1239,619,146,9,2000,1142.857142857143
1526,602,100,5,2000,1142.857142857143
1283,667,127,14,2000,1142.857142857143
1319,432,144,15,2000,1142.857142857143
1614,372,118,16,2000,1142.857142857143
397,554,103,9,2000,1142.857142857143
595,666,135,5,2000,1142.857142857143
789,489,118,5,2000,1142.857142857143
1228,465,134,6,2000,1142.857142857143
391,447,128,11,2000,1142.857142857143
384,571,114,19,2000,1142.857142857143
1187,679,132,5,2000,1142.857142857143
798,556,140,15,2000,1142.857142857143
1594,461,105,8,2000,1142.857142857143
634,433,122,14,2000,1142.857142857143
1166,469,136,19,2000,1142.857142857143
1142,572,121,19,2000,1142.857142857143
778,551,102,12,2000,1142.857142857143
913,475,101,15,2000,1142.857142857143
465,688,123,17,2000,1142.857142857143
1249,462,145,10,2000,1142.857142857143
537,614,147,14,2000,1142.857142857143
1729,730,106,14,2000,1142.857142857143
353,668,106,16,2000,1142.857142857143
867,556,123,7,2000,1142.857142857143
1112,448,130,12,2000,1142.857142857143
906,783,107,19,2000,1142.857142857143
1161,582,128,12,2000,1142.857142857143
1291,766,144,15,2000,1142.857142857143
725,767,131,14,2000,1142.857142857143
534,694,123,6,2000,1142.857142857143
1521,591,144,18,2000,1142.857142857143
1359,662,148,14,2000,1142.857142857143
1598,416,144,15,2000,1142.857142857143
542,692,114,11,2000,1142.857142857143
1170,510,149,15,2000,1142.857142857143
336,687,118,8,2000,1142.857142857143
1384,715,113,7,2000,1142.857142857143
1706,492,100,15,2000,1142.857142857143
1190,458,116,11,2000,1142.857142857143
1521,504,118,8,2000,1142.857142857143
294,444,125,10,2000,1142.857142857143
691,565,123,16,2000,1142.857142857143
660,589,126,16,2000,1142.857142857143
651,559,129,17,2000,1142.857142857143
720,680,123,6,2000,1142.857142857143
1669,548,100,9,2000,1142.857142857143
1568,537,100,14,2000,1142.857142857143
1699,714,118,6,2000,1142.857142857143
474,717,145,18,2000,1142.857142857143
1209,486,122,16,2000,1142.857142857143
321,552,102,19,2000,1142.857142857143
907,680,126,10,2000,1142.857142857143
1208,544,143,5,2000,1142.857142857143
1589,369,146,6,2000,1142.857142857143
590,461,124,16,2000,1142.857142857143
511,721,113,14,2000,1142.857142857143
411,708,145,6,2000,1142.857142857143
1240,550,130,7,2000,1142.857142857143
763,747,145,6,2000,1142.857142857143
1691,691,106,17,2000,1142.857142857143
318,453,131,15,2000,1142.857142857143
490,510,146,11,2000,1142.857142857143
1179,368,133,5,2000,1142.857142857143
1119,710,147,13,2000,1142.857142857143
587,451,144,9,2000,1142.857142857143
1693,473,121,11,2000,1142.857142857143
706,498,123,10,2000,1142.857142857143
1554,453,121,10,2000,1142.857142857143
905,629,116,14,2000,1142.857142857143
525,739,104,13,2000,1142.857142857143
855,468,114,15,2000,1142.857142857143
1689,698,100,19,2000,1142.857142857143
262,379,128,6,2000,1142.857142857143
1239,760,145,7,2000,1142.857142857143
1342,709,145,7,2000,1142.857142857143
820,721,149,19,2000,1142.857142857143
1657,688,119,12,2000,1142.857142857143
1326,604,119,17,2000,1142.857142857143
1658,386,113,13,2000,1142.857142857143
812,575,126,13,2000,1142.857142857143
311,737,101,8,2000,1142.857142857143
819,422,130,19,2000,1142.857142857143
1609,412,132,19,2000,1142.857142857143
1468,595,149,5,2000,1142.857142857143
1123,351,149,12,2000,1142.857142857143
1406,714,128,18,2000,1142.857142857143
1004,620,130,14,2000,1142.857142857143
451,576,145,7,2000,1142.857142857143
1508,774,129,10,2000,1142.857142857143
558,724,114,12,2000,1142.857142857143
732,583,130,12,2000,1142.857142857143
371,662,141,18,2000,1142.857142857143
1600,391,124,15,2000,1142.857142857143
932,666,120,7,2000,1142.857142857143
652,401,144,13,2000,1142.857142857143
1713,680,143,17,2000,1142.857142857143
1583,769,132,13,2000,1142.857142857143
302,701,129,13,2000,1142.857142857143
896,386,108,18,2000,1142.857142857143
639,661,130,15,2000,1142.857142857143
886,625,136,5,2000,1142.857142857143
881,409,111,9,2000,1142.857142857143
714,401,120,17,2000,1142.857142857143
288,707,135,12,2000,1142.857142857143
1172,782,127,18,2000,1142.857142857143
765,783,101,18,2000,1142.857142857143
1147,759,105,18,2000,1142.857142857143
736,633,123,13,2000,1142.857142857143
1532,614,101,7,2000,1142.857142857143
725,406,142,12,2000,1142.857142857143
1740,567,148,7,2000,1142.857142857143
886,546,127,17,2000,1142.857142857143
850,413,147,10,2000,1142.857142857143
683,672,133,17,2000,1142.857142857143
815,697,104,17,2000,1142.857142857143
1657,441,144,14,2000,1142.857142857143
1319,682,117,10,2000,1142.857142857143
1166,484,136,19,2000,1142.857142857143
568,743,103,18,2000,1142.857142857143
958,773,126,17,2000,1142.857142857143
838,445,122,8,2000,1142.857142857143
1723,785,141,6,2000,1142.857142857143
1041,708,143,8,2000,1142.857142857143
1354,578,118,15,2000,1142.857142857143
625,724,132,12,2000,1142.857142857143
1474,638,126,19,2000,1142.857142857143
1053,624,124,9,2000,1142.857142857143
952,452,125,7,2000,1142.857142857143
1100,717,114,12,2000,1142.857142857143
1073,441,108,5,2000,1142.857142857143
740,638,110,18,2000,1142.857142857143
889,393,140,7,2000,1142.857142857143
1250,411,124,6,2000,1142.857142857143
1386,491,111,11,2000,1142.857142857143
540,749,121,18,2000,1142.857142857143
1108,727,144,18,2000,1142.857142857143
1244,688,137,11,2000,1142.857142857143
1167,782,140,15,2000,1142.857142857143
1230,658,109,8,2000,1142.857142857143
588,483,140,10,2000,1142.857142857143
918,365,136,7,2000,1142.857142857143
860,393,141,6,2000,1142.857142857143
1714,389,145,13,2000,1142.857142857143
532,395,109,14,2000,1142.857142857143
1719,577,128,8,2000,1142.857142857143
319,484,101,8,2000,1142.857142857143
1093,359,144,10,2000,1142.857142857143
1604,515,134,7,2000,1142.857142857143
1412,564,105,16,2000,1142.857142857143
1627,484,131,15,2000,1142.857142857143
1582,649,144,5,2000,1142.857142857143
1561,606,115,17,2000,1142.857142857143
1174,567,107,5,2000,1142.857142857143
331,422,103,10,2000,1142.857142857143
478,380,132,10,2000,1142.857142857143
1488,364,106,14,2000,1142.857142857143
529,355,120,17,2000,1142.857142857143
1397,577,106,9,2000,1142.857142857143
1149,638,122,16,2000,1142.857142857143
1534,788,136,18,2000,1142.857142857143
1504,787,147,13,2000,1142.857142857143
1484,362,123,8,2000,1142.857142857143
1224,482,145,19,2000,1142.857142857143
1740,788,138,9,2000,1142.857142857143
326,418,136,6,2000,1142.857142857143
770,550,108,7,2000,1142.857142857143
1475,681,113,16,2000,1142.857142857143
1142,399,137,12,2000,1142.857142857143
1252,384,120,8,2000,1142.857142857143
426,375,117,10,2000,1142.857142857143
885,492,142,6,2000,1142.857142857143
715,430,129,8,2000,1142.857142857143
570,638,104,9,2000,1142.857142857143
504,588,144,8,2000,1142.857142857143
556,600,103,9,2000,1142.857142857143
874,676,117,14,2000,1142.857142857143
1600,665,102,14,2000,1142.857142857143
977,410,144,7,2000,1142.857142857143
1468,457,108,14,2000,1142.857142857143
1485,730,144,6,2000,1142.857142857143
942,526,100,18,2000,1142.857142857143
531,379,149,15,2000,1142.857142857143
1664,417,110,12,2000,1142.857142857143
1451,446,105,11,2000,1142.857142857143
350,497,139,16,2000,1142.857142857143
1521,592,102,12,2000,1142.857142857143
473,756,119,16,2000,1142.857142857143
1469,653,123,9,2000,1142.857142857143
370,664,139,16,2000,1142.857142857143
1693,742,124,19,2000,1142.857142857143
463,589,115,14,2000,1142.857142857143
972,627,139,9,2000,1142.857142857143
1251,492,127,7,2000,1142.857142857143
632,658,119,10,2000,1142.857142857143
839,632,138,16,2000,1142.857142857143
1465,583,112,18,2000,1142.857142857143
1660,358,135,13,2000,1142.857142857143
663,645,120,8,2000,1142.857142857143
296,592,110,13,2000,1142.857142857143
1328,582,133,19,2000,1142.857142857143
1110,753,122,18,2000,1142.857142857143
534,553,121,5,2000,1142.857142857143
262,631,140,9,2000,1142.857142857143
1168,449,121,14,2000,1142.857142857143
1501,453,140,18,2000,1142.857142857143
1514,733,124,11,2000,1142.857142857143
1742,756,118,19,2000,1142.857142857143
901,743,125,17,2000,1142.857142857143
1037,721,135,18,2000,1142.857142857143
1566,642,103,6,2000,1142.857142857143
1022,466,114,16,2000,1142.857142857143
466,451,114,8,2000,1142.857142857143
1349,369,144,14,2000,1142.857142857143
565,747,128,13,2000,1142.857142857143
383,621,111,13,2000,1142.857142857143
372,430,119,12,2000,1142.857142857143
1432,371,147,9,2000,1142.857142857143
617,552,143,15,2000,1142.857142857143
819,685,117,8,2000,1142.857142857143
688,705,103,6,2000,1142.857142857143
1567,522,149,11,2000,1142.857142857143
735,773,134,6,2000,1142.857142857143
1133,485,122,6,2000,1142.857142857143
1361,623,121,19,2000,1142.857142857143
384,539,125,10,2000,1142.857142857143
1006,771,119,16,2000,1142.857142857143
776,603,124,6,2000,1142.857142857143
1107,700,132,18,2000,1142.857142857143
1127,697,124,7,2000,1142.857142857143
1252,369,108,8,2000,1142.857142857143
520,574,110,19,2000,1142.857142857143
827,786,128,19,2000,1142.857142857143
426,567,147,8,2000,1142.857142857143
979,780,115,18,2000,1142.857142857143
863,408,142,16,2000,1142.857142857143
1257,644,124,15,2000,1142.857142857143
557,417,148,7,2000,1142.857142857143
896,574,129,7,2000,1142.857142857143
1516,383,105,17,2000,1142.857142857143
768,567,115,18,2000,1142.857142857143
448,400,117,9,2000,1142.857142857143
1345,740,112,5,2000,1142.857142857143
424,428,101,9,2000,1142.857142857143
1262,741,133,9,2000,1142.857142857143
1252,609,125,5,2000,1142.857142857143
1194,627,141,13,2000,1142.857142857143
1748,374,138,5,2000,1142.857142857143
912,663,141,7,2000,1142.857142857143
454,639,104,18,2000,1142.857142857143
842,569,125,6,2000,1142.857142857143
920,519,110,17,2000,1142.857142857143
459,729,115,14,2000,1142.857142857143
689,396,103,13,2000,1142.857142857143
323,508,134,14,2000,1142.857142857143
792,512,147,18,2000,1142.857142857143
416,629,138,13,2000,1142.857142857143
1630,424,134,6,2000,1142.857142857143
313,620,141,18,2000,1142.857142857143
262,585,129,12,2000,1142.857142857143
1651,472,113,9,2000,1142.857142857143
1535,599,128,14,2000,1142.857142857143
426,613,125,19,2000,1142.857142857143
1461,451,111,9,2000,1142.857142857143
1337,368,148,14,2000,1142.857142857143
854,678,139,15,2000,1142.857142857143
821,561,133,18,2000,1142.857142857143
895,424,122,9,2000,1142.857142857143
443,636,114,9,2000,1142.857142857143
917,730,103,19,2000,1142.857142857143
1717,738,105,5,2000,1142.857142857143
773,414,112,19,2000,1142.857142857143
506,703,127,19,2000,1142.857142857143
1489,746,113,9,2000,1142.857142857143
1179,561,120,14,2000,1142.857142857143
1394,713,132,12,2000,1142.857142857143
831,619,130,8,2000,1142.857142857143
467,656,138,15,2000,1142.857142857143
997,595,119,19,2000,1142.857142857143
864,669,126,11,2000,1142.857142857143
824,703,130,16,2000,1142.857142857143
1615,598,141,14,2000,1142.857142857143
1197,641,124,15,2000,1142.857142857143
1336,366,132,18,2000,1142.857142857143
836,649,131,5,2000,1142.857142857143
414,544,148,18,2000,1142.857142857143
1390,742,121,10,2000,1142.857142857143
1267,441,112,15,2000,1142.857142857143
722,783,110,7,2000,1142.857142857143
510,556,133,10,2000,1142.857142857143
1747,502,114,11,2000,1142.857142857143
302,742,145,14,2000,1142.857142857143
1474,565,103,6,2000,1142.857142857143
966,558,149,12,2000,1142.857142857143
1046,745,136,12,2000,1142.857142857143
841,406,142,9,2000,1142.857142857143
804,679,145,6,2000,1142.857142857143
1401,523,117,7,2000,1142.857142857143
640,379,126,7,2000,1142.857142857143
970,755,142,6,2000,1142.857142857143
1066,477,119,7,2000,1142.857142857143
438,666,118,18,2000,1142.857142857143
964,714,120,14,2000,1142.857142857143
1695,619,122,12,2000,1142.857142857143
1748,488,118,17,2000,1142.857142857143
540,634,144,16,2000,1142.857142857143
1617,465,105,6,2000,1142.857142857143
1506,355,132,17,2000,1142.857142857143
507,734,112,12,2000,1142.857142857143
839,609,131,8,2000,1142.857142857143
1665,449,146,17,2000,1142.857142857143
327,404,122,17,2000,1142.857142857143
401,786,138,9,2000,1142.857142857143
1310,499,105,11,2000,1142.857142857143
899,489,121,6,2000,1142.857142857143
1714,534,102,18,2000,1142.857142857143
1569,668,100,17,2000,1142.857142857143
1371,558,126,19,2000,1142.857142857143
952,548,143,12,2000,1142.857142857143
1326,523,130,5,2000,1142.857142857143
1017,533,126,18,2000,1142.857142857143
304,633,124,16,2000,1142.857142857143
1699,350,141,19,2000,1142.857142857143
1447,456,101,18,2000,1142.857142857143
1750,662,138,12,2000,1142.857142857143
1485,360,112,19,2000,1142.857142857143
1260,591,143,7,2000,1142.857142857143
1283,588,146,18,2000,1142.857142857143
884,356,103,12,2000,1142.857142857143
309,438,110,17,2000,1142.857142857143
1221,364,145,6,2000,1142.857142857143
1175,436,103,15,2000,1142.857142857143
1725,455,145,18,2000,1142.857142857143
1328,405,133,9,2000,1142.857142857143
986,597,138,15,2000,1142.857142857143
1706,577,102,9,2000,1142.857142857143
1463,562,141,7,2000,1142.857142857143
467,733,116,12,2000,1142.857142857143
1732,691,131,13,2000,1142.857142857143
897,391,136,17,2000,1142.857142857143
358,441,112,17,2000,1142.857142857143
1529,358,109,19,2000,1142.857142857143
957,381,115,6,2000,1142.857142857143
1619,711,131,18,2000,1142.857142857143
1739,629,131,19,2000,1142.857142857143
536,442,124,6,2000,1142.857142857143
762,476,149,14,2000,1142.857142857143
625,436,114,9,2000,1142.857142857143
1488,734,121,8,2000,1142.857142857143
1517,646,110,15,2000,1142.857142857143
642,478,111,16,2000,1142.857142857143
487,668,125,5,2000,1142.857142857143
1290,436,148,10,2000,1142.857142857143
1261,383,125,11,2000,1142.857142857143
883,445,127,10,2000,1142.857142857143
1236,522,118,18,2000,1142.857142857143
1620,378,108,11,2000,1142.857142857143
1499,789,135,13,2000,1142.857142857143
1645,571,119,11,2000,1142.857142857143
642,658,110,15,2000,1142.857142857143
1715,609,111,14,2000,1142.857142857143
321,787,138,19,2000,1142.857142857143
257,383,118,15,2000,1142.857142857143
455,445,123,7,2000,1142.857142857143
1197,359,136,8,2000,1142.857142857143
1012,465,100,15,2000,1142.857142857143
739,359,149,7,2000,1142.857142857143
1276,765,102,15,2000,1142.857142857143
1096,539,120,12,2000,1142.857142857143
1607,744,108,17,2000,1142.857142857143
1736,355,121,8,2000,1142.857142857143
376,430,105,17,2000,1142.857142857143
1409,391,136,11,2000,1142.857142857143
1672,542,106,16,2000,1142.857142857143
808,648,132,7,2000,1142.857142857143
1031,753,127,6,2000,1142.857142857143
1481,547,110,13,2000,1142.857142857143
366,575,117,9,2000,1142.857142857143
419,675,118,18,2000,1142.857142857143
1609,785,111,5,2000,1142.857142857143
1361,751,133,12,2000,1142.857142857143
461,501,138,17,2000,1142.857142857143
493,581,106,6,2000,1142.857142857143
783,737,142,8,2000,1142.857142857143
1436,527,147,10,2000,1142.857142857143
858,774,133,7,2000,1142.857142857143
460,621,108,18,2000,1142.857142857143
580,557,140,18,2000,1142.857142857143
670,479,121,9,2000,1142.857142857143
947,475,147,6,2000,1142.857142857143
1066,624,129,8,2000,1142.857142857143
766,757,104,12,2000,1142.857142857143
874,616,127,12,2000,1142.857142857143
787,353,122,10,2000,1142.857142857143
1164,423,146,10,2000,1142.857142857143
1574,661,103,8,2000,1142.857142857143
1632,739,139,16,2000,1142.857142857143
479,428,125,8,2000,1142.857142857143
822,505,133,14,2000,1142.857142857143
764,486,128,19,2000,1142.857142857143
1178,530,147,7,2000,1142.857142857143
1700,398,117,11,2000,1142.857142857143
1458,586,137,10,2000,1142.857142857143
646,351,102,8,2000,1142.857142857143
1571,456,145,16,2000,1142.857142857143
254,641,111,9,2000,1142.857142857143
1570,584,110,8,2000,1142.857142857143
804,712,130,19,2000,1142.857142857143
346,384,113,9,2000,1142.857142857143
1623,380,134,15,2000,1142.857142857143
1441,602,133,6,2000,1142.857142857143
1042,529,130,9,2000,1142.857142857143
1293,637,111,19,2000,1142.857142857143
926,461,109,9,2000,1142.857142857143
814,734,138,13,2000,1142.857142857143
1646,464,146,13,2000,1142.857142857143
284,588,113,19,2000,1142.857142857143
377,594,130,16,2000,1142.857142857143
1493,532,109,19,2000,1142.857142857143
1540,387,101,18,2000,1142.857142857143
1353,784,123,5,2000,1142.857142857143
1333,677,125,7,2000,1142.857142857143
639,514,106,19,2000,1142.857142857143
722,726,135,8,2000,1142.857142857143
884,470,123,17,2000,1142.857142857143
1355,473,123,16,2000,1142.857142857143
1508,442,146,12,2000,1142.857142857143
1739,652,142,16,2000,1142.857142857143
1334,658,138,13,2000,1142.857142857143
852,397,141,14,2000,1142.857142857143
1105,374,108,16,2000,1142.857142857143
1735,351,102,9,2000,1142.857142857143
912,597,143,9,2000,1142.857142857143
913,519,108,5,2000,1142.857142857143
1596,412,135,12,2000,1142.857142857143
800,555,106,18,2000,1142.857142857143
963,644,142,7,2000,1142.857142857143
1318,635,146,17,2000,1142.857142857143
735,784,131,19,2000,1142.857142857143
976,675,149,5,2000,1142.857142857143
1586,508,147,18,2000,1142.857142857143
1558,593,100,16,2000,1142.857142857143
502,760,131,17,2000,1142.857142857143
1292,610,106,13,2000,1142.857142857143
1313,600,104,5,2000,1142.857142857143
617,590,131,10,2000,1142.857142857143
1540,409,100,16,2000,1142.857142857143
1409,681,116,11,2000,1142.857142857143
340,415,134,10,2000,1142.857142857143
1442,393,146,11,2000,1142.857142857143
620,720,108,16,2000,1142.857142857143
352,591,127,19,2000,1142.857142857143
1348,615,141,5,2000,1142.857142857143
546,690,134,18,2000,1142.857142857143
454,731,143,17,2000,1142.857142857143
1074,706,118,9,2000,1142.857142857143
1216,688,109,8,2000,1142.857142857143
396,536,146,10,2000,1142.857142857143
255,456,116,5,2000,1142.857142857143
1241,406,125,14,2000,1142.857142857143
1709,376,149,8,2000,1142.857142857143
1085,641,148,15,2000,1142.857142857143
356,741,135,17,2000,1142.857142857143
386,505,109,7,2000,1142.857142857143
1063,385,142,16,2000,1142.857142857143
1444,404,126,11,2000,1142.857142857143
1696,585,119,10,2000,1142.857142857143
594,771,124,12,2000,1142.857142857143
909,661,129,9,2000,1142.857142857143
1009,502,149,7,2000,1142.857142857143
1531,698,110,11,2000,1142.857142857143
279,735,115,17,2000,1142.857142857143
264,724,133,18,2000,1142.857142857143
278,611,140,6,2000,1142.857142857143
1673,630,139,13,2000,1142.857142857143
1524,522,145,7,2000,1142.857142857143
1679,364,139,19,2000,1142.857142857143
1499,508,113,19,2000,1142.857142857143
286,534,137,5,2000,1142.857142857143
703,561,148,7,2000,1142.857142857143
792,364,109,6,2000,1142.857142857143
1204,644,138,11,2000,1142.857142857143
1580,558,136,5,2000,1142.857142857143
1123,739,124,14,2000,1142.857142857143
397,405,105,8,2000,1142.857142857143
308,375,145,9,2000,1142.857142857143
354,508,137,11,2000,1142.857142857143
447,766,110,14,2000,1142.857142857143
1409,406,124,13,2000,1142.857142857143
650,559,105,5,2000,1142.857142857143
1678,406,112,13,2000,1142.857142857143
1080,427,139,11,2000,1142.857142857143
883,645,101,10,2000,1142.857142857143
1728,693,145,9,2000,1142.857142857143
755,686,140,14,2000,1142.857142857143
457,624,134,18,2000,1142.857142857143
1214,787,130,13,2000,1142.857142857143
1230,361,110,17,2000,1142.857142857143
1341,706,146,16,2000,1142.857142857143
752,591,123,5,2000,1142.857142857143
1475,432,107,8,2000,1142.857142857143
415,664,121,11,2000,1142.857142857143
898,604,114,12,2000,1142.857142857143
508,655,132,9,2000,1142.857142857143
475,598,149,5,2000,1142.857142857143
762,434,129,17,2000,1142.857142857143
1674,375,146,9,2000,1142.857142857143
1689,355,141,6,2000,1142.857142857143
1297,473,145,15,2000,1142.857142857143
505,382,122,15,2000,1142.857142857143
783,516,115,15,2000,1142.857142857143
587,730,120,10,2000,1142.857142857143
1464,485,114,15,2000,1142.857142857143
1053,781,138,12,2000,1142.857142857143
877,762,108,11,2000,1142.857142857143
1287,378,143,18,2000,1142.857142857143
999,453,138,7,2000,1142.857142857143
464,778,132,6,2000,1142.857142857143
733,501,148,15,2000,1142.857142857143
1051,742,114,6,2000,1142.857142857143
1365,493,148,17,2000,1142.857142857143
765,654,102,5,2000,1142.857142857143
263,705,119,10,2000,1142.857142857143
519,693,105,19,2000,1142.857142857143
1705,790,121,16,2000,1142.857142857143
1008,728,142,13,2000,1142.857142857143
883,453,123,8,2000,1142.857142857143
973,689,125,7,2000,1142.857142857143
1457,692,122,17,2000,1142.857142857143
930,589,124,16,2000,1142.857142857143
620,420,132,6,2000,1142.857142857143
1139,548,126,7,2000,1142.857142857143
847,752,142,6,2000,1142.857142857143
1400,619,126,15,2000,1142.857142857143
1614,382,140,7,2000,1142.857142857143
984,790,113,10,2000,1142.857142857143
528,676,130,19,2000,1142.857142857143
323,739,142,17,2000,1142.857142857143
468,775,123,5,2000,1142.857142857143
897,612,112,5,2000,1142.857142857143
1357,633,143,14,2000,1142.857142857143
734,742,103,17,2000,1142.857142857143
1253,389,107,11,2000,1142.857142857143
958,707,146,13,2000,1142.857142857143
977,647,125,11,2000,1142.857142857143
365,401,146,5,2000,1142.857142857143
396,390,126,14,2000,1142.857142857143
428,738,128,7,2000,1142.857142857143
346,371,107,12,2000,1142.857142857143
508,589,131,16,2000,1142.857142857143
1683,455,115,18,2000,1142.857142857143
799,665,102,17,2000,1142.857142857143
1183,616,129,11,2000,1142.857142857143
872,460,122,15,2000,1142.857142857143
1541,687,119,13,2000,1142.857142857143
1411,605,116,10,2000,1142.857142857143
691,407,130,16,2000,1142.857142857143
425,678,111,7,2000,1142.857142857143
1514,422,123,14,2000,1142.857142857143
937,663,113,18,2000,1142.857142857143
324,659,142,18,2000,1142.857142857143
1032,604,119,7,2000,1142.857142857143
1654,772,104,5,2000,1142.857142857143
