was succesful, reward, actual steps, target steps, runs completed
0,-40,106,1024,100
0,-96,39,1024,101
0,-208,90,1024,102
1,1166,1025,1024,103
0,-232,67,1024,104
0,-200,101,1024,105
1,1166,1025,1024,106
0,-192,112,1024,107
1,1166,1025,1024,108
0,-64,78,1024,109
1,1166,1025,1024,110
0,-232,65,1024,111
0,-112,18,1024,112
0,-24,127,1024,113
1,1166,1025,1024,114
0,-224,73,1024,115
1,1166,1025,1024,116
1,1166,1025,1024,117
0,-264,22,1024,118
0,56,180,1024,119
0,72,191,1024,120
0,-32,118,1024,121
0,-168,143,1024,122
1,1166,1025,1024,123
1,1166,1025,1024,124
0,-48,98,1024,125
0,-272,19,1024,126
0,-248,42,1024,127
0,-256,31,1024,128
0,56,176,1024,129
1,1166,1025,1024,130
0,-216,87,1024,131
1,1166,1025,1024,132
0,-64,77,1024,133
0,-216,86,1024,134
0,-248,45,1024,135
0,-88,48,1024,136
0,-104,26,1024,137
0,-264,29,1024,138
0,-64,79,1024,139
1,1166,1025,1024,140
0,-32,113,1024,141
0,-256,37,1024,142
0,-88,41,1024,143
0,-224,78,1024,144
0,-240,52,1024,145
1,1166,1025,1024,146
0,-224,77,1024,147
0,-80,58,1024,148
1,1166,1025,1024,149
1,1166,1025,1024,150
0,-176,135,1024,151
0,-256,35,1024,152
0,-40,109,1024,153
0,-56,86,1024,154
1,1166,1025,1024,155
0,-224,79,1024,156
0,-48,93,1024,157
0,-200,108,1024,158
1,1166,1025,1024,159
1,1166,1025,1024,160
0,-16,134,1024,161
0,-24,130,1024,162
0,-240,53,1024,163
1,1166,1025,1024,164
1,1166,1025,1024,165
0,-176,132,1024,166
0,-168,145,1024,167
1,1166,1025,1024,168
1,1166,1025,1024,169
0,-88,41,1024,170
0,-88,48,1024,171
1,1166,1025,1024,172
0,48,170,1024,173
0,-232,64,1024,174
0,-216,86,1024,175
0,-224,77,1024,176
0,-224,78,1024,177
0,-256,34,1024,178
0,-272,17,1024,179
0,-216,83,1024,180
1,1166,1025,1024,181
0,-80,55,1024,182
1,1166,1025,1024,183
0,-72,61,1024,184
0,-96,32,1024,185
0,-232,67,1024,186
0,40,151,1024,187
0,-216,80,1024,188
0,-216,80,1024,189
0,72,199,1024,190
0,-104,28,1024,191
0,-208,92,1024,192
0,-24,130,1024,193
0,-240,50,1024,194
1,1166,1025,1024,195
0,-200,104,1024,196
1,1166,1025,1024,197
0,-24,127,1024,198
0,-184,127,1024,199
0,-104,22,1024,200
0,-40,102,1024,201
0,-24,125,1024,202
0,48,162,1024,203
1,1166,1025,1024,204
0,-24,123,1024,205
0,-80,52,1024,206
1,1166,1025,1024,207
0,-264,21,1024,208
0,-96,33,1024,209
0,-192,110,1024,210
0,-192,110,1024,211
1,1166,1025,1024,212
0,-224,70,1024,213
0,48,169,1024,214
1,1166,1025,1024,215
0,-96,39,1024,216
1,1166,1025,1024,217
1,1166,1025,1024,218
1,1166,1025,1024,219
0,48,167,1024,220
1,1166,1025,1024,221
0,-216,81,1024,222
0,-112,12,1024,223
0,-184,128,1024,224
1,1166,1025,1024,225
0,-184,125,1024,226
0,-208,96,1024,227
0,-216,87,1024,228
1,1166,1025,1024,229
1,1166,1025,1024,230
0,-64,75,1024,231
1,1166,1025,1024,232
0,-104,30,1024,233
0,-208,97,1024,234
1,1166,1025,1024,235
0,-224,78,1024,236
0,40,150,1024,237
1,1166,1025,1024,238
1,1166,1025,1024,239
0,-264,23,1024,240
0,-24,130,1024,241
0,-16,139,1024,242
0,-72,62,1024,243
0,40,150,1024,244
0,-56,86,1024,245
0,-168,142,1024,246
1,1166,1025,1024,247
0,48,164,1024,248
0,-224,75,1024,249
1,1166,1025,1024,250
0,-264,24,1024,251
0,-264,27,1024,252
0,-48,99,1024,253
1,1166,1025,1024,254
1,1166,1025,1024,255
0,-264,27,1024,256
0,-176,131,1024,257
0,40,156,1024,258
0,-72,63,1024,259
0,-224,70,1024,260
0,-88,41,1024,261
0,-208,93,1024,262
0,40,151,1024,263
0,-80,51,1024,264
0,-264,28,1024,265
1,1166,1025,1024,266
1,1166,1025,1024,267
0,-168,143,1024,268
0,-208,95,1024,269
0,-256,34,1024,270
0,-168,141,1024,271
0,-216,82,1024,272
0,-256,30,1024,273
0,56,176,1024,274
0,-232,68,1024,275
1,1166,1025,1024,276
0,-192,119,1024,277
1,1166,1025,1024,278
0,-32,119,1024,279
1,1166,1025,1024,280
0,-112,18,1024,281
0,-64,75,1024,282
1,1166,1025,1024,283
0,-200,103,1024,284
0,-232,66,1024,285
0,-272,18,1024,286
0,-224,78,1024,287
1,1166,1025,1024,288
1,1166,1025,1024,289
1,1166,1025,1024,290
1,1166,1025,1024,291
0,-208,99,1024,292
1,1166,1025,1024,293
1,1166,1025,1024,294
1,1166,1025,1024,295
0,-120,7,1024,296
0,-184,120,1024,297
1,1166,1025,1024,298
0,-256,39,1024,299
0,-24,123,1024,300
0,-192,115,1024,301
0,-208,94,1024,302
0,-208,93,1024,303
0,-248,47,1024,304
1,1166,1025,1024,305
0,-192,111,1024,306
0,-240,57,1024,307
1,1166,1025,1024,308
1,1166,1025,1024,309
0,-200,105,1024,310
1,1166,1025,1024,311
0,-24,128,1024,312
0,-232,65,1024,313
0,-192,119,1024,314
0,-176,130,1024,315
1,1166,1025,1024,316
0,-80,52,1024,317
0,-264,26,1024,318
0,-80,56,1024,319
0,-40,101,1024,320
0,-88,50,1024,321
0,-248,41,1024,322
0,-8,150,1024,323
1,1166,1025,1024,324
1,1166,1025,1024,325
0,-224,75,1024,326
1,1166,1025,1024,327
0,128,267,1024,328
0,-72,68,1024,329
0,-64,80,1024,330
0,-192,117,1024,331
1,1166,1025,1024,332
1,1166,1025,1024,333
0,-224,77,1024,334
0,48,161,1024,335
0,-24,130,1024,336
0,-200,109,1024,337
0,56,174,1024,338
0,-224,74,1024,339
1,1166,1025,1024,340
1,1166,1025,1024,341
0,-232,65,1024,342
0,-264,21,1024,343
0,-72,63,1024,344
0,-232,67,1024,345
0,80,202,1024,346
1,1166,1025,1024,347
0,-48,97,1024,348
0,-72,64,1024,349
0,-224,76,1024,350
0,-88,42,1024,351
0,-216,89,1024,352
1,1166,1025,1024,353
0,-104,28,1024,354
0,-24,123,1024,355
0,-224,79,1024,356
0,-88,43,1024,357
1,1166,1025,1024,358
1,1166,1025,1024,359
0,-208,93,1024,360
0,-24,130,1024,361
0,72,193,1024,362
1,1166,1025,1024,363
0,-16,133,1024,364
0,-40,108,1024,365
1,1166,1025,1024,366
1,1166,1025,1024,367
0,-104,30,1024,368
0,-32,119,1024,369
1,1166,1025,1024,370
0,-224,71,1024,371
0,-264,20,1024,372
0,64,181,1024,373
1,1166,1025,1024,374
1,1166,1025,1024,375
0,48,170,1024,376
0,-272,18,1024,377
0,-224,71,1024,378
0,-64,71,1024,379
0,-240,59,1024,380
1,1166,1025,1024,381
0,-64,79,1024,382
1,1166,1025,1024,383
1,1166,1025,1024,384
0,-240,59,1024,385
0,-216,86,1024,386
1,1166,1025,1024,387
1,1166,1025,1024,388
0,-8,141,1024,389
0,-192,110,1024,390
0,-216,89,1024,391
1,1166,1025,1024,392
0,-224,75,1024,393
0,-264,20,1024,394
1,1166,1025,1024,395
0,-16,132,1024,396
0,-240,54,1024,397
1,1166,1025,1024,398
0,40,152,1024,399
0,-176,135,1024,400
1,1166,1025,1024,401
0,-200,105,1024,402
1,1166,1025,1024,403
0,-264,23,1024,404
1,1166,1025,1024,405
0,-32,118,1024,406
1,1166,1025,1024,407
1,1166,1025,1024,408
0,-176,138,1024,409
0,-224,71,1024,410
0,-264,29,1024,411
1,1166,1025,1024,412
0,-200,107,1024,413
0,-104,23,1024,414
0,-224,77,1024,415
0,-232,66,1024,416
0,-224,74,1024,417
0,40,150,1024,418
0,-88,46,1024,419
0,-264,28,1024,420
1,1166,1025,1024,421
0,-56,90,1024,422
0,-208,91,1024,423
1,1166,1025,1024,424
1,1166,1025,1024,425
1,1166,1025,1024,426
1,1166,1025,1024,427
0,-112,18,1024,428
0,-224,73,1024,429
1,1166,1025,1024,430
0,-192,118,1024,431
0,-104,27,1024,432
0,-224,71,1024,433
0,-24,125,1024,434
1,1166,1025,1024,435
0,-56,84,1024,436
1,1166,1025,1024,437
1,1166,1025,1024,438
0,-184,120,1024,439
0,-192,110,1024,440
1,1166,1025,1024,441
0,-184,128,1024,442
0,-8,148,1024,443
0,-200,104,1024,444
0,-80,55,1024,445
0,-224,71,1024,446
0,-72,69,1024,447
1,1166,1025,1024,448
1,1166,1025,1024,449
1,1166,1025,1024,450
0,-192,111,1024,451
0,-208,98,1024,452
0,-32,119,1024,453
0,-232,61,1024,454
0,-104,24,1024,455
0,-264,21,1024,456
1,1166,1025,1024,457
1,1166,1025,1024,458
0,-200,106,1024,459
0,-56,87,1024,460
0,-40,106,1024,461
1,1166,1025,1024,462
0,-208,97,1024,463
0,40,150,1024,464
1,1166,1025,1024,465
1,1166,1025,1024,466
0,48,165,1024,467
0,-96,40,1024,468
0,40,159,1024,469
0,-232,60,1024,470
0,-56,87,1024,471
0,-224,79,1024,472
0,-16,139,1024,473
1,1166,1025,1024,474
0,96,221,1024,475
0,-184,123,1024,476
0,-232,67,1024,477
1,1166,1025,1024,478
1,1166,1025,1024,479
0,-272,18,1024,480
0,-224,77,1024,481
1,1166,1025,1024,482
0,-200,106,1024,483
0,-72,67,1024,484
0,-80,52,1024,485
0,-88,43,1024,486
0,-112,17,1024,487
0,-112,14,1024,488
1,1166,1025,1024,489
0,-200,104,1024,490
0,-40,109,1024,491
1,1166,1025,1024,492
1,1166,1025,1024,493
1,1166,1025,1024,494
0,-248,46,1024,495
0,-256,35,1024,496
0,-16,137,1024,497
0,-224,72,1024,498
0,-200,102,1024,499
0,-200,102,1024,500
0,-104,21,1024,501
0,-88,41,1024,502
0,-32,117,1024,503
0,-184,125,1024,504
0,-32,120,1024,505
0,-208,92,1024,506
1,1166,1025,1024,507
1,1166,1025,1024,508
1,1166,1025,1024,509
0,-216,83,1024,510
0,-16,139,1024,511
0,-192,110,1024,512
0,-32,119,1024,513
1,1166,1025,1024,514
0,-72,64,1024,515
0,-264,20,1024,516
1,1166,1025,1024,517
0,-32,113,1024,518
1,1166,1025,1024,519
0,-184,126,1024,520
0,-200,108,1024,521
0,40,152,1024,522
0,-264,28,1024,523
0,-56,88,1024,524
0,-120,8,1024,525
1,1166,1025,1024,526
0,-72,67,1024,527
0,-216,82,1024,528
0,-192,115,1024,529
0,-104,22,1024,530
0,-216,89,1024,531
0,-168,146,1024,532
1,1166,1025,1024,533
1,1166,1025,1024,534
0,-176,139,1024,535
1,1166,1025,1024,536
1,1166,1025,1024,537
1,1166,1025,1024,538
1,1166,1025,1024,539
0,-112,14,1024,540
0,-192,111,1024,541
1,1166,1025,1024,542
1,1166,1025,1024,543
1,1166,1025,1024,544
0,-192,119,1024,545
0,-192,114,1024,546
0,-208,92,1024,547
1,1166,1025,1024,548
1,1166,1025,1024,549
1,1166,1025,1024,550
1,1166,1025,1024,551
0,-224,73,1024,552
1,1166,1025,1024,553
0,-200,102,1024,554
0,-80,54,1024,555
1,1166,1025,1024,556
1,1166,1025,1024,557
0,-272,17,1024,558
1,1166,1025,1024,559
1,1166,1025,1024,560
0,-176,135,1024,561
0,72,198,1024,562
0,-24,121,1024,563
1,1166,1025,1024,564
0,-216,87,1024,565
0,-216,82,1024,566
1,1166,1025,1024,567
0,-96,34,1024,568
0,-56,87,1024,569
0,-64,75,1024,570
0,-176,139,1024,571
0,-192,116,1024,572
0,-24,125,1024,573
0,48,167,1024,574
0,-224,78,1024,575
0,-208,94,1024,576
0,80,208,1024,577
0,-264,25,1024,578
0,-48,99,1024,579
0,-224,76,1024,580
0,-80,55,1024,581
1,1166,1025,1024,582
0,-96,38,1024,583
0,-96,37,1024,584
1,1166,1025,1024,585
0,-40,101,1024,586
0,-24,125,1024,587
0,-80,56,1024,588
0,-48,94,1024,589
0,-264,23,1024,590
1,1166,1025,1024,591
1,1166,1025,1024,592
0,56,178,1024,593
0,-224,73,1024,594
1,1166,1025,1024,595
1,1166,1025,1024,596
0,-112,16,1024,597
0,56,179,1024,598
1,1166,1025,1024,599
0,56,173,1024,600
0,-184,126,1024,601
0,-168,144,1024,602
0,-184,127,1024,603
0,-88,43,1024,604
0,-48,93,1024,605
0,-216,80,1024,606
0,-176,131,1024,607
1,1166,1025,1024,608
0,-232,65,1024,609
0,-200,100,1024,610
0,-88,44,1024,611
0,40,152,1024,612
0,-88,50,1024,613
1,1166,1025,1024,614
0,-112,17,1024,615
0,-224,73,1024,616
0,-224,77,1024,617
1,1166,1025,1024,618
0,-264,29,1024,619
1,1166,1025,1024,620
0,48,169,1024,621
0,-256,35,1024,622
1,1166,1025,1024,623
0,-264,20,1024,624
1,1166,1025,1024,625
1,1166,1025,1024,626
0,48,161,1024,627
0,-168,143,1024,628
0,-88,42,1024,629
0,-184,129,1024,630
0,-224,71,1024,631
0,-80,59,1024,632
0,-40,103,1024,633
0,72,194,1024,634
1,1166,1025,1024,635
1,1166,1025,1024,636
1,1166,1025,1024,637
0,-72,70,1024,638
0,-256,31,1024,639
1,1166,1025,1024,640
1,1166,1025,1024,641
1,1166,1025,1024,642
0,-200,100,1024,643
1,1166,1025,1024,644
0,-208,90,1024,645
0,-32,117,1024,646
0,-48,97,1024,647
0,-112,11,1024,648
0,-168,145,1024,649
1,1166,1025,1024,650
0,-48,97,1024,651
1,1166,1025,1024,652
0,-48,98,1024,653
0,-48,99,1024,654
0,-184,123,1024,655
0,-192,115,1024,656
0,-24,124,1024,657
0,-48,91,1024,658
0,-32,118,1024,659
0,-200,101,1024,660
0,-240,55,1024,661
0,40,152,1024,662
1,1166,1025,1024,663
0,-80,56,1024,664
1,1166,1025,1024,665
0,-80,55,1024,666
1,1166,1025,1024,667
0,-32,114,1024,668
1,1166,1025,1024,669
1,1166,1025,1024,670
1,1166,1025,1024,671
0,-272,17,1024,672
1,1166,1025,1024,673
1,1166,1025,1024,674
0,-48,93,1024,675
0,-184,127,1024,676
0,-264,29,1024,677
1,1166,1025,1024,678
0,-224,71,1024,679
0,-224,75,1024,680
1,1166,1025,1024,681
0,-208,91,1024,682
1,1166,1025,1024,683
0,40,155,1024,684
0,48,161,1024,685
0,56,176,1024,686
0,56,174,1024,687
0,-56,90,1024,688
0,-88,47,1024,689
0,-80,52,1024,690
1,1166,1025,1024,691
0,-272,18,1024,692
1,1166,1025,1024,693
0,-64,79,1024,694
0,-248,46,1024,695
1,1166,1025,1024,696
1,1166,1025,1024,697
0,-200,105,1024,698
0,64,182,1024,699
1,1166,1025,1024,700
1,1166,1025,1024,701
1,1166,1025,1024,702
0,-88,46,1024,703
0,-168,141,1024,704
0,-184,128,1024,705
0,-16,133,1024,706
1,1166,1025,1024,707
0,-88,50,1024,708
1,1166,1025,1024,709
0,-248,43,1024,710
1,1166,1025,1024,711
1,1166,1025,1024,712
0,-232,69,1024,713
0,-184,120,1024,714
0,-272,18,1024,715
0,-48,98,1024,716
0,-192,111,1024,717
0,-48,94,1024,718
0,-224,79,1024,719
0,-224,78,1024,720
1,1166,1025,1024,721
1,1166,1025,1024,722
0,-32,114,1024,723
0,-192,119,1024,724
0,-40,109,1024,725
0,-264,28,1024,726
0,-72,63,1024,727
1,1166,1025,1024,728
1,1166,1025,1024,729
0,-232,66,1024,730
0,-224,74,1024,731
1,1166,1025,1024,732
0,64,183,1024,733
1,1166,1025,1024,734
1,1166,1025,1024,735
1,1166,1025,1024,736
1,1166,1025,1024,737
0,-264,20,1024,738
0,-112,13,1024,739
0,-232,64,1024,740
0,-208,92,1024,741
0,-200,107,1024,742
0,-224,70,1024,743
0,-104,22,1024,744
1,1166,1025,1024,745
0,-104,23,1024,746
0,-240,58,1024,747
0,-24,128,1024,748
0,-184,124,1024,749
0,-96,35,1024,750
0,48,160,1024,751
0,-224,72,1024,752
1,1166,1025,1024,753
0,-80,52,1024,754
0,-112,12,1024,755
0,-264,25,1024,756
0,-256,31,1024,757
0,144,280,1024,758
0,-72,61,1024,759
0,-72,63,1024,760
1,1166,1025,1024,761
0,-104,21,1024,762
0,-176,132,1024,763
1,1166,1025,1024,764
1,1166,1025,1024,765
0,-256,37,1024,766
1,1166,1025,1024,767
0,-264,26,1024,768
0,48,161,1024,769
0,-224,71,1024,770
0,-120,10,1024,771
1,1166,1025,1024,772
1,1166,1025,1024,773
0,64,181,1024,774
0,-192,116,1024,775
0,-168,146,1024,776
0,-56,85,1024,777
0,-232,68,1024,778
0,48,162,1024,779
0,-64,78,1024,780
0,-40,109,1024,781
0,-80,53,1024,782
0,-224,78,1024,783
0,-264,28,1024,784
0,48,163,1024,785
0,72,192,1024,786
1,1166,1025,1024,787
1,1166,1025,1024,788
1,1166,1025,1024,789
1,1166,1025,1024,790
0,-264,21,1024,791
1,1166,1025,1024,792
1,1166,1025,1024,793
0,-256,39,1024,794
0,-64,72,1024,795
0,-48,91,1024,796
1,1166,1025,1024,797
0,-264,21,1024,798
0,-224,76,1024,799
0,-80,58,1024,800
0,96,220,1024,801
0,-40,102,1024,802
0,112,243,1024,803
0,-232,68,1024,804
0,-216,81,1024,805
0,-104,30,1024,806
0,-200,107,1024,807
0,-200,107,1024,808
0,-216,89,1024,809
0,-264,24,1024,810
0,-224,72,1024,811
0,-264,29,1024,812
1,1166,1025,1024,813
0,80,209,1024,814
0,-40,102,1024,815
0,-24,129,1024,816
1,1166,1025,1024,817
0,-96,32,1024,818
1,1166,1025,1024,819
0,-88,41,1024,820
0,-104,21,1024,821
0,-208,98,1024,822
0,-112,12,1024,823
0,-56,83,1024,824
0,-56,89,1024,825
1,1166,1025,1024,826
0,-40,103,1024,827
1,1166,1025,1024,828
0,-8,143,1024,829
0,-192,112,1024,830
0,-224,72,1024,831
0,-216,84,1024,832
1,1166,1025,1024,833
0,-272,18,1024,834
0,-264,25,1024,835
1,1166,1025,1024,836
1,1166,1025,1024,837
0,-184,129,1024,838
1,1166,1025,1024,839
0,-64,78,1024,840
0,-72,64,1024,841
1,1166,1025,1024,842
0,-48,94,1024,843
1,1166,1025,1024,844
1,1166,1025,1024,845
0,-88,46,1024,846
0,-208,94,1024,847
0,-272,18,1024,848
0,-80,53,1024,849
0,-200,107,1024,850
1,1166,1025,1024,851
1,1166,1025,1024,852
0,-88,49,1024,853
1,1166,1025,1024,854
1,1166,1025,1024,855
1,1166,1025,1024,856
0,-216,84,1024,857
0,-88,50,1024,858
1,1166,1025,1024,859
0,-208,99,1024,860
0,-184,122,1024,861
0,-192,118,1024,862
1,1166,1025,1024,863
0,96,229,1024,864
1,1166,1025,1024,865
1,1166,1025,1024,866
0,-200,104,1024,867
0,-112,17,1024,868
0,-168,144,1024,869
0,-200,101,1024,870
0,-216,83,1024,871
0,-264,28,1024,872
0,-24,122,1024,873
0,-192,116,1024,874
0,-112,14,1024,875
0,-224,77,1024,876
1,1166,1025,1024,877
0,-56,81,1024,878
0,-224,75,1024,879
0,80,202,1024,880
1,1166,1025,1024,881
0,-72,69,1024,882
1,1166,1025,1024,883
0,-224,77,1024,884
1,1166,1025,1024,885
0,-32,111,1024,886
0,-224,71,1024,887
0,-40,109,1024,888
1,1166,1025,1024,889
0,-176,131,1024,890
0,-8,147,1024,891
1,1166,1025,1024,892
0,-32,113,1024,893
0,-40,102,1024,894
1,1166,1025,1024,895
1,1166,1025,1024,896
0,-200,100,1024,897
1,1166,1025,1024,898
0,-56,89,1024,899
1,1166,1025,1024,900
0,-64,75,1024,901
1,1166,1025,1024,902
0,-176,130,1024,903
0,-224,71,1024,904
0,-208,92,1024,905
1,1166,1025,1024,906
0,-216,83,1024,907
0,48,165,1024,908
0,-72,63,1024,909
1,1166,1025,1024,910
0,-40,103,1024,911
0,-40,105,1024,912
0,-88,46,1024,913
1,1166,1025,1024,914
1,1166,1025,1024,915
1,1166,1025,1024,916
0,48,162,1024,917
1,1166,1025,1024,918
1,1166,1025,1024,919
1,1166,1025,1024,920
0,-192,111,1024,921
0,-200,103,1024,922
0,-240,51,1024,923
0,-168,149,1024,924
0,-168,143,1024,925
0,-272,18,1024,926
0,48,163,1024,927
0,64,184,1024,928
1,1166,1025,1024,929
1,1166,1025,1024,930
1,1166,1025,1024,931
0,-216,87,1024,932
1,1166,1025,1024,933
0,-200,104,1024,934
0,-200,108,1024,935
0,-168,142,1024,936
0,-72,62,1024,937
1,1166,1025,1024,938
1,1166,1025,1024,939
0,-224,70,1024,940
0,-216,83,1024,941
0,-264,21,1024,942
0,-256,34,1024,943
0,48,161,1024,944
0,-176,132,1024,945
0,-176,132,1024,946
0,-208,91,1024,947
0,-184,128,1024,948
0,-272,18,1024,949
0,-232,67,1024,950
0,48,163,1024,951
1,1166,1025,1024,952
1,1166,1025,1024,953
0,-232,60,1024,954
1,1166,1025,1024,955
0,-200,104,1024,956
0,-256,31,1024,957
0,-8,141,1024,958
0,-200,107,1024,959
0,-264,26,1024,960
0,-96,32,1024,961
0,-184,122,1024,962
0,-32,116,1024,963
0,-216,82,1024,964
0,-88,50,1024,965
0,40,160,1024,966
1,1166,1025,1024,967
1,1166,1025,1024,968
0,-96,33,1024,969
1,1166,1025,1024,970
0,40,158,1024,971
1,1166,1025,1024,972
1,1166,1025,1024,973
0,-208,93,1024,974
0,-256,33,1024,975
0,-208,90,1024,976
1,1166,1025,1024,977
1,1166,1025,1024,978
0,-232,64,1024,979
1,1166,1025,1024,980
0,-264,29,1024,981
1,1166,1025,1024,982
0,-264,20,1024,983
0,-216,82,1024,984
0,-208,96,1024,985
1,1166,1025,1024,986
0,-176,139,1024,987
1,1166,1025,1024,988
1,1166,1025,1024,989
0,-264,21,1024,990
0,-216,88,1024,991
0,56,172,1024,992
0,-16,135,1024,993
0,-216,87,1024,994
0,-240,54,1024,995
0,-216,82,1024,996
1,1166,1025,1024,997
0,-264,23,1024,998
0,-24,130,1024,999
1,1166,1025,1024,1000
