star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
1035,771,148,15,2000,1142.857142857143
638,513,135,16,2000,1142.857142857143
941,423,132,19,2000,1142.857142857143
816,549,146,19,2000,1142.857142857143
1412,627,135,17,2000,1142.857142857143
1274,486,148,16,2000,1142.857142857143
976,456,148,17,2000,1142.857142857143
930,558,147,15,2000,1142.857142857143
268,379,127,13,2000,1142.857142857143
1616,737,148,17,2000,1142.857142857143
273,449,144,17,2000,1142.857142857143
621,591,136,15,2000,1142.857142857143
1110,648,140,15,2000,1142.857142857143
261,674,134,16,2000,1142.857142857143
1286,496,136,14,2000,1142.857142857143
1142,755,145,19,2000,1142.857142857143
431,639,138,18,2000,1142.857142857143
1048,726,128,14,2000,1142.857142857143
1083,402,134,13,2000,1142.857142857143
818,462,131,16,2000,1142.857142857143
559,630,132,13,2000,1142.857142857143
788,557,137,16,2000,1142.857142857143
1011,355,148,17,2000,1142.857142857143
1649,597,134,19,2000,1142.857142857143
1142,791,149,17,2000,1142.857142857143
527,604,128,19,2000,1142.857142857143
752,579,149,16,2000,1142.857142857143
1400,505,140,18,2000,1142.857142857143
1685,433,141,15,2000,1142.857142857143
1033,749,149,13,2000,1142.857142857143
669,515,147,16,2000,1142.857142857143
1061,498,126,18,2000,1142.857142857143
1343,655,142,19,2000,1142.857142857143
778,761,139,18,2000,1142.857142857143
782,657,141,13,2000,1142.857142857143
768,528,141,14,2000,1142.857142857143
888,361,147,15,2000,1142.857142857143
1697,621,149,13,2000,1142.857142857143
969,529,137,15,2000,1142.857142857143
701,483,128,15,2000,1142.857142857143
1671,701,131,19,2000,1142.857142857143
1581,775,141,19,2000,1142.857142857143
1005,627,141,15,2000,1142.857142857143
1101,429,136,16,2000,1142.857142857143
738,757,129,17,2000,1142.857142857143
673,366,129,18,2000,1142.857142857143
327,760,142,16,2000,1142.857142857143
1220,544,127,14,2000,1142.857142857143
1534,751,126,16,2000,1142.857142857143
839,391,137,13,2000,1142.857142857143
1077,562,142,16,2000,1142.857142857143
403,511,139,17,2000,1142.857142857143
1202,385,144,16,2000,1142.857142857143
1065,365,148,14,2000,1142.857142857143
428,765,136,18,2000,1142.857142857143
846,630,143,19,2000,1142.857142857143
699,648,130,16,2000,1142.857142857143
1025,503,126,18,2000,1142.857142857143
1343,448,133,18,2000,1142.857142857143
505,746,126,18,2000,1142.857142857143
374,765,146,16,2000,1142.857142857143
1398,585,127,19,2000,1142.857142857143
719,625,133,18,2000,1142.857142857143
528,752,149,18,2000,1142.857142857143
574,768,141,19,2000,1142.857142857143
345,753,149,16,2000,1142.857142857143
1177,366,145,17,2000,1142.857142857143
619,609,140,17,2000,1142.857142857143
1029,747,134,14,2000,1142.857142857143
1530,688,137,19,2000,1142.857142857143
411,617,142,14,2000,1142.857142857143
463,697,129,15,2000,1142.857142857143
377,350,143,16,2000,1142.857142857143
986,356,127,13,2000,1142.857142857143
579,557,139,15,2000,1142.857142857143
718,376,126,19,2000,1142.857142857143
581,433,148,13,2000,1142.857142857143
827,609,135,18,2000,1142.857142857143
428,501,142,17,2000,1142.857142857143
1344,489,146,17,2000,1142.857142857143
1714,376,142,16,2000,1142.857142857143
1603,677,141,19,2000,1142.857142857143
568,546,133,15,2000,1142.857142857143
1518,657,131,17,2000,1142.857142857143
1316,731,128,19,2000,1142.857142857143
1617,784,135,13,2000,1142.857142857143
1527,571,132,17,2000,1142.857142857143
1214,369,146,17,2000,1142.857142857143
892,497,130,17,2000,1142.857142857143
1069,420,131,17,2000,1142.857142857143
1585,513,144,16,2000,1142.857142857143
829,584,149,15,2000,1142.857142857143
743,588,141,14,2000,1142.857142857143
479,418,134,19,2000,1142.857142857143
1185,437,131,13,2000,1142.857142857143
645,743,140,19,2000,1142.857142857143
1022,355,129,19,2000,1142.857142857143
1367,655,135,18,2000,1142.857142857143
771,542,131,18,2000,1142.857142857143
762,387,132,18,2000,1142.857142857143
1030,759,140,15,2000,1142.857142857143
265,503,136,19,2000,1142.857142857143
1417,721,148,15,2000,1142.857142857143
1144,491,133,13,2000,1142.857142857143
1418,752,137,15,2000,1142.857142857143
305,761,140,18,2000,1142.857142857143
643,644,131,17,2000,1142.857142857143
362,569,143,17,2000,1142.857142857143
1086,402,128,16,2000,1142.857142857143
1571,405,136,14,2000,1142.857142857143
1130,488,127,15,2000,1142.857142857143
510,759,130,18,2000,1142.857142857143
900,422,139,18,2000,1142.857142857143
530,675,129,16,2000,1142.857142857143
1562,766,149,18,2000,1142.857142857143
322,369,148,15,2000,1142.857142857143
1172,767,134,17,2000,1142.857142857143
1457,466,139,14,2000,1142.857142857143
1219,545,145,16,2000,1142.857142857143
274,774,145,16,2000,1142.857142857143
1626,707,138,16,2000,1142.857142857143
1710,521,139,13,2000,1142.857142857143
1610,741,144,14,2000,1142.857142857143
1412,681,126,17,2000,1142.857142857143
833,579,144,19,2000,1142.857142857143
760,624,128,14,2000,1142.857142857143
806,384,149,13,2000,1142.857142857143
1535,380,145,16,2000,1142.857142857143
983,433,127,15,2000,1142.857142857143
613,392,143,17,2000,1142.857142857143
979,445,134,13,2000,1142.857142857143
1414,442,138,13,2000,1142.857142857143
1584,501,146,15,2000,1142.857142857143
402,710,147,15,2000,1142.857142857143
624,571,141,14,2000,1142.857142857143
871,706,139,14,2000,1142.857142857143
1064,430,145,16,2000,1142.857142857143
1623,534,142,13,2000,1142.857142857143
1141,358,147,18,2000,1142.857142857143
883,772,149,17,2000,1142.857142857143
1235,412,141,15,2000,1142.857142857143
441,617,135,14,2000,1142.857142857143
481,718,128,16,2000,1142.857142857143
849,789,126,13,2000,1142.857142857143
1717,425,128,18,2000,1142.857142857143
1131,440,147,19,2000,1142.857142857143
270,697,133,14,2000,1142.857142857143
1529,723,132,19,2000,1142.857142857143
1165,761,138,15,2000,1142.857142857143
706,498,132,19,2000,1142.857142857143
324,521,147,17,2000,1142.857142857143
1639,495,127,13,2000,1142.857142857143
1702,587,140,17,2000,1142.857142857143
1660,376,134,17,2000,1142.857142857143
470,368,144,13,2000,1142.857142857143
367,625,147,16,2000,1142.857142857143
282,646,149,17,2000,1142.857142857143
1065,590,142,16,2000,1142.857142857143
967,732,127,18,2000,1142.857142857143
491,480,133,19,2000,1142.857142857143
1391,767,137,14,2000,1142.857142857143
396,501,146,15,2000,1142.857142857143
931,644,133,19,2000,1142.857142857143
1185,681,145,19,2000,1142.857142857143
1405,566,143,19,2000,1142.857142857143
1110,390,145,14,2000,1142.857142857143
1741,742,136,15,2000,1142.857142857143
1725,684,131,13,2000,1142.857142857143
1191,663,136,15,2000,1142.857142857143
1648,727,126,13,2000,1142.857142857143
1704,452,145,15,2000,1142.857142857143
1653,419,138,15,2000,1142.857142857143
787,564,149,14,2000,1142.857142857143
537,674,131,18,2000,1142.857142857143
1332,404,126,15,2000,1142.857142857143
808,404,142,14,2000,1142.857142857143
1530,778,140,14,2000,1142.857142857143
976,605,133,17,2000,1142.857142857143
939,466,144,17,2000,1142.857142857143
667,657,139,15,2000,1142.857142857143
824,432,129,14,2000,1142.857142857143
793,690,136,16,2000,1142.857142857143
271,485,128,18,2000,1142.857142857143
357,754,145,18,2000,1142.857142857143
493,534,142,14,2000,1142.857142857143
930,531,148,16,2000,1142.857142857143
963,470,133,18,2000,1142.857142857143
1557,678,132,14,2000,1142.857142857143
389,576,139,18,2000,1142.857142857143
1067,719,135,16,2000,1142.857142857143
1138,573,139,14,2000,1142.857142857143
975,618,146,13,2000,1142.857142857143
387,413,141,17,2000,1142.857142857143
990,395,137,18,2000,1142.857142857143
999,526,139,15,2000,1142.857142857143
1596,550,137,17,2000,1142.857142857143
1652,740,132,17,2000,1142.857142857143
1253,416,127,18,2000,1142.857142857143
813,670,129,17,2000,1142.857142857143
1359,462,133,14,2000,1142.857142857143
1745,590,144,19,2000,1142.857142857143
250,559,131,19,2000,1142.857142857143
360,725,131,14,2000,1142.857142857143
1652,744,135,14,2000,1142.857142857143
1464,503,133,18,2000,1142.857142857143
798,480,132,15,2000,1142.857142857143
719,754,141,14,2000,1142.857142857143
1318,372,138,15,2000,1142.857142857143
1029,622,136,16,2000,1142.857142857143
1520,672,128,18,2000,1142.857142857143
618,708,136,19,2000,1142.857142857143
1225,563,149,17,2000,1142.857142857143
1177,656,146,18,2000,1142.857142857143
1613,585,137,19,2000,1142.857142857143
1019,520,130,15,2000,1142.857142857143
741,711,132,19,2000,1142.857142857143
460,725,136,13,2000,1142.857142857143
664,391,147,19,2000,1142.857142857143
1662,395,134,19,2000,1142.857142857143
439,460,126,15,2000,1142.857142857143
1141,683,144,19,2000,1142.857142857143
1170,738,138,17,2000,1142.857142857143
998,732,129,13,2000,1142.857142857143
1108,578,135,15,2000,1142.857142857143
993,633,137,13,2000,1142.857142857143
1027,510,138,14,2000,1142.857142857143
387,604,130,15,2000,1142.857142857143
1264,461,145,18,2000,1142.857142857143
946,763,135,19,2000,1142.857142857143
980,493,132,13,2000,1142.857142857143
374,614,140,16,2000,1142.857142857143
292,719,126,16,2000,1142.857142857143
622,465,140,17,2000,1142.857142857143
1564,514,138,17,2000,1142.857142857143
547,436,139,18,2000,1142.857142857143
1690,770,137,17,2000,1142.857142857143
890,597,136,17,2000,1142.857142857143
1416,372,129,17,2000,1142.857142857143
814,659,147,14,2000,1142.857142857143
1557,786,141,15,2000,1142.857142857143
1725,491,131,14,2000,1142.857142857143
476,427,139,17,2000,1142.857142857143
1163,585,149,18,2000,1142.857142857143
482,777,129,14,2000,1142.857142857143
802,606,149,18,2000,1142.857142857143
1288,569,133,16,2000,1142.857142857143
1258,666,146,16,2000,1142.857142857143
820,533,140,13,2000,1142.857142857143
1446,535,127,16,2000,1142.857142857143
695,601,132,19,2000,1142.857142857143
288,450,145,13,2000,1142.857142857143
1636,628,127,17,2000,1142.857142857143
1364,622,146,16,2000,1142.857142857143
419,549,138,13,2000,1142.857142857143
519,457,130,17,2000,1142.857142857143
951,664,133,15,2000,1142.857142857143
1283,606,143,14,2000,1142.857142857143
1224,516,128,19,2000,1142.857142857143
734,779,127,13,2000,1142.857142857143
949,536,129,18,2000,1142.857142857143
742,678,133,17,2000,1142.857142857143
1277,387,135,15,2000,1142.857142857143
870,395,136,18,2000,1142.857142857143
1077,461,138,17,2000,1142.857142857143
350,391,148,15,2000,1142.857142857143
944,418,137,17,2000,1142.857142857143
1589,590,135,15,2000,1142.857142857143
1343,637,133,14,2000,1142.857142857143
1300,584,134,13,2000,1142.857142857143
1150,468,145,14,2000,1142.857142857143
687,727,149,16,2000,1142.857142857143
1611,528,143,18,2000,1142.857142857143
1220,414,146,16,2000,1142.857142857143
405,668,131,18,2000,1142.857142857143
1213,391,139,13,2000,1142.857142857143
1708,754,136,15,2000,1142.857142857143
735,463,127,15,2000,1142.857142857143
1702,634,143,13,2000,1142.857142857143
905,715,141,18,2000,1142.857142857143
1193,422,136,18,2000,1142.857142857143
271,493,142,19,2000,1142.857142857143
633,377,147,16,2000,1142.857142857143
892,739,137,19,2000,1142.857142857143
448,691,138,14,2000,1142.857142857143
570,394,138,13,2000,1142.857142857143
755,582,136,19,2000,1142.857142857143
1420,722,146,14,2000,1142.857142857143
288,555,142,13,2000,1142.857142857143
1579,504,132,17,2000,1142.857142857143
533,603,128,14,2000,1142.857142857143
800,759,133,14,2000,1142.857142857143
1697,503,131,14,2000,1142.857142857143
1440,770,145,14,2000,1142.857142857143
680,707,141,17,2000,1142.857142857143
528,534,134,14,2000,1142.857142857143
971,431,132,13,2000,1142.857142857143
1462,703,137,14,2000,1142.857142857143
1457,741,128,18,2000,1142.857142857143
703,587,143,18,2000,1142.857142857143
574,523,139,17,2000,1142.857142857143
1413,754,133,19,2000,1142.857142857143
635,593,144,13,2000,1142.857142857143
339,486,129,18,2000,1142.857142857143
896,628,134,18,2000,1142.857142857143
1676,623,145,16,2000,1142.857142857143
776,445,149,19,2000,1142.857142857143
734,672,141,19,2000,1142.857142857143
1565,363,129,17,2000,1142.857142857143
936,381,131,16,2000,1142.857142857143
543,586,134,17,2000,1142.857142857143
1164,740,129,18,2000,1142.857142857143
959,733,133,13,2000,1142.857142857143
1578,503,128,17,2000,1142.857142857143
592,733,127,14,2000,1142.857142857143
1154,375,130,16,2000,1142.857142857143
1156,389,139,19,2000,1142.857142857143
917,371,131,17,2000,1142.857142857143
1304,549,129,14,2000,1142.857142857143
1356,524,142,18,2000,1142.857142857143
1463,757,131,19,2000,1142.857142857143
606,611,129,18,2000,1142.857142857143
830,469,139,19,2000,1142.857142857143
672,407,148,16,2000,1142.857142857143
638,630,140,16,2000,1142.857142857143
1016,410,126,15,2000,1142.857142857143
612,633,133,17,2000,1142.857142857143
1015,708,142,16,2000,1142.857142857143
361,361,143,16,2000,1142.857142857143
331,507,137,15,2000,1142.857142857143
275,487,139,14,2000,1142.857142857143
1626,436,140,18,2000,1142.857142857143
783,737,149,17,2000,1142.857142857143
445,670,138,19,2000,1142.857142857143
521,509,137,18,2000,1142.857142857143
1559,695,144,17,2000,1142.857142857143
1420,679,136,19,2000,1142.857142857143
1728,358,132,14,2000,1142.857142857143
786,714,134,16,2000,1142.857142857143
941,403,147,17,2000,1142.857142857143
1570,474,133,16,2000,1142.857142857143
1190,381,131,16,2000,1142.857142857143
1092,386,133,13,2000,1142.857142857143
927,576,128,16,2000,1142.857142857143
1721,748,143,16,2000,1142.857142857143
1334,439,145,15,2000,1142.857142857143
1720,650,145,18,2000,1142.857142857143
516,669,146,15,2000,1142.857142857143
1678,610,139,18,2000,1142.857142857143
966,615,141,18,2000,1142.857142857143
1617,454,126,17,2000,1142.857142857143
1315,500,138,16,2000,1142.857142857143
1028,482,129,16,2000,1142.857142857143
682,532,149,18,2000,1142.857142857143
607,731,145,16,2000,1142.857142857143
605,709,147,15,2000,1142.857142857143
1502,405,141,13,2000,1142.857142857143
1461,666,143,18,2000,1142.857142857143
1186,776,131,17,2000,1142.857142857143
745,443,135,14,2000,1142.857142857143
1276,478,145,13,2000,1142.857142857143
1617,741,144,14,2000,1142.857142857143
1353,391,146,19,2000,1142.857142857143
458,467,145,14,2000,1142.857142857143
1623,697,126,14,2000,1142.857142857143
406,463,140,18,2000,1142.857142857143
1508,364,127,15,2000,1142.857142857143
967,395,141,18,2000,1142.857142857143
663,708,144,14,2000,1142.857142857143
1078,385,130,18,2000,1142.857142857143
1170,422,132,16,2000,1142.857142857143
889,409,140,18,2000,1142.857142857143
1267,690,135,18,2000,1142.857142857143
1039,659,141,14,2000,1142.857142857143
836,554,141,13,2000,1142.857142857143
365,396,127,18,2000,1142.857142857143
836,392,130,16,2000,1142.857142857143
1131,618,133,15,2000,1142.857142857143
448,679,134,15,2000,1142.857142857143
1743,587,140,15,2000,1142.857142857143
650,368,131,16,2000,1142.857142857143
694,641,132,15,2000,1142.857142857143
1107,659,139,18,2000,1142.857142857143
1097,612,132,15,2000,1142.857142857143
1565,360,140,19,2000,1142.857142857143
1683,782,129,16,2000,1142.857142857143
1067,598,143,13,2000,1142.857142857143
1419,356,146,14,2000,1142.857142857143
566,404,129,16,2000,1142.857142857143
751,525,141,16,2000,1142.857142857143
1403,765,127,13,2000,1142.857142857143
712,563,147,17,2000,1142.857142857143
1529,603,131,19,2000,1142.857142857143
543,705,146,16,2000,1142.857142857143
467,599,133,19,2000,1142.857142857143
354,585,132,19,2000,1142.857142857143
1350,771,136,14,2000,1142.857142857143
665,598,144,14,2000,1142.857142857143
1586,665,132,13,2000,1142.857142857143
1122,509,142,14,2000,1142.857142857143
935,721,142,15,2000,1142.857142857143
1183,465,146,15,2000,1142.857142857143
988,578,143,18,2000,1142.857142857143
499,660,133,19,2000,1142.857142857143
253,397,133,19,2000,1142.857142857143
274,699,128,13,2000,1142.857142857143
1701,390,136,15,2000,1142.857142857143
268,569,146,18,2000,1142.857142857143
1537,512,144,17,2000,1142.857142857143
619,729,148,15,2000,1142.857142857143
1740,354,148,14,2000,1142.857142857143
1543,528,127,18,2000,1142.857142857143
444,511,141,18,2000,1142.857142857143
1734,512,148,15,2000,1142.857142857143
784,742,132,18,2000,1142.857142857143
470,631,133,15,2000,1142.857142857143
1092,739,146,16,2000,1142.857142857143
979,459,148,16,2000,1142.857142857143
299,669,142,17,2000,1142.857142857143
460,379,128,17,2000,1142.857142857143
1574,638,149,15,2000,1142.857142857143
1513,717,128,18,2000,1142.857142857143
638,579,130,15,2000,1142.857142857143
719,392,138,16,2000,1142.857142857143
1035,648,128,14,2000,1142.857142857143
495,721,129,14,2000,1142.857142857143
648,790,131,15,2000,1142.857142857143
1493,482,136,17,2000,1142.857142857143
1209,719,139,19,2000,1142.857142857143
1626,737,137,16,2000,1142.857142857143
377,366,127,15,2000,1142.857142857143
1378,677,140,16,2000,1142.857142857143
1403,439,148,13,2000,1142.857142857143
1078,590,128,19,2000,1142.857142857143
637,574,129,15,2000,1142.857142857143
1745,428,149,16,2000,1142.857142857143
754,411,132,19,2000,1142.857142857143
1722,634,141,14,2000,1142.857142857143
1550,567,133,19,2000,1142.857142857143
1728,353,142,19,2000,1142.857142857143
297,726,149,15,2000,1142.857142857143
595,438,129,15,2000,1142.857142857143
1242,359,142,15,2000,1142.857142857143
517,789,131,16,2000,1142.857142857143
1670,389,128,17,2000,1142.857142857143
1190,705,134,13,2000,1142.857142857143
1299,732,130,19,2000,1142.857142857143
1223,452,129,18,2000,1142.857142857143
613,624,141,19,2000,1142.857142857143
1390,482,126,17,2000,1142.857142857143
1359,737,137,15,2000,1142.857142857143
1096,513,146,17,2000,1142.857142857143
409,646,129,13,2000,1142.857142857143
888,601,146,19,2000,1142.857142857143
1147,482,131,13,2000,1142.857142857143
978,583,143,16,2000,1142.857142857143
1722,418,142,14,2000,1142.857142857143
1096,551,146,15,2000,1142.857142857143
1567,469,147,14,2000,1142.857142857143
465,543,149,16,2000,1142.857142857143
1320,489,145,15,2000,1142.857142857143
1005,612,130,18,2000,1142.857142857143
1356,431,138,17,2000,1142.857142857143
1188,696,144,15,2000,1142.857142857143
810,710,126,15,2000,1142.857142857143
1636,706,130,18,2000,1142.857142857143
601,485,132,15,2000,1142.857142857143
1517,523,127,15,2000,1142.857142857143
647,622,127,16,2000,1142.857142857143
504,443,144,14,2000,1142.857142857143
334,750,149,18,2000,1142.857142857143
1260,711,132,13,2000,1142.857142857143
351,470,149,14,2000,1142.857142857143
556,781,128,15,2000,1142.857142857143
912,378,146,16,2000,1142.857142857143
1020,390,129,13,2000,1142.857142857143
459,783,130,13,2000,1142.857142857143
914,427,135,18,2000,1142.857142857143
1048,720,132,18,2000,1142.857142857143
353,497,148,16,2000,1142.857142857143
338,477,133,19,2000,1142.857142857143
270,710,147,17,2000,1142.857142857143
674,358,145,13,2000,1142.857142857143
783,397,138,15,2000,1142.857142857143
1672,490,137,13,2000,1142.857142857143
1195,510,130,14,2000,1142.857142857143
487,587,143,17,2000,1142.857142857143
344,380,148,13,2000,1142.857142857143
298,467,146,14,2000,1142.857142857143
1384,753,129,16,2000,1142.857142857143
1019,671,141,14,2000,1142.857142857143
1565,632,148,14,2000,1142.857142857143
1440,354,135,19,2000,1142.857142857143
761,726,142,16,2000,1142.857142857143
920,638,131,16,2000,1142.857142857143
749,636,128,14,2000,1142.857142857143
1283,628,135,16,2000,1142.857142857143
1640,629,140,16,2000,1142.857142857143
541,585,129,15,2000,1142.857142857143
415,654,129,16,2000,1142.857142857143
1226,715,143,18,2000,1142.857142857143
559,712,143,16,2000,1142.857142857143
760,583,130,13,2000,1142.857142857143
1733,482,129,18,2000,1142.857142857143
1588,669,129,14,2000,1142.857142857143
1712,491,140,17,2000,1142.857142857143
1211,379,129,18,2000,1142.857142857143
644,726,145,17,2000,1142.857142857143
766,381,127,19,2000,1142.857142857143
478,462,134,13,2000,1142.857142857143
1327,499,131,13,2000,1142.857142857143
604,644,140,15,2000,1142.857142857143
1355,363,137,17,2000,1142.857142857143
1742,514,149,13,2000,1142.857142857143
1677,363,137,16,2000,1142.857142857143
1357,497,131,19,2000,1142.857142857143
467,774,131,15,2000,1142.857142857143
1215,577,133,13,2000,1142.857142857143
863,484,141,15,2000,1142.857142857143
1006,749,141,15,2000,1142.857142857143
1169,788,134,17,2000,1142.857142857143
1706,532,143,13,2000,1142.857142857143
458,594,136,18,2000,1142.857142857143
503,509,140,15,2000,1142.857142857143
1716,701,139,18,2000,1142.857142857143
283,435,141,14,2000,1142.857142857143
710,504,149,13,2000,1142.857142857143
372,615,142,13,2000,1142.857142857143
1414,780,139,16,2000,1142.857142857143
914,485,128,18,2000,1142.857142857143
999,545,138,15,2000,1142.857142857143
457,359,128,13,2000,1142.857142857143
1478,784,149,14,2000,1142.857142857143
366,752,132,17,2000,1142.857142857143
1232,500,144,15,2000,1142.857142857143
320,535,127,19,2000,1142.857142857143
1351,697,134,14,2000,1142.857142857143
811,668,137,19,2000,1142.857142857143
451,469,145,18,2000,1142.857142857143
930,517,140,15,2000,1142.857142857143
1206,553,145,17,2000,1142.857142857143
1112,737,147,14,2000,1142.857142857143
1066,496,132,16,2000,1142.857142857143
1741,471,128,18,2000,1142.857142857143
1285,587,133,15,2000,1142.857142857143
1145,514,148,17,2000,1142.857142857143
591,412,129,15,2000,1142.857142857143
1133,483,149,13,2000,1142.857142857143
582,636,130,14,2000,1142.857142857143
255,640,135,17,2000,1142.857142857143
1163,450,132,17,2000,1142.857142857143
769,452,145,19,2000,1142.857142857143
542,505,144,15,2000,1142.857142857143
449,748,126,17,2000,1142.857142857143
1524,618,132,14,2000,1142.857142857143
1509,646,148,17,2000,1142.857142857143
388,617,138,19,2000,1142.857142857143
725,560,135,13,2000,1142.857142857143
430,458,130,19,2000,1142.857142857143
404,414,145,15,2000,1142.857142857143
1288,754,147,15,2000,1142.857142857143
1635,653,132,16,2000,1142.857142857143
997,606,146,18,2000,1142.857142857143
310,533,127,16,2000,1142.857142857143
1157,749,140,14,2000,1142.857142857143
1368,366,128,15,2000,1142.857142857143
1291,416,141,17,2000,1142.857142857143
268,404,144,19,2000,1142.857142857143
494,637,147,14,2000,1142.857142857143
574,788,146,18,2000,1142.857142857143
985,595,140,14,2000,1142.857142857143
501,673,136,13,2000,1142.857142857143
1632,791,135,19,2000,1142.857142857143
844,611,145,19,2000,1142.857142857143
362,423,145,17,2000,1142.857142857143
894,678,142,14,2000,1142.857142857143
1471,710,128,19,2000,1142.857142857143
370,712,140,14,2000,1142.857142857143
1566,706,129,17,2000,1142.857142857143
890,626,127,17,2000,1142.857142857143
1297,480,132,18,2000,1142.857142857143
1605,579,131,18,2000,1142.857142857143
1002,468,131,17,2000,1142.857142857143
995,564,133,19,2000,1142.857142857143
974,773,133,16,2000,1142.857142857143
1644,537,140,14,2000,1142.857142857143
959,762,135,17,2000,1142.857142857143
1719,664,148,13,2000,1142.857142857143
938,460,143,13,2000,1142.857142857143
762,406,135,19,2000,1142.857142857143
588,666,147,19,2000,1142.857142857143
417,687,127,15,2000,1142.857142857143
865,502,128,13,2000,1142.857142857143
852,432,133,14,2000,1142.857142857143
837,533,134,14,2000,1142.857142857143
291,453,140,15,2000,1142.857142857143
1127,357,138,19,2000,1142.857142857143
1195,766,127,19,2000,1142.857142857143
571,617,136,14,2000,1142.857142857143
1061,777,140,13,2000,1142.857142857143
701,581,144,16,2000,1142.857142857143
1013,549,137,14,2000,1142.857142857143
498,595,133,17,2000,1142.857142857143
376,752,134,15,2000,1142.857142857143
1744,384,145,14,2000,1142.857142857143
1534,426,130,17,2000,1142.857142857143
1238,483,134,18,2000,1142.857142857143
