star_1_x_pos,star_1_y_pos,star_1_m,planet_1_m,length,height
482,434,113,9,2000,1142.857142857143
256,558,113,5,2000,1142.857142857143
1466,528,101,7,2000,1142.857142857143
976,691,114,8,2000,1142.857142857143
1231,603,121,10,2000,1142.857142857143
1283,750,109,6,2000,1142.857142857143
1243,639,111,11,2000,1142.857142857143
350,556,104,7,2000,1142.857142857143
1480,398,112,10,2000,1142.857142857143
402,658,119,11,2000,1142.857142857143
1377,447,114,8,2000,1142.857142857143
1270,358,106,10,2000,1142.857142857143
1254,533,111,11,2000,1142.857142857143
867,369,100,8,2000,1142.857142857143
501,552,118,9,2000,1142.857142857143
1692,423,121,11,2000,1142.857142857143
396,686,106,8,2000,1142.857142857143
853,537,116,10,2000,1142.857142857143
326,433,116,9,2000,1142.857142857143
1620,692,123,5,2000,1142.857142857143
1124,670,124,6,2000,1142.857142857143
526,515,121,7,2000,1142.857142857143
1056,757,124,7,2000,1142.857142857143
1664,523,105,6,2000,1142.857142857143
479,642,124,9,2000,1142.857142857143
1416,486,111,8,2000,1142.857142857143
1650,785,114,5,2000,1142.857142857143
402,350,101,9,2000,1142.857142857143
350,393,120,8,2000,1142.857142857143
634,525,115,11,2000,1142.857142857143
889,768,121,7,2000,1142.857142857143
1341,561,114,6,2000,1142.857142857143
1328,592,106,10,2000,1142.857142857143
623,599,112,11,2000,1142.857142857143
539,765,106,7,2000,1142.857142857143
1637,481,116,7,2000,1142.857142857143
1288,785,122,11,2000,1142.857142857143
944,502,124,11,2000,1142.857142857143
530,464,122,8,2000,1142.857142857143
1393,723,115,7,2000,1142.857142857143
506,585,113,7,2000,1142.857142857143
1623,689,109,5,2000,1142.857142857143
946,455,101,6,2000,1142.857142857143
839,494,121,7,2000,1142.857142857143
1663,621,117,5,2000,1142.857142857143
652,727,122,8,2000,1142.857142857143
360,391,105,5,2000,1142.857142857143
1117,651,119,5,2000,1142.857142857143
1456,492,102,8,2000,1142.857142857143
1186,707,114,11,2000,1142.857142857143
890,770,112,9,2000,1142.857142857143
1131,697,108,8,2000,1142.857142857143
339,456,121,6,2000,1142.857142857143
757,787,101,6,2000,1142.857142857143
1245,350,113,6,2000,1142.857142857143
958,534,110,10,2000,1142.857142857143
834,711,122,11,2000,1142.857142857143
1405,372,116,7,2000,1142.857142857143
477,453,119,5,2000,1142.857142857143
1579,694,110,7,2000,1142.857142857143
941,707,102,7,2000,1142.857142857143
652,485,104,5,2000,1142.857142857143
571,757,108,10,2000,1142.857142857143
784,753,111,10,2000,1142.857142857143
1437,642,102,5,2000,1142.857142857143
1426,413,109,5,2000,1142.857142857143
824,624,122,6,2000,1142.857142857143
708,402,113,7,2000,1142.857142857143
269,603,103,7,2000,1142.857142857143
381,448,116,6,2000,1142.857142857143
569,551,115,6,2000,1142.857142857143
1704,447,122,6,2000,1142.857142857143
936,593,101,11,2000,1142.857142857143
880,581,102,9,2000,1142.857142857143
779,583,111,8,2000,1142.857142857143
451,532,113,8,2000,1142.857142857143
627,363,121,7,2000,1142.857142857143
1646,756,109,8,2000,1142.857142857143
1165,362,105,6,2000,1142.857142857143
849,446,116,8,2000,1142.857142857143
416,628,101,10,2000,1142.857142857143
1311,653,118,7,2000,1142.857142857143
716,756,116,8,2000,1142.857142857143
579,503,115,8,2000,1142.857142857143
655,454,117,8,2000,1142.857142857143
354,548,108,9,2000,1142.857142857143
1256,709,112,9,2000,1142.857142857143
974,598,101,5,2000,1142.857142857143
693,749,117,6,2000,1142.857142857143
1215,660,110,5,2000,1142.857142857143
565,682,112,11,2000,1142.857142857143
1606,588,100,8,2000,1142.857142857143
263,596,110,6,2000,1142.857142857143
1672,520,110,5,2000,1142.857142857143
1171,405,123,6,2000,1142.857142857143
1671,364,123,9,2000,1142.857142857143
345,611,114,6,2000,1142.857142857143
1151,398,118,8,2000,1142.857142857143
1077,603,122,9,2000,1142.857142857143
295,577,119,6,2000,1142.857142857143
1175,631,105,8,2000,1142.857142857143
1506,791,113,7,2000,1142.857142857143
1651,352,116,11,2000,1142.857142857143
1696,404,110,10,2000,1142.857142857143
1162,352,109,5,2000,1142.857142857143
584,680,107,5,2000,1142.857142857143
1233,443,101,8,2000,1142.857142857143
1257,594,117,9,2000,1142.857142857143
601,605,115,9,2000,1142.857142857143
1697,454,113,10,2000,1142.857142857143
1200,534,117,8,2000,1142.857142857143
932,734,110,10,2000,1142.857142857143
1324,634,123,11,2000,1142.857142857143
1187,400,104,10,2000,1142.857142857143
457,635,118,8,2000,1142.857142857143
405,532,120,11,2000,1142.857142857143
1365,730,117,6,2000,1142.857142857143
833,782,116,5,2000,1142.857142857143
345,559,110,9,2000,1142.857142857143
276,779,109,9,2000,1142.857142857143
850,654,104,5,2000,1142.857142857143
575,555,119,11,2000,1142.857142857143
854,765,108,7,2000,1142.857142857143
465,685,118,9,2000,1142.857142857143
1724,553,121,11,2000,1142.857142857143
1750,385,121,10,2000,1142.857142857143
646,509,105,7,2000,1142.857142857143
832,744,100,6,2000,1142.857142857143
820,616,107,11,2000,1142.857142857143
1609,597,106,8,2000,1142.857142857143
1695,610,112,11,2000,1142.857142857143
466,543,106,9,2000,1142.857142857143
1734,529,111,6,2000,1142.857142857143
1284,627,109,5,2000,1142.857142857143
745,512,124,11,2000,1142.857142857143
1423,687,104,7,2000,1142.857142857143
1739,499,111,10,2000,1142.857142857143
1728,409,112,11,2000,1142.857142857143
1016,744,116,10,2000,1142.857142857143
1652,777,118,6,2000,1142.857142857143
851,686,115,10,2000,1142.857142857143
836,617,124,9,2000,1142.857142857143
1342,379,119,7,2000,1142.857142857143
308,597,105,9,2000,1142.857142857143
713,619,105,8,2000,1142.857142857143
1708,584,122,5,2000,1142.857142857143
1579,770,104,5,2000,1142.857142857143
1356,390,120,9,2000,1142.857142857143
1020,783,110,8,2000,1142.857142857143
871,754,123,9,2000,1142.857142857143
502,631,105,7,2000,1142.857142857143
465,726,114,10,2000,1142.857142857143
1588,715,124,6,2000,1142.857142857143
856,603,101,7,2000,1142.857142857143
1052,679,104,11,2000,1142.857142857143
455,673,106,10,2000,1142.857142857143
1045,448,122,8,2000,1142.857142857143
1242,405,102,6,2000,1142.857142857143
1476,671,101,9,2000,1142.857142857143
1220,735,118,8,2000,1142.857142857143
1322,441,112,9,2000,1142.857142857143
277,380,100,8,2000,1142.857142857143
1266,650,118,11,2000,1142.857142857143
715,702,121,7,2000,1142.857142857143
1294,501,124,8,2000,1142.857142857143
940,358,100,8,2000,1142.857142857143
746,670,102,9,2000,1142.857142857143
1211,696,120,9,2000,1142.857142857143
1200,633,122,10,2000,1142.857142857143
1123,693,101,9,2000,1142.857142857143
1151,586,106,6,2000,1142.857142857143
706,573,113,5,2000,1142.857142857143
1526,446,115,11,2000,1142.857142857143
318,384,105,11,2000,1142.857142857143
362,430,122,8,2000,1142.857142857143
974,718,121,6,2000,1142.857142857143
305,588,104,5,2000,1142.857142857143
1739,366,110,11,2000,1142.857142857143
1316,488,110,6,2000,1142.857142857143
1313,752,103,6,2000,1142.857142857143
634,706,107,11,2000,1142.857142857143
1584,782,100,11,2000,1142.857142857143
1626,409,108,8,2000,1142.857142857143
500,647,108,10,2000,1142.857142857143
565,574,124,5,2000,1142.857142857143
1624,397,116,6,2000,1142.857142857143
892,581,118,5,2000,1142.857142857143
948,779,121,6,2000,1142.857142857143
913,485,112,11,2000,1142.857142857143
1743,544,121,10,2000,1142.857142857143
1548,450,113,11,2000,1142.857142857143
1623,528,115,6,2000,1142.857142857143
695,625,110,10,2000,1142.857142857143
1540,403,120,5,2000,1142.857142857143
1019,644,107,9,2000,1142.857142857143
507,658,120,10,2000,1142.857142857143
839,411,105,10,2000,1142.857142857143
1594,641,117,5,2000,1142.857142857143
617,502,118,5,2000,1142.857142857143
779,355,100,7,2000,1142.857142857143
691,506,107,8,2000,1142.857142857143
1283,429,114,6,2000,1142.857142857143
1547,506,117,11,2000,1142.857142857143
1312,466,114,11,2000,1142.857142857143
556,715,115,9,2000,1142.857142857143
478,353,102,10,2000,1142.857142857143
1324,653,107,11,2000,1142.857142857143
928,575,123,9,2000,1142.857142857143
1307,567,115,6,2000,1142.857142857143
458,792,107,8,2000,1142.857142857143
747,525,107,9,2000,1142.857142857143
921,605,103,6,2000,1142.857142857143
1230,770,111,8,2000,1142.857142857143
1339,501,119,7,2000,1142.857142857143
961,530,104,7,2000,1142.857142857143
409,677,107,6,2000,1142.857142857143
1325,679,114,7,2000,1142.857142857143
1683,662,108,6,2000,1142.857142857143
1303,685,114,10,2000,1142.857142857143
1039,552,105,10,2000,1142.857142857143
373,519,120,9,2000,1142.857142857143
1633,642,115,7,2000,1142.857142857143
1165,513,115,9,2000,1142.857142857143
1439,634,111,10,2000,1142.857142857143
1134,736,118,5,2000,1142.857142857143
1452,479,104,9,2000,1142.857142857143
486,782,123,11,2000,1142.857142857143
967,499,107,6,2000,1142.857142857143
1302,524,111,9,2000,1142.857142857143
336,773,117,11,2000,1142.857142857143
1470,435,106,10,2000,1142.857142857143
1357,530,107,7,2000,1142.857142857143
757,703,114,6,2000,1142.857142857143
1197,453,106,8,2000,1142.857142857143
1087,672,103,10,2000,1142.857142857143
1577,392,115,7,2000,1142.857142857143
1265,458,103,9,2000,1142.857142857143
491,595,110,11,2000,1142.857142857143
1507,443,115,5,2000,1142.857142857143
1708,604,101,5,2000,1142.857142857143
938,472,106,8,2000,1142.857142857143
257,677,109,5,2000,1142.857142857143
410,352,120,6,2000,1142.857142857143
1083,445,123,10,2000,1142.857142857143
744,788,123,8,2000,1142.857142857143
1418,371,101,10,2000,1142.857142857143
1045,650,111,6,2000,1142.857142857143
1605,373,113,9,2000,1142.857142857143
578,710,111,11,2000,1142.857142857143
1696,567,115,7,2000,1142.857142857143
1316,400,102,11,2000,1142.857142857143
1649,518,100,5,2000,1142.857142857143
1400,791,117,5,2000,1142.857142857143
1365,438,122,5,2000,1142.857142857143
898,354,116,9,2000,1142.857142857143
469,660,116,9,2000,1142.857142857143
312,747,101,9,2000,1142.857142857143
1145,362,120,8,2000,1142.857142857143
700,779,115,8,2000,1142.857142857143
951,726,118,11,2000,1142.857142857143
356,769,108,11,2000,1142.857142857143
1478,716,106,5,2000,1142.857142857143
267,746,116,11,2000,1142.857142857143
1008,492,104,6,2000,1142.857142857143
1684,595,111,5,2000,1142.857142857143
1662,350,107,9,2000,1142.857142857143
921,487,117,11,2000,1142.857142857143
1108,470,106,7,2000,1142.857142857143
838,377,111,5,2000,1142.857142857143
1539,359,124,7,2000,1142.857142857143
1725,478,122,6,2000,1142.857142857143
471,770,100,8,2000,1142.857142857143
1605,567,110,10,2000,1142.857142857143
1200,595,114,11,2000,1142.857142857143
549,757,108,9,2000,1142.857142857143
1001,787,123,7,2000,1142.857142857143
767,641,119,6,2000,1142.857142857143
1387,787,103,8,2000,1142.857142857143
916,779,110,5,2000,1142.857142857143
494,651,100,9,2000,1142.857142857143
1379,499,119,9,2000,1142.857142857143
458,423,121,7,2000,1142.857142857143
521,429,123,7,2000,1142.857142857143
1144,773,106,6,2000,1142.857142857143
519,486,102,11,2000,1142.857142857143
807,599,121,7,2000,1142.857142857143
1078,542,117,5,2000,1142.857142857143
1433,778,122,8,2000,1142.857142857143
1252,658,106,8,2000,1142.857142857143
1373,421,116,11,2000,1142.857142857143
1276,581,115,9,2000,1142.857142857143
977,579,118,9,2000,1142.857142857143
1095,432,107,7,2000,1142.857142857143
792,484,121,9,2000,1142.857142857143
384,565,123,8,2000,1142.857142857143
492,511,124,9,2000,1142.857142857143
1058,556,108,10,2000,1142.857142857143
1304,437,104,8,2000,1142.857142857143
1261,448,117,10,2000,1142.857142857143
1265,546,106,10,2000,1142.857142857143
1691,678,112,9,2000,1142.857142857143
370,443,113,6,2000,1142.857142857143
271,399,103,10,2000,1142.857142857143
1349,550,122,5,2000,1142.857142857143
885,469,100,7,2000,1142.857142857143
438,379,117,7,2000,1142.857142857143
1536,486,107,5,2000,1142.857142857143
677,541,115,6,2000,1142.857142857143
785,700,102,11,2000,1142.857142857143
578,685,102,7,2000,1142.857142857143
936,558,107,9,2000,1142.857142857143
449,379,114,10,2000,1142.857142857143
922,494,106,11,2000,1142.857142857143
476,542,103,10,2000,1142.857142857143
1507,379,114,6,2000,1142.857142857143
778,724,122,11,2000,1142.857142857143
527,538,112,5,2000,1142.857142857143
1267,663,106,8,2000,1142.857142857143
1186,618,105,6,2000,1142.857142857143
733,597,107,8,2000,1142.857142857143
744,557,104,6,2000,1142.857142857143
1030,598,120,9,2000,1142.857142857143
434,378,113,9,2000,1142.857142857143
810,564,123,6,2000,1142.857142857143
1209,496,112,11,2000,1142.857142857143
872,434,117,5,2000,1142.857142857143
1505,707,118,10,2000,1142.857142857143
731,510,105,8,2000,1142.857142857143
1348,677,101,7,2000,1142.857142857143
831,691,103,9,2000,1142.857142857143
455,423,120,6,2000,1142.857142857143
1499,440,100,5,2000,1142.857142857143
1061,544,112,7,2000,1142.857142857143
932,380,103,8,2000,1142.857142857143
1424,711,101,9,2000,1142.857142857143
1361,644,121,8,2000,1142.857142857143
603,704,113,10,2000,1142.857142857143
270,645,122,8,2000,1142.857142857143
1283,692,112,10,2000,1142.857142857143
857,548,114,6,2000,1142.857142857143
1728,513,119,8,2000,1142.857142857143
487,605,100,11,2000,1142.857142857143
1027,455,107,7,2000,1142.857142857143
1742,640,113,6,2000,1142.857142857143
471,713,120,8,2000,1142.857142857143
1250,679,101,10,2000,1142.857142857143
1698,703,102,9,2000,1142.857142857143
1430,442,115,6,2000,1142.857142857143
1068,552,120,8,2000,1142.857142857143
356,433,117,11,2000,1142.857142857143
301,446,119,5,2000,1142.857142857143
468,633,110,10,2000,1142.857142857143
465,598,100,5,2000,1142.857142857143
1527,640,109,6,2000,1142.857142857143
1249,558,118,11,2000,1142.857142857143
939,545,107,9,2000,1142.857142857143
529,410,115,6,2000,1142.857142857143
1172,589,114,10,2000,1142.857142857143
1087,786,118,11,2000,1142.857142857143
889,654,102,7,2000,1142.857142857143
613,371,108,5,2000,1142.857142857143
669,473,113,10,2000,1142.857142857143
815,589,117,7,2000,1142.857142857143
660,633,118,7,2000,1142.857142857143
1278,534,109,6,2000,1142.857142857143
1406,624,114,7,2000,1142.857142857143
705,699,109,10,2000,1142.857142857143
518,429,102,7,2000,1142.857142857143
416,765,119,8,2000,1142.857142857143
1366,442,117,11,2000,1142.857142857143
1715,750,108,7,2000,1142.857142857143
359,410,105,7,2000,1142.857142857143
1651,468,109,6,2000,1142.857142857143
614,491,115,9,2000,1142.857142857143
893,649,123,10,2000,1142.857142857143
273,471,124,8,2000,1142.857142857143
806,680,111,9,2000,1142.857142857143
361,707,122,11,2000,1142.857142857143
441,723,101,6,2000,1142.857142857143
1065,374,102,9,2000,1142.857142857143
338,733,124,9,2000,1142.857142857143
1053,465,113,5,2000,1142.857142857143
575,684,117,11,2000,1142.857142857143
1530,741,124,8,2000,1142.857142857143
1487,402,107,6,2000,1142.857142857143
1429,370,119,9,2000,1142.857142857143
415,400,111,9,2000,1142.857142857143
1225,524,106,9,2000,1142.857142857143
1492,431,123,8,2000,1142.857142857143
273,570,116,10,2000,1142.857142857143
441,382,118,6,2000,1142.857142857143
1100,383,104,11,2000,1142.857142857143
654,660,116,7,2000,1142.857142857143
983,765,102,11,2000,1142.857142857143
449,467,103,11,2000,1142.857142857143
866,644,111,8,2000,1142.857142857143
620,663,123,11,2000,1142.857142857143
689,713,104,6,2000,1142.857142857143
587,603,104,9,2000,1142.857142857143
405,426,109,7,2000,1142.857142857143
1553,497,112,5,2000,1142.857142857143
1671,478,109,7,2000,1142.857142857143
1678,642,109,10,2000,1142.857142857143
1593,431,113,11,2000,1142.857142857143
346,758,109,7,2000,1142.857142857143
819,580,107,8,2000,1142.857142857143
637,405,114,6,2000,1142.857142857143
677,364,110,7,2000,1142.857142857143
850,507,124,11,2000,1142.857142857143
374,688,118,6,2000,1142.857142857143
396,761,102,11,2000,1142.857142857143
274,505,121,8,2000,1142.857142857143
1723,512,113,9,2000,1142.857142857143
945,360,122,11,2000,1142.857142857143
1709,615,122,11,2000,1142.857142857143
698,666,105,8,2000,1142.857142857143
1307,538,100,8,2000,1142.857142857143
1425,436,117,5,2000,1142.857142857143
590,739,108,5,2000,1142.857142857143
1400,647,103,7,2000,1142.857142857143
1007,528,102,5,2000,1142.857142857143
847,442,119,11,2000,1142.857142857143
1199,669,100,5,2000,1142.857142857143
258,371,108,6,2000,1142.857142857143
1248,465,121,5,2000,1142.857142857143
520,693,106,6,2000,1142.857142857143
764,634,105,8,2000,1142.857142857143
606,383,104,8,2000,1142.857142857143
920,359,100,6,2000,1142.857142857143
1428,764,106,7,2000,1142.857142857143
1121,409,105,9,2000,1142.857142857143
966,595,106,9,2000,1142.857142857143
280,778,110,7,2000,1142.857142857143
866,716,108,7,2000,1142.857142857143
1432,385,119,5,2000,1142.857142857143
1093,362,105,11,2000,1142.857142857143
540,551,103,5,2000,1142.857142857143
1110,700,101,10,2000,1142.857142857143
589,638,108,11,2000,1142.857142857143
1214,483,100,8,2000,1142.857142857143
885,692,107,5,2000,1142.857142857143
632,425,109,10,2000,1142.857142857143
1642,645,122,9,2000,1142.857142857143
1275,638,106,10,2000,1142.857142857143
292,773,122,7,2000,1142.857142857143
410,509,119,10,2000,1142.857142857143
476,588,124,7,2000,1142.857142857143
1392,443,113,6,2000,1142.857142857143
1663,415,111,5,2000,1142.857142857143
1594,500,105,8,2000,1142.857142857143
1341,435,123,6,2000,1142.857142857143
481,611,113,6,2000,1142.857142857143
1164,659,108,10,2000,1142.857142857143
1604,552,109,7,2000,1142.857142857143
560,562,115,6,2000,1142.857142857143
679,556,102,10,2000,1142.857142857143
1301,367,123,11,2000,1142.857142857143
1662,476,110,6,2000,1142.857142857143
285,564,120,11,2000,1142.857142857143
1696,607,109,7,2000,1142.857142857143
1637,683,102,7,2000,1142.857142857143
427,365,102,5,2000,1142.857142857143
925,352,105,6,2000,1142.857142857143
486,392,106,6,2000,1142.857142857143
740,519,107,9,2000,1142.857142857143
493,697,117,10,2000,1142.857142857143
435,617,109,8,2000,1142.857142857143
1127,538,118,11,2000,1142.857142857143
1236,571,124,11,2000,1142.857142857143
469,556,112,6,2000,1142.857142857143
1153,717,103,6,2000,1142.857142857143
1703,422,101,10,2000,1142.857142857143
755,362,119,8,2000,1142.857142857143
608,373,108,8,2000,1142.857142857143
970,378,102,11,2000,1142.857142857143
958,500,118,9,2000,1142.857142857143
1750,648,109,6,2000,1142.857142857143
397,746,117,5,2000,1142.857142857143
1526,560,119,6,2000,1142.857142857143
1205,608,114,11,2000,1142.857142857143
956,605,115,9,2000,1142.857142857143
1480,643,105,7,2000,1142.857142857143
790,360,105,5,2000,1142.857142857143
432,507,112,8,2000,1142.857142857143
1125,547,112,8,2000,1142.857142857143
1406,516,120,8,2000,1142.857142857143
1632,677,100,5,2000,1142.857142857143
868,468,104,9,2000,1142.857142857143
251,379,104,8,2000,1142.857142857143
931,363,120,9,2000,1142.857142857143
1021,542,101,11,2000,1142.857142857143
1718,777,104,6,2000,1142.857142857143
264,503,113,5,2000,1142.857142857143
763,507,112,9,2000,1142.857142857143
971,713,108,11,2000,1142.857142857143
1215,783,116,5,2000,1142.857142857143
298,502,101,9,2000,1142.857142857143
1478,581,107,11,2000,1142.857142857143
1540,528,102,5,2000,1142.857142857143
501,372,116,10,2000,1142.857142857143
413,585,110,11,2000,1142.857142857143
1240,453,104,10,2000,1142.857142857143
1624,543,124,11,2000,1142.857142857143
941,590,118,7,2000,1142.857142857143
1166,389,108,6,2000,1142.857142857143
1141,778,114,5,2000,1142.857142857143
773,400,117,5,2000,1142.857142857143
1583,616,117,6,2000,1142.857142857143
450,775,123,9,2000,1142.857142857143
870,393,103,7,2000,1142.857142857143
1560,674,118,7,2000,1142.857142857143
1294,740,107,8,2000,1142.857142857143
1594,606,116,10,2000,1142.857142857143
1024,525,124,10,2000,1142.857142857143
1359,628,113,7,2000,1142.857142857143
887,594,120,9,2000,1142.857142857143
302,778,123,6,2000,1142.857142857143
708,724,104,7,2000,1142.857142857143
1321,656,123,6,2000,1142.857142857143
1285,627,123,10,2000,1142.857142857143
518,425,102,8,2000,1142.857142857143
720,406,106,8,2000,1142.857142857143
463,786,113,5,2000,1142.857142857143
1313,389,117,10,2000,1142.857142857143
940,675,116,11,2000,1142.857142857143
1394,442,117,11,2000,1142.857142857143
988,513,118,10,2000,1142.857142857143
1636,694,109,7,2000,1142.857142857143
982,388,112,9,2000,1142.857142857143
848,663,119,11,2000,1142.857142857143
736,672,109,5,2000,1142.857142857143
1106,748,100,9,2000,1142.857142857143
1456,757,116,10,2000,1142.857142857143
439,392,107,10,2000,1142.857142857143
1014,771,107,5,2000,1142.857142857143
399,546,102,7,2000,1142.857142857143
1034,516,111,10,2000,1142.857142857143
1622,561,111,10,2000,1142.857142857143
293,487,106,8,2000,1142.857142857143
1742,733,111,11,2000,1142.857142857143
1303,547,107,5,2000,1142.857142857143
1210,662,100,6,2000,1142.857142857143
257,750,114,9,2000,1142.857142857143
1673,600,120,10,2000,1142.857142857143
1733,680,110,11,2000,1142.857142857143
1348,496,115,7,2000,1142.857142857143
1676,752,115,6,2000,1142.857142857143
1319,660,103,8,2000,1142.857142857143
1001,609,113,7,2000,1142.857142857143
1406,548,123,10,2000,1142.857142857143
1481,757,103,5,2000,1142.857142857143
758,737,112,6,2000,1142.857142857143
959,474,110,11,2000,1142.857142857143
1068,706,122,7,2000,1142.857142857143
1623,483,115,7,2000,1142.857142857143
964,475,123,7,2000,1142.857142857143
1694,772,116,6,2000,1142.857142857143
601,700,114,11,2000,1142.857142857143
1684,651,114,8,2000,1142.857142857143
333,368,115,6,2000,1142.857142857143
1730,351,108,7,2000,1142.857142857143
877,675,117,7,2000,1142.857142857143
1613,599,121,9,2000,1142.857142857143
268,741,113,11,2000,1142.857142857143
709,421,120,6,2000,1142.857142857143
1571,453,121,7,2000,1142.857142857143
1619,643,107,5,2000,1142.857142857143
1210,447,120,6,2000,1142.857142857143
1406,361,111,11,2000,1142.857142857143
1314,662,112,7,2000,1142.857142857143
693,540,123,5,2000,1142.857142857143
1395,680,107,9,2000,1142.857142857143
1642,611,108,7,2000,1142.857142857143
1691,780,113,6,2000,1142.857142857143
1604,722,124,7,2000,1142.857142857143
1485,566,113,11,2000,1142.857142857143
566,598,105,5,2000,1142.857142857143
1261,628,112,11,2000,1142.857142857143
1385,570,104,8,2000,1142.857142857143
958,363,120,10,2000,1142.857142857143
816,546,114,5,2000,1142.857142857143
856,446,108,5,2000,1142.857142857143
1176,459,101,6,2000,1142.857142857143
1340,666,108,7,2000,1142.857142857143
1253,697,121,10,2000,1142.857142857143
599,368,108,5,2000,1142.857142857143
678,426,115,9,2000,1142.857142857143
838,572,119,7,2000,1142.857142857143
713,568,124,6,2000,1142.857142857143
729,495,104,9,2000,1142.857142857143
1714,758,100,8,2000,1142.857142857143
703,565,118,9,2000,1142.857142857143
1266,476,109,11,2000,1142.857142857143
457,478,104,8,2000,1142.857142857143
1405,636,120,11,2000,1142.857142857143
661,728,114,7,2000,1142.857142857143
285,355,111,11,2000,1142.857142857143
1088,435,112,9,2000,1142.857142857143
857,654,124,6,2000,1142.857142857143
771,577,102,9,2000,1142.857142857143
984,497,113,5,2000,1142.857142857143
660,545,106,7,2000,1142.857142857143
1177,483,106,9,2000,1142.857142857143
835,546,102,7,2000,1142.857142857143
1141,436,107,7,2000,1142.857142857143
637,370,119,7,2000,1142.857142857143
426,618,120,11,2000,1142.857142857143
971,366,118,11,2000,1142.857142857143
698,423,101,6,2000,1142.857142857143
1101,788,123,8,2000,1142.857142857143
800,502,100,8,2000,1142.857142857143
