was succesful, reward, actual steps, target steps, runs completed
0,-264,27,1024,151
1,1166,1025,1024,152
1,1166,1025,1024,153
0,-104,21,1024,154
0,72,191,1024,155
1,1166,1025,1024,156
0,-120,9,1024,157
0,-248,48,1024,158
1,1166,1025,1024,159
0,-112,20,1024,160
0,-208,96,1024,161
0,-240,52,1024,162
0,-224,74,1024,163
1,1166,1025,1024,164
0,-256,39,1024,165
0,-96,31,1024,166
0,-112,12,1024,167
0,-272,15,1024,168
0,-232,62,1024,169
1,1166,1025,1024,170
0,-216,87,1024,171
0,-96,31,1024,172
0,224,384,1024,173
0,112,248,1024,174
1,1166,1025,1024,175
1,1166,1025,1024,176
1,1166,1025,1024,177
1,1166,1025,1024,178
1,1166,1025,1024,179
0,80,209,1024,180
1,1166,1025,1024,181
0,-216,87,1024,182
1,1166,1025,1024,183
0,-104,22,1024,184
0,-112,15,1024,185
1,1166,1025,1024,186
0,56,172,1024,187
0,80,209,1024,188
0,-96,40,1024,189
1,1166,1025,1024,190
0,-264,29,1024,191
0,64,188,1024,192
0,-216,81,1024,193
0,-88,42,1024,194
1,1166,1025,1024,195
0,-88,44,1024,196
0,-216,87,1024,197
0,-224,78,1024,198
0,-80,52,1024,199
0,-88,42,1024,200
1,1166,1025,1024,201
1,1166,1025,1024,202
0,-80,52,1024,203
1,1166,1025,1024,204
0,-264,23,1024,205
0,-80,51,1024,206
0,-104,24,1024,207
0,-240,51,1024,208
0,-256,33,1024,209
0,48,160,1024,210
1,1166,1025,1024,211
1,1166,1025,1024,212
0,-104,25,1024,213
1,1166,1025,1024,214
0,-96,31,1024,215
0,-120,2,1024,216
1,1166,1025,1024,217
0,-104,24,1024,218
0,-96,35,1024,219
0,-240,58,1024,220
1,1166,1025,1024,221
0,-96,34,1024,222
0,-120,2,1024,223
0,-184,120,1024,224
0,-88,50,1024,225
0,-104,27,1024,226
0,-96,33,1024,227
0,-104,25,1024,228
0,-120,9,1024,229
0,104,231,1024,230
1,1166,1025,1024,231
0,-88,46,1024,232
1,1166,1025,1024,233
0,-104,21,1024,234
1,1166,1025,1024,235
1,1166,1025,1024,236
0,-224,74,1024,237
0,-96,36,1024,238
1,1166,1025,1024,239
0,-112,20,1024,240
0,-112,15,1024,241
0,-88,41,1024,242
0,-264,20,1024,243
0,-104,29,1024,244
0,-80,51,1024,245
1,1166,1025,1024,246
0,-104,23,1024,247
0,104,236,1024,248
0,-272,11,1024,249
0,-272,15,1024,250
1,1166,1025,1024,251
1,1166,1025,1024,252
0,-112,18,1024,253
1,1166,1025,1024,254
0,-104,22,1024,255
0,-264,22,1024,256
1,1166,1025,1024,257
1,1166,1025,1024,258
0,-96,37,1024,259
1,1166,1025,1024,260
0,-240,50,1024,261
0,-200,107,1024,262
1,1166,1025,1024,263
0,72,190,1024,264
1,1166,1025,1024,265
0,-96,32,1024,266
0,72,190,1024,267
1,1166,1025,1024,268
1,1166,1025,1024,269
0,-96,34,1024,270
0,-104,21,1024,271
0,-104,27,1024,272
0,64,185,1024,273
1,1166,1025,1024,274
0,-264,25,1024,275
1,1166,1025,1024,276
0,-40,102,1024,277
1,1166,1025,1024,278
0,56,172,1024,279
1,1166,1025,1024,280
0,-112,12,1024,281
0,-232,64,1024,282
0,-232,60,1024,283
1,1166,1025,1024,284
1,1166,1025,1024,285
0,-216,82,1024,286
0,-80,53,1024,287
0,-168,144,1024,288
0,-240,56,1024,289
0,-256,34,1024,290
1,1166,1025,1024,291
1,1166,1025,1024,292
0,-104,22,1024,293
1,1166,1025,1024,294
1,1166,1025,1024,295
1,1166,1025,1024,296
0,-240,54,1024,297
1,1166,1025,1024,298
0,-88,41,1024,299
1,1166,1025,1024,300
0,-272,18,1024,301
0,-248,46,1024,302
0,72,191,1024,303
0,88,218,1024,304
0,-240,56,1024,305
0,-88,47,1024,306
1,1166,1025,1024,307
1,1166,1025,1024,308
1,1166,1025,1024,309
0,-88,46,1024,310
1,1166,1025,1024,311
0,-216,89,1024,312
0,-112,14,1024,313
0,-80,54,1024,314
0,-176,137,1024,315
1,1166,1025,1024,316
0,-200,104,1024,317
0,40,159,1024,318
1,1166,1025,1024,319
1,1166,1025,1024,320
0,-224,71,1024,321
1,1166,1025,1024,322
1,1166,1025,1024,323
0,-88,46,1024,324
1,1166,1025,1024,325
1,1166,1025,1024,326
1,1166,1025,1024,327
0,-264,27,1024,328
1,1166,1025,1024,329
0,-112,14,1024,330
0,-256,36,1024,331
1,1166,1025,1024,332
0,-120,2,1024,333
1,1166,1025,1024,334
0,-200,101,1024,335
1,1166,1025,1024,336
0,88,219,1024,337
1,1166,1025,1024,338
0,-224,77,1024,339
1,1166,1025,1024,340
0,-96,32,1024,341
0,-232,60,1024,342
0,-240,59,1024,343
0,168,314,1024,344
0,-120,2,1024,345
0,-232,69,1024,346
0,-64,78,1024,347
1,1166,1025,1024,348
1,1166,1025,1024,349
0,-248,45,1024,350
0,-208,93,1024,351
0,-96,38,1024,352
1,1166,1025,1024,353
1,1166,1025,1024,354
0,-224,73,1024,355
0,-248,48,1024,356
0,-232,68,1024,357
0,-40,106,1024,358
0,-88,44,1024,359
0,-112,13,1024,360
0,56,171,1024,361
1,1166,1025,1024,362
0,-96,31,1024,363
0,-120,7,1024,364
0,-272,15,1024,365
0,-120,9,1024,366
0,48,168,1024,367
0,-232,62,1024,368
0,-64,72,1024,369
1,1166,1025,1024,370
1,1166,1025,1024,371
0,-248,42,1024,372
0,-216,80,1024,373
1,1166,1025,1024,374
0,-104,22,1024,375
0,-88,41,1024,376
0,-96,36,1024,377
0,-96,31,1024,378
1,1166,1025,1024,379
1,1166,1025,1024,380
1,1166,1025,1024,381
0,40,154,1024,382
1,1166,1025,1024,383
0,-96,40,1024,384
0,104,233,1024,385
0,104,237,1024,386
0,-120,6,1024,387
1,1166,1025,1024,388
1,1166,1025,1024,389
0,-200,104,1024,390
1,1166,1025,1024,391
1,1166,1025,1024,392
0,-80,56,1024,393
1,1166,1025,1024,394
1,1166,1025,1024,395
0,56,173,1024,396
1,1166,1025,1024,397
0,-96,35,1024,398
1,1166,1025,1024,399
0,-88,41,1024,400
0,-184,127,1024,401
1,1166,1025,1024,402
1,1166,1025,1024,403
0,-96,36,1024,404
0,272,448,1024,405
0,-32,114,1024,406
0,-248,42,1024,407
0,80,201,1024,408
0,184,331,1024,409
0,-240,58,1024,410
0,40,158,1024,411
0,-104,22,1024,412
0,80,205,1024,413
1,1166,1025,1024,414
1,1166,1025,1024,415
1,1166,1025,1024,416
1,1166,1025,1024,417
0,-224,72,1024,418
0,-112,14,1024,419
0,-208,98,1024,420
1,1166,1025,1024,421
0,56,179,1024,422
0,-56,83,1024,423
0,88,210,1024,424
1,1166,1025,1024,425
1,1166,1025,1024,426
0,168,315,1024,427
1,1166,1025,1024,428
0,-248,47,1024,429
1,1166,1025,1024,430
1,1166,1025,1024,431
1,1166,1025,1024,432
0,-96,35,1024,433
0,96,227,1024,434
0,-240,55,1024,435
1,1166,1025,1024,436
1,1166,1025,1024,437
1,1166,1025,1024,438
1,1166,1025,1024,439
1,1166,1025,1024,440
0,-120,2,1024,441
1,1166,1025,1024,442
0,40,155,1024,443
0,-104,27,1024,444
0,-96,33,1024,445
1,1166,1025,1024,446
0,-272,13,1024,447
0,-104,30,1024,448
0,-96,33,1024,449
1,1166,1025,1024,450
0,-224,76,1024,451
0,-80,51,1024,452
0,-72,66,1024,453
0,-240,57,1024,454
0,-104,24,1024,455
0,56,172,1024,456
0,-264,21,1024,457
0,-80,51,1024,458
1,1166,1025,1024,459
0,-224,79,1024,460
0,-96,37,1024,461
0,-88,42,1024,462
1,1166,1025,1024,463
0,-256,37,1024,464
1,1166,1025,1024,465
1,1166,1025,1024,466
0,96,223,1024,467
0,-208,93,1024,468
1,1166,1025,1024,469
1,1166,1025,1024,470
0,152,296,1024,471
0,-112,12,1024,472
0,-88,47,1024,473
1,1166,1025,1024,474
0,192,343,1024,475
0,-72,65,1024,476
1,1166,1025,1024,477
0,-88,41,1024,478
0,-64,77,1024,479
0,-96,31,1024,480
0,-112,16,1024,481
1,1166,1025,1024,482
1,1166,1025,1024,483
0,-112,11,1024,484
0,-248,48,1024,485
0,-88,41,1024,486
0,-216,81,1024,487
0,-224,72,1024,488
1,1166,1025,1024,489
1,1166,1025,1024,490
1,1166,1025,1024,491
1,1166,1025,1024,492
0,-104,24,1024,493
0,-216,84,1024,494
1,1166,1025,1024,495
0,80,203,1024,496
0,-96,35,1024,497
1,1166,1025,1024,498
1,1166,1025,1024,499
0,-88,50,1024,500
0,-248,41,1024,501
1,1166,1025,1024,502
0,136,277,1024,503
0,-264,21,1024,504
1,1166,1025,1024,505
0,-104,30,1024,506
1,1166,1025,1024,507
0,-112,12,1024,508
1,1166,1025,1024,509
0,-240,55,1024,510
0,-224,71,1024,511
0,-64,80,1024,512
0,-120,6,1024,513
0,-112,12,1024,514
0,-80,59,1024,515
0,-104,27,1024,516
0,-72,67,1024,517
0,-96,34,1024,518
0,72,197,1024,519
0,72,194,1024,520
0,-232,63,1024,521
0,-176,138,1024,522
1,1166,1025,1024,523
0,-248,41,1024,524
1,1166,1025,1024,525
0,-216,82,1024,526
0,-232,62,1024,527
0,-248,42,1024,528
0,88,211,1024,529
0,-72,65,1024,530
0,184,330,1024,531
0,-200,108,1024,532
0,-224,73,1024,533
1,1166,1025,1024,534
1,1166,1025,1024,535
0,-120,2,1024,536
1,1166,1025,1024,537
0,-232,60,1024,538
1,1166,1025,1024,539
0,-232,64,1024,540
1,1166,1025,1024,541
1,1166,1025,1024,542
0,88,214,1024,543
0,-192,117,1024,544
1,1166,1025,1024,545
0,-96,39,1024,546
1,1166,1025,1024,547
0,-120,2,1024,548
0,-88,46,1024,549
1,1166,1025,1024,550
0,-216,82,1024,551
0,-272,14,1024,552
0,-72,64,1024,553
0,-200,105,1024,554
1,1166,1025,1024,555
0,-104,23,1024,556
1,1166,1025,1024,557
0,96,229,1024,558
1,1166,1025,1024,559
0,-48,96,1024,560
1,1166,1025,1024,561
0,-104,23,1024,562
1,1166,1025,1024,563
0,-216,81,1024,564
0,-248,40,1024,565
0,-184,127,1024,566
0,-232,64,1024,567
0,-80,55,1024,568
0,-104,30,1024,569
0,-96,31,1024,570
0,-88,41,1024,571
0,-88,42,1024,572
0,72,190,1024,573
0,-256,33,1024,574
0,-104,25,1024,575
1,1166,1025,1024,576
0,176,320,1024,577
0,-64,76,1024,578
1,1166,1025,1024,579
0,-272,13,1024,580
1,1166,1025,1024,581
0,-264,26,1024,582
0,-96,34,1024,583
1,1166,1025,1024,584
0,-264,26,1024,585
0,-248,41,1024,586
1,1166,1025,1024,587
1,1166,1025,1024,588
1,1166,1025,1024,589
0,-272,17,1024,590
1,1166,1025,1024,591
1,1166,1025,1024,592
0,-48,93,1024,593
1,1166,1025,1024,594
0,-264,20,1024,595
0,144,289,1024,596
0,-72,64,1024,597
0,-96,40,1024,598
0,-248,44,1024,599
0,-72,64,1024,600
1,1166,1025,1024,601
0,-272,17,1024,602
1,1166,1025,1024,603
0,-104,26,1024,604
1,1166,1025,1024,605
0,-104,26,1024,606
0,88,214,1024,607
0,-240,55,1024,608
0,-248,45,1024,609
0,-248,48,1024,610
0,-224,72,1024,611
0,-112,12,1024,612
0,72,190,1024,613
0,-224,78,1024,614
0,-216,80,1024,615
0,-88,46,1024,616
1,1166,1025,1024,617
1,1166,1025,1024,618
1,1166,1025,1024,619
0,-120,2,1024,620
0,96,221,1024,621
0,-232,68,1024,622
0,-96,40,1024,623
0,104,236,1024,624
1,1166,1025,1024,625
1,1166,1025,1024,626
1,1166,1025,1024,627
0,-96,40,1024,628
0,-88,50,1024,629
1,1166,1025,1024,630
1,1166,1025,1024,631
0,-56,90,1024,632
0,-96,31,1024,633
1,1166,1025,1024,634
1,1166,1025,1024,635
0,-104,30,1024,636
1,1166,1025,1024,637
0,-208,94,1024,638
1,1166,1025,1024,639
0,-80,51,1024,640
0,-96,34,1024,641
0,-56,89,1024,642
0,-104,30,1024,643
0,-248,42,1024,644
0,40,159,1024,645
0,-112,11,1024,646
0,-104,23,1024,647
0,-104,30,1024,648
0,-200,103,1024,649
0,-264,21,1024,650
1,1166,1025,1024,651
0,104,236,1024,652
0,-104,24,1024,653
0,-272,16,1024,654
0,-104,27,1024,655
1,1166,1025,1024,656
0,56,171,1024,657
0,-88,50,1024,658
0,56,178,1024,659
0,-264,21,1024,660
0,-88,43,1024,661
1,1166,1025,1024,662
0,-224,72,1024,663
0,-256,37,1024,664
1,1166,1025,1024,665
0,-88,42,1024,666
0,-112,11,1024,667
0,-240,52,1024,668
0,-224,74,1024,669
0,-272,18,1024,670
0,-200,102,1024,671
1,1166,1025,1024,672
1,1166,1025,1024,673
0,-248,43,1024,674
1,1166,1025,1024,675
1,1166,1025,1024,676
0,-264,20,1024,677
0,-224,72,1024,678
0,-64,80,1024,679
0,-176,137,1024,680
0,-96,38,1024,681
0,64,183,1024,682
0,-64,77,1024,683
0,-256,33,1024,684
0,-248,47,1024,685
0,-224,74,1024,686
1,1166,1025,1024,687
1,1166,1025,1024,688
0,-256,38,1024,689
0,72,193,1024,690
1,1166,1025,1024,691
0,-256,34,1024,692
1,1166,1025,1024,693
1,1166,1025,1024,694
0,72,196,1024,695
1,1166,1025,1024,696
1,1166,1025,1024,697
0,-104,22,1024,698
0,56,170,1024,699
0,-32,112,1024,700
1,1166,1025,1024,701
1,1166,1025,1024,702
1,1166,1025,1024,703
0,-248,40,1024,704
0,120,253,1024,705
1,1166,1025,1024,706
0,168,318,1024,707
0,-168,144,1024,708
0,80,205,1024,709
0,-112,19,1024,710
0,-72,68,1024,711
0,-248,48,1024,712
0,-104,30,1024,713
1,1166,1025,1024,714
0,-208,99,1024,715
0,-256,31,1024,716
0,-88,42,1024,717
1,1166,1025,1024,718
1,1166,1025,1024,719
0,40,158,1024,720
0,-256,30,1024,721
0,112,245,1024,722
1,1166,1025,1024,723
1,1166,1025,1024,724
0,-240,50,1024,725
0,-240,54,1024,726
0,-208,96,1024,727
0,-104,26,1024,728
0,-80,60,1024,729
0,56,172,1024,730
0,-216,83,1024,731
0,-272,16,1024,732
1,1166,1025,1024,733
1,1166,1025,1024,734
0,-96,35,1024,735
0,-248,44,1024,736
1,1166,1025,1024,737
0,72,199,1024,738
1,1166,1025,1024,739
0,96,220,1024,740
1,1166,1025,1024,741
0,48,163,1024,742
1,1166,1025,1024,743
0,-104,24,1024,744
0,-96,34,1024,745
0,80,200,1024,746
0,-104,28,1024,747
0,-248,40,1024,748
1,1166,1025,1024,749
0,-56,85,1024,750
0,-232,68,1024,751
1,1166,1025,1024,752
0,-112,19,1024,753
0,-112,11,1024,754
0,-256,38,1024,755
1,1166,1025,1024,756
1,1166,1025,1024,757
0,152,299,1024,758
1,1166,1025,1024,759
0,-72,68,1024,760
1,1166,1025,1024,761
0,-240,52,1024,762
1,1166,1025,1024,763
1,1166,1025,1024,764
0,-104,22,1024,765
1,1166,1025,1024,766
0,-224,73,1024,767
0,-264,27,1024,768
1,1166,1025,1024,769
0,-120,2,1024,770
0,-120,2,1024,771
0,200,357,1024,772
1,1166,1025,1024,773
1,1166,1025,1024,774
0,-32,111,1024,775
0,-120,2,1024,776
0,-88,44,1024,777
0,-192,111,1024,778
1,1166,1025,1024,779
1,1166,1025,1024,780
1,1166,1025,1024,781
0,-264,27,1024,782
1,1166,1025,1024,783
0,80,209,1024,784
0,-64,78,1024,785
0,-72,67,1024,786
0,-88,48,1024,787
0,-264,23,1024,788
1,1166,1025,1024,789
1,1166,1025,1024,790
1,1166,1025,1024,791
0,-272,15,1024,792
0,-96,32,1024,793
1,1166,1025,1024,794
0,72,198,1024,795
0,88,216,1024,796
0,-240,50,1024,797
0,128,262,1024,798
1,1166,1025,1024,799
0,-240,53,1024,800
0,-104,28,1024,801
1,1166,1025,1024,802
0,-264,20,1024,803
0,-112,19,1024,804
0,80,202,1024,805
1,1166,1025,1024,806
1,1166,1025,1024,807
0,-216,88,1024,808
0,-96,31,1024,809
0,-112,17,1024,810
0,-232,60,1024,811
0,-256,39,1024,812
1,1166,1025,1024,813
1,1166,1025,1024,814
0,-216,86,1024,815
0,-248,40,1024,816
0,72,196,1024,817
0,-88,49,1024,818
0,-264,29,1024,819
0,-240,53,1024,820
0,-272,16,1024,821
0,-264,26,1024,822
0,-112,14,1024,823
0,-64,77,1024,824
0,-184,129,1024,825
1,1166,1025,1024,826
0,-120,10,1024,827
1,1166,1025,1024,828
0,-88,48,1024,829
1,1166,1025,1024,830
1,1166,1025,1024,831
0,144,284,1024,832
1,1166,1025,1024,833
0,-216,80,1024,834
0,-80,57,1024,835
0,-96,38,1024,836
1,1166,1025,1024,837
0,-272,16,1024,838
0,64,189,1024,839
0,-96,35,1024,840
1,1166,1025,1024,841
0,-272,19,1024,842
0,-96,35,1024,843
1,1166,1025,1024,844
0,-88,48,1024,845
0,224,380,1024,846
0,-264,29,1024,847
0,-64,77,1024,848
0,-256,31,1024,849
0,-232,67,1024,850
1,1166,1025,1024,851
0,-96,37,1024,852
0,-88,41,1024,853
0,-224,75,1024,854
0,-104,26,1024,855
1,1166,1025,1024,856
0,-112,16,1024,857
0,-248,47,1024,858
1,1166,1025,1024,859
0,-112,15,1024,860
0,40,153,1024,861
0,-96,38,1024,862
0,-240,52,1024,863
0,-176,136,1024,864
0,-256,33,1024,865
1,1166,1025,1024,866
0,112,248,1024,867
0,72,196,1024,868
1,1166,1025,1024,869
0,-256,37,1024,870
1,1166,1025,1024,871
0,-272,17,1024,872
0,-96,32,1024,873
1,1166,1025,1024,874
0,-120,2,1024,875
0,-48,97,1024,876
0,-104,24,1024,877
0,64,186,1024,878
1,1166,1025,1024,879
0,-104,22,1024,880
1,1166,1025,1024,881
0,-96,38,1024,882
0,80,204,1024,883
1,1166,1025,1024,884
0,-240,53,1024,885
0,-272,15,1024,886
0,104,231,1024,887
1,1166,1025,1024,888
0,-240,50,1024,889
0,-104,23,1024,890
0,88,212,1024,891
0,-248,42,1024,892
1,1166,1025,1024,893
0,112,247,1024,894
1,1166,1025,1024,895
0,-88,44,1024,896
0,104,235,1024,897
0,-72,67,1024,898
0,-56,86,1024,899
0,-272,18,1024,900
0,-224,72,1024,901
0,-96,38,1024,902
0,-96,37,1024,903
1,1166,1025,1024,904
0,48,161,1024,905
1,1166,1025,1024,906
1,1166,1025,1024,907
0,-72,69,1024,908
0,-240,57,1024,909
0,-104,30,1024,910
1,1166,1025,1024,911
1,1166,1025,1024,912
1,1166,1025,1024,913
0,-256,34,1024,914
1,1166,1025,1024,915
1,1166,1025,1024,916
0,64,185,1024,917
1,1166,1025,1024,918
1,1166,1025,1024,919
1,1166,1025,1024,920
1,1166,1025,1024,921
0,-264,25,1024,922
0,-264,26,1024,923
0,-120,3,1024,924
0,-120,7,1024,925
1,1166,1025,1024,926
0,-80,56,1024,927
0,-80,51,1024,928
1,1166,1025,1024,929
0,-256,37,1024,930
0,-256,38,1024,931
1,1166,1025,1024,932
0,112,245,1024,933
1,1166,1025,1024,934
0,96,221,1024,935
0,-104,29,1024,936
1,1166,1025,1024,937
0,-264,29,1024,938
0,-112,18,1024,939
0,-96,36,1024,940
0,-112,19,1024,941
1,1166,1025,1024,942
1,1166,1025,1024,943
0,56,176,1024,944
0,-272,18,1024,945
0,232,390,1024,946
0,56,178,1024,947
0,-264,26,1024,948
1,1166,1025,1024,949
1,1166,1025,1024,950
1,1166,1025,1024,951
1,1166,1025,1024,952
0,-232,61,1024,953
1,1166,1025,1024,954
0,-208,95,1024,955
0,-224,72,1024,956
0,56,175,1024,957
0,-96,38,1024,958
0,-96,36,1024,959
0,-104,26,1024,960
0,-88,43,1024,961
1,1166,1025,1024,962
0,48,161,1024,963
1,1166,1025,1024,964
1,1166,1025,1024,965
0,-104,27,1024,966
1,1166,1025,1024,967
1,1166,1025,1024,968
0,-48,92,1024,969
0,-120,5,1024,970
0,-96,35,1024,971
0,-120,8,1024,972
0,56,174,1024,973
1,1166,1025,1024,974
0,152,292,1024,975
0,-264,23,1024,976
1,1166,1025,1024,977
1,1166,1025,1024,978
0,-80,51,1024,979
1,1166,1025,1024,980
1,1166,1025,1024,981
1,1166,1025,1024,982
1,1166,1025,1024,983
0,-16,139,1024,984
0,-72,70,1024,985
1,1166,1025,1024,986
0,-248,49,1024,987
1,1166,1025,1024,988
0,-248,49,1024,989
0,-208,92,1024,990
0,-104,26,1024,991
1,1166,1025,1024,992
1,1166,1025,1024,993
0,-104,25,1024,994
1,1166,1025,1024,995
0,-88,43,1024,996
0,-96,38,1024,997
0,-240,59,1024,998
0,168,315,1024,999
0,-64,74,1024,1000
